"V1","V2","V3","V4","V5","V6"
0,3840.25540700608,0,0,0,0
0,5065.55770162792,0,0,0,0
0,3860.58740285685,0,0,0,0
0,3781.2749298365,0,30.6197411733351,0,0
1.43013267563106,3823.07799163193,0,39.4551542420102,0,0
0,0,0,0,5763.77620397638,0
0,4938.86326472857,0,0,476.267745066581,0
0,0,1.40047386851463e-11,0,5670.21442984775,0
0,93.6944661880798,5.87209895282121e-10,0,5674.9439075476,0
0,1809.47184781508,1.57585113336289e-10,0,4154.48639252928,0
0,0,0,379.222721739987,4895.308749912,0
0,0,0,394.383704541297,4781.1455581141,0
0,6.91787061240848,0,378.008011154797,4894.02535180679,0
0,1540.32722175244,0,249.470489516207,3549.96128864492,0
0,0,5.91054733058212e-12,376.759632419495,4892.34940537201,0
0,0.698990397149828,1.77293096967277e-10,379.251352307135,4894.70619113746,0
0,5.21207866112854,1.60527122913281e-09,375.755885889697,4894.19227418499,0
0,0,0,0,0,8174.82867100033
4742.49245891018,0,0,0,0,4035.50930827858
0,3538.55721003209,0,0,0,946.913583797232
5510.86365988396,0,0,0,0,3435.91452957002
0,3911.43621861476,0,0,0,24.9176831931011
14012.1240728065,0,1.83825397903806e-07,0,0,8587.27829235266
4175.17991711489,0,0,347.365623470429,0,2260.40342984632
1742.22853759279,2365.41323898437,0,133.517422719762,0,1006.06214420626
25615.1752874628,24087.9468071458,0,0,0,0
0,0,1.58025422467185e-11,0,6243.45415754925,37.8221182652399
0,0,0,349.577318315367,5279.63164126069,20.2162481457368
2137.91477731698,0,0,282.01485413657,4183.13642644016,0
0,0,1.91620352020197e-11,377.847449149042,4996.2997716063,7.36195272364415
0,1049.33154695313,1.3349948685833e-09,278.93595206243,3779.57579702969,0
11631.7049566864,0,0,0,0,0
