"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0
0,0,0,859.52498261195,0,0
0,4504.72328345643,0,0,0,0
2605.82232390276,2648.65209144986,0,43.6549537393721,0,0
0,4491.31544800118,0,0,0,0
0,0,0,0,7529.37733169038,0
0,4198.0476149246,0,0,1640.61516956122,0
0,0,0,0,8273.81768899021,0
1446.07626308304,0,0,0,7955.46969147793,0
0,1699.82113699741,2.30102202550315e-11,0,4794.98793051673,0
0,0,0,440.397181349768,4512.51842519543,0
1782.05170874143,0,0,0,8878.16038566573,0
0,0,0,474.747588143329,4422.58335090551,0
0,2570.31714856553,0,152.858737809654,2859.90576225203,0
0,0,2.84371154671382e-11,497.446523810338,4208.84391855022,0
0,0,0,0,0,26703.5162192086
0,8550.0240145537,0,0,0,0
1954.27582425741,2941.54400501784,0,0,0,366.192623789742
0,0,0,0,0,8009.10441555694
0,0,0,0,0,26047.609883871
0,4081.32967425375,0,0,0,0
1794.14439245902,2803.20057896782,0,0,0,842.887801564233
0,0,0,789.872938663329,0,3130.71656203148
0,3431.63037920321,0,90.1611300427912,0,436.571991597519
0,0,0,0,0,28231.1016782202
0,3009.41999024585,0,0,3793.95909759511,0
1780.2479259983,10229.6225140946,0,0,0,0
0,0,0,436.825864436121,4536.983066876,58.3879888206884
283.805717754343,0,0,373.150845470402,5055.9947790777,0
89.1797511153236,0,0,406.7960780494,4748.89488878238,73.9738413694283
9540.88622537158,0,0,0,0,0
15665.7478134786,0,0,0,0,0
