"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0.0146029760884852,0,0,0,0,0,0,0
0.0127562034241984,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0317795122043071
0,0,0,0,0,0,0,0.0022291163201721
0.0129899390144239,0,0,0,0,0,0.0129899390144239,0
0.0256790330794851,0,0,0,0,0,0.0256790330794851,0
0,0.0265862608245571,0.0265862608245571,0,0,0,0,0
0,0.0121416465443616,0.0121416465443616,0,0,0,0,0
0,0.0146029760884852,0,0,0,0.0146029760884852,0,0
0,0.0127562034241984,0,0,0,0.0127562034241984,0,0
0,0.0317795122043071,0,0,0,0,0.0317795122043071,0
0,0.0022291163201721,0,0,0,0,0.0022291163201721,0
0,0,0.0129899390144239,0.0129899390144239,0,0,0,0
0,0,0.0256790330794851,0.0256790330794851,0,0,0,0
0,0,0.0265862608245571,0,0.0265862608245571,0,0,0
0,0,0.0121416465443616,0,0.0121416465443616,0,0,0
0,0,0.0146029760884852,0,0,0.0146029760884852,0,0
0,0,0.0127562034241984,0,0,0.0127562034241984,0,0
0,0,0,0.0317795122043071,0,0,0,0.0317795122043071
0,0,0,0.0022291163201721,0,0,0,0.0022291163201721
0,0,0,0,0.0129899390144239,0.0129899390144239,0,0
0,0,0,0,0.0256790330794851,0.0256790330794851,0,0
0,0,0,0,0,0.0265862608245571,0,0.0265862608245571
0,0,0,0,0,0.0121416465443616,0,0.0121416465443616
0.0146029760884852,0.0146029760884852,0,0,0,0,0,0.0146029760884852
0.0127562034241984,0.0127562034241984,0,0,0,0,0,0.0127562034241984
0.0317795122043071,0,0.0317795122043071,0,0.0317795122043071,0,0,0
0.0022291163201721,0,0.0022291163201721,0,0.0022291163201721,0,0,0
0.0129899390144239,0,0.0129899390144239,0,0,0,0.0129899390144239,0
0.0256790330794851,0,0.0256790330794851,0,0,0,0.0256790330794851,0
0.0265862608245571,0,0.0265862608245571,0,0,0,0,0.0265862608245571
0.0121416465443616,0,0.0121416465443616,0,0,0,0,0.0121416465443616
0.0146029760884852,0,0,0.0146029760884852,0.0146029760884852,0,0,0
0.0127562034241984,0,0,0.0127562034241984,0.0127562034241984,0,0,0
0.0317795122043071,0,0,0,0.0317795122043071,0.0317795122043071,0,0
0.0022291163201721,0,0,0,0.0022291163201721,0.0022291163201721,0,0
0.0129899390144239,0,0,0,0.0129899390144239,0,0,0.0129899390144239
0.0256790330794851,0,0,0,0.0256790330794851,0,0,0.0256790330794851
0.0265862608245571,0,0,0,0,0.0265862608245571,0.0265862608245571,0
0.0121416465443616,0,0,0,0,0.0121416465443616,0.0121416465443616,0
0.0146029760884852,0,0,0,0,0,0.0146029760884852,0.0146029760884852
0.0127562034241984,0,0,0,0,0,0.0127562034241984,0.0127562034241984
0,0.0317795122043071,0.0317795122043071,0,0,0,0.0317795122043071,0
0,0.0022291163201721,0.0022291163201721,0,0,0,0.0022291163201721,0
0,0.0129899390144239,0.0129899390144239,0,0,0,0,0.0129899390144239
0,0.0256790330794851,0.0256790330794851,0,0,0,0,0.0256790330794851
0,0.0265862608245571,0,0.0265862608245571,0,0,0.0265862608245571,0
0,0.0121416465443616,0,0.0121416465443616,0,0,0.0121416465443616,0
0,0.0146029760884852,0,0,0,0.0146029760884852,0.0146029760884852,0
0,0.0127562034241984,0,0,0,0.0127562034241984,0.0127562034241984,0
0,0,0.0317795122043071,0.0317795122043071,0,0,0.0317795122043071,0
0,0,0.0022291163201721,0.0022291163201721,0,0,0.0022291163201721,0
0,0,0.0129899390144239,0,0,0.0129899390144239,0.0129899390144239,0
0,0,0.0256790330794851,0,0,0.0256790330794851,0.0256790330794851,0
0,0,0.0265862608245571,0,0,0.0265862608245571,0,0.0265862608245571
0,0,0.0121416465443616,0,0,0.0121416465443616,0,0.0121416465443616
0,0,0,0.0146029760884852,0.0146029760884852,0.0146029760884852,0,0
0,0,0,0.0127562034241984,0.0127562034241984,0.0127562034241984,0,0
0,0,0,0.0317795122043071,0.0317795122043071,0,0.0317795122043071,0
0,0,0,0.0022291163201721,0.0022291163201721,0,0.0022291163201721,0
0,0,0,0,0.0129899390144239,0,0.0129899390144239,0.0129899390144239
0,0,0,0,0.0256790330794851,0,0.0256790330794851,0.0256790330794851
0,0,0,0,0,0.0265862608245571,0.0265862608245571,0.0265862608245571
0,0,0,0,0,0.0121416465443616,0.0121416465443616,0.0121416465443616
