"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.14113,0,0,0,0,0,0,0
0.14444,0,0,0,0,0,0,0
0,0.07266,0,0,0,0,0,0
0,0.06849,0,0,0,0,0,0
0,0,0,0.00493,0,0,0,0
0,0,0,0.00260999999999999,0,0,0,0
0,0,0,0,0,0.13934,0,0
0,0,0,0,0,0.14085,0,0
0,0,0,0,0,0,0.10739,0
0,0,0,0,0,0,0.10438,0
0.00938269230769,0,0,0,0.0201057692308,0.0750615384615,0,0
0.0105476923077,0,0,0,0.0281271794872,0.0984451282051,0,0
0,0,0.0747690909091,0,0.00364727272727,0.0310018181818,0.0291781818182,0.00182363636364
0.0192676271186,0,0.0599437288136,0,0.0192676271186,0.0256901694915,0.00214084745763,0
0.00175901098901,0,0.116094725275,0,0,0,0.0422162637363,0
0,0,0.0745637837838,0,0,0,0.0787062162162,0
0,0,0.0859171764706,0,0.00204564705882,0,0.0859171764706,0
0,0,0.127191428571,0,0,0,0.0602485714286,0
0,0,0.0890947058824,0,0,0,0.0791952941176,0
0,0,0.064,0,0.014,0.048,0.016,0
