"V1","V2","V3","V4","V5","V6","V7","V8"
0.133094009467633,0,0,0,0,0,0,0
0.133094009467633,0,0,0,0,0,0,0
0,0,0.0898300902662895,0,0,0,0,0
0,0,0.0898300902662895,0,0,0,0,0
0,0,0,0.00351989985693847,0,0,0,0
0,0,0,0.00351989985693847,0,0,0,0
0,0,0,0,0.0596950925848346,0,0,0
0,0,0,0,0.0596950925848346,0,0,0
0,0,0,0,0,0.141346733524356,0,0
0,0,0,0,0,0.141346733524356,0,0
0,7.78621428749622e-16,0.0914191110507202,0.000193849072393222,0.0346889485921753,0.0101268552590378,0.014516634420186,0.00693811357044734
0,7.78621428749622e-16,0.0914191110507202,0.000193849072393222,0.0346889485921753,0.0101268552590378,0.014516634420186,0.00693811357044734
0.00786866601902496,6.23190004387299e-15,0,0,0.0342150448695477,0.068146133448483,0.0006496006620485,0
0.00786866601902496,6.23190004387299e-15,0,0,0.0342150448695477,0.068146133448483,0.0006496006620485,0
0.000346985556250051,0,0.0981947478082744,0,0,0.00209114414839531,0.0613210662544371,0.00415739110264573
0.000346985556250051,0,0.0981947478082744,0,0,0.00209114414839531,0.0613210662544371,0.00415739110264573
0.00225329472915298,9.3131642932448e-16,0.0903153245656678,0.0003393192367947,0,0.0317506723909428,0.00481463120924881,0.00293713996914755
0.00225329472915298,9.3131642932448e-16,0.0903153245656678,0.0003393192367947,0,0.0317506723909428,0.00481463120924881,0.00293713996914755
0,1.60499288701911e-16,0.0939417342085843,0.000223553367135522,0.037504985450945,0,0.030392385464979,0.00257967525681644
0,1.60499288701911e-16,0.0939417342085843,0.000223553367135522,0.037504985450945,0,0.030392385464979,0.00257967525681644
