"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.055836,0.130284,0,0,0,0,0,0
0.0435788571429,0.0950811428571,0,0,0,0,0,0
0.0608336842105263,0,0,0,0.0595663157894737,0,0,0
0.0535505454545454,0,0,0,0.0691694545454545,0,0,0
0,0.045038,0,0,0,0.083642,0,0
0,0.0468424358974,0,0,0,0.0791475641026,0,0
0.0611320224719101,0,0,0.0681185393258427,0,0,0,0.0261994382022472
0.07956,0,0,0.05148,0,0,0,0.01404
0.0522121495327103,0,0,0,0.0692378504672897,0,0,0
0.0610948,0,0,0,0.0563952,0,0,0
0,0,0.089353125,0,0,0,0.069496875,0
0,0,0.100282909091,0,0,0,0.0529270909091,0
0,0.0288661016949,0,0,0,0.0846738983051,0,0
0,0.039677826087,0,0,0,0.090692173913,0,0
0,0.057552,0,0.009156,0,0,0,0.090252
0,0.0597768421053,0,0.00533721804511,0,0,0,0.0768559398496
0,0,0.100980454545455,0,0,0,0.0699095454545454,0
0,0,0.11554125,0,0,0,0.05251875,0
0,0,0,0,0,0.140489256198347,0,0.00117074380165289
0,0,0,0,0,0.14119,0,0
