"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0.0130109173924612,0,0,0,0,0,0,0
0.0150594855556281,0,0,0,0,0,0,0
0,0.0188397036188073,0,0,0,0,0,0
0,0.00507648090922401,0,0,0,0,0,0
0,0,0.00633746797213402,0,0,0,0,0
0,0,0.0258297111671248,0,0,0,0,0
0,0,0,0.0178344800336883,0,0,0,0
0,0,0,0.0147947221009322,0,0,0,0
0,0,0,0,0.0130109173924612,0,0,0
0,0,0,0,0.0150594855556281,0,0,0
0,0,0,0,0,0.0188397036188073,0,0
0,0,0,0,0,0.00507648090922401,0,0
0,0,0,0,0,0,0.00633746797213402,0
0,0,0,0,0,0,0.0258297111671248,0
0,0,0,0,0,0,0,0.0178344800336883
0,0,0,0,0,0,0,0.0147947221009322
0.0130109173924612,0.0130109173924612,0,0,0,0,0,0
0.0150594855556281,0.0150594855556281,0,0,0,0,0,0
0.0188397036188073,0,0.0188397036188073,0,0,0,0,0
0.00507648090922401,0,0.00507648090922401,0,0,0,0,0
0.00633746797213402,0,0,0.00633746797213402,0,0,0,0
0.0258297111671248,0,0,0.0258297111671248,0,0,0,0
0.0178344800336883,0,0,0,0.0178344800336883,0,0,0
0.0147947221009322,0,0,0,0.0147947221009322,0,0,0
0.0130109173924612,0,0,0,0,0.0130109173924612,0,0
0.0150594855556281,0,0,0,0,0.0150594855556281,0,0
0.0188397036188073,0,0,0,0,0,0.0188397036188073,0
0.00507648090922401,0,0,0,0,0,0.00507648090922401,0
0,0.00633746797213402,0.00633746797213402,0,0,0,0,0
0,0.0258297111671248,0.0258297111671248,0,0,0,0,0
0,0.0178344800336883,0,0.0178344800336883,0,0,0,0
0,0.0147947221009322,0,0.0147947221009322,0,0,0,0
0,0.0130109173924612,0,0,0.0130109173924612,0,0,0
0,0.0150594855556281,0,0,0.0150594855556281,0,0,0
0,0.0188397036188073,0,0,0,0.0188397036188073,0,0
0,0.00507648090922401,0,0,0,0.00507648090922401,0,0
0,0.00633746797213402,0,0,0,0,0.00633746797213402,0
0,0.0258297111671248,0,0,0,0,0.0258297111671248,0
0,0.0178344800336883,0,0,0,0,0,0.0178344800336883
0,0.0147947221009322,0,0,0,0,0,0.0147947221009322
0,0,0.0130109173924612,0,0.0130109173924612,0,0,0
0,0,0.0150594855556281,0,0.0150594855556281,0,0,0
0,0,0.0188397036188073,0,0,0.0188397036188073,0,0
0,0,0.00507648090922401,0,0,0.00507648090922401,0,0
0,0,0.00633746797213402,0,0,0,0.00633746797213402,0
0,0,0.0258297111671248,0,0,0,0.0258297111671248,0
0,0,0.0178344800336883,0,0,0,0,0.0178344800336883
0,0,0.0147947221009322,0,0,0,0,0.0147947221009322
0,0,0,0.0130109173924612,0.0130109173924612,0,0,0
0,0,0,0.0150594855556281,0.0150594855556281,0,0,0
0,0,0,0.0188397036188073,0,0.0188397036188073,0,0
0,0,0,0.00507648090922401,0,0.00507648090922401,0,0
0,0,0,0.00633746797213402,0,0,0.00633746797213402,0
0,0,0,0.0258297111671248,0,0,0.0258297111671248,0
0,0,0,0.0178344800336883,0,0,0,0.0178344800336883
0,0,0,0.0147947221009322,0,0,0,0.0147947221009322
0,0,0,0,0.0130109173924612,0,0,0.0130109173924612
0,0,0,0,0.0150594855556281,0,0,0.0150594855556281
0,0,0,0,0,0.0188397036188073,0.0188397036188073,0
0,0,0,0,0,0.00507648090922401,0.00507648090922401,0
0,0,0,0,0,0.00633746797213402,0,0.00633746797213402
0,0,0,0,0,0.0258297111671248,0,0.0258297111671248
0,0,0,0,0,0,0.0178344800336883,0.0178344800336883
0,0,0,0,0,0,0.0147947221009322,0.0147947221009322
