"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0,0.070932410921327,0,0,0,0,0,0
0,0.070932410921327,0,0,0,0,0,0
0,0,0.119248835978836,0,0,0,0.059399968577254,0
0,0,0.119248835978836,0,0,0,0.059399968577254,0
0,0,0,0,0,0,0.119248835978836,0
0,0,0,0,0,0,0.119248835978836,0
0,0,0,0,0.070932410921327,0,0,0.0889584158968733
0,0,0,0,0.070932410921327,0,0,0.0889584158968733
0.0437025724818576,0.0889584158968733,0,0,0,0,0,0
0.0437025724818576,0.0889584158968733,0,0,0,0,0,0
0.070932410921327,0,0,0.0437025724818576,0,0,0,0.0134047733076219
0.070932410921327,0,0,0.0437025724818576,0,0,0,0.0134047733076219
0.0437025724818576,0,0,0,0.070932410921327,0.0513251471620327,0,0
0.0437025724818576,0,0,0,0.070932410921327,0.0513251471620327,0,0
0.0437025724818576,0,0,0,0.070932410921327,0,0.0134047733076219,0
0.0437025724818576,0,0,0,0.070932410921327,0,0.0134047733076219,0
0,0,0.0889584158968733,0,0,0.059399968577254,0,0
0,0,0.0889584158968733,0,0,0.059399968577254,0,0
0,0,0,0,0,0.119248835978836,0.0134047733076219,0
0,0,0,0,0,0.119248835978836,0.0134047733076219,0
