"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0.0638754146097224,0,0.013956424546861,0,0,0
0,0,0.0638754146097224,0,0.013956424546861,0,0,0
0,0,0,0.051807190824359,0.00834391847078517,0,0,0
0,0,0,0.051807190824359,0.00834391847078517,0,0,0
0,0,0,0,0.0544614316548886,0,0.0910652792562516,0
0,0,0,0,0.0544614316548886,0,0.0910652792562516,0
0.0684106864455037,0.0719933785345868,0,0,0.0592598440634492,0,0,0
0.0684106864455037,0.0719933785345868,0,0,0.0592598440634492,0,0,0
0.050974340136325,0,0.0962130476944843,0,0,0,0,0
0.050974340136325,0,0.0962130476944843,0,0,0,0,0
0.0230074631712662,0,0,0,0,0,0.0940678501929234,0
0.0230074631712662,0,0,0,0,0,0.0940678501929234,0
0.0648256922169985,0,0,0,0.0603233443067279,0,0.00225898237786487,0
0.0648256922169985,0,0,0,0.0603233443067279,0,0.00225898237786487,0
0,0,0.0638754146097225,0,0.0139564245468609,0,0,0
0,0,0.0638754146097225,0,0.0139564245468609,0,0,0
0,0.0769554210970786,0,0,0,0,0.0870260193939978,0
0,0.0769554210970786,0,0,0,0,0.0870260193939978,0
0,0,0.0800528753386236,4.16333634234434e-17,0,0,0,0.0690008630117671
0,0,0.0800528753386236,4.16333634234434e-17,0,0,0,0.0690008630117671
