"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0,0,0.0173346010006912,0,0,0,0,0
0,0,0.007725303528615,0,0,0,0,0
0,0,0,0.0211288037611436,0,0,0,0
0,0,0,4.55601503759398e-05,0,0,0,0
0,0,0,0,0,0.0173346010006912,0,0
0,0,0,0,0,0.007725303528615,0,0
0.0211288037611436,0,0.0211288037611436,0,0,0,0,0
4.55601503759398e-05,0,4.55601503759398e-05,0,0,0,0,0
0.0173346010006912,0,0,0,0,0,0.0173346010006912,0
0.007725303528615,0,0,0,0,0,0.007725303528615,0
0.0169107665484634,0,0,0,0,0,0,0.0211288037611436
0.0004876,0,0,0,0,0,0,4.55601503759398e-05
0,0.0173346010006912,0,0,0.003480718266255,0,0,0
0,0.007725303528615,0,0,0.0357521467444558,0,0,0
0,0.0169107665484634,0,0,0,0.0169107665484634,0,0
0,0.0004876,0,0,0,0.0004876,0,0
0,0,0,0.003480718266255,0,0,0.0173346010006912,0
0,0,0,0.0357521467444558,0,0,0.007725303528615,0
0,0,0,0,0,0.0211288037611436,0.0169107665484634,0
0,0,0,0,0,4.55601503759398e-05,0.0004876,0
