"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.13045,0,0,0,0,0,0,0
0.14444,0,0,0,0,0,0,0
0,0,0.0897,0,0,0,0,0
0,0,0.07488,0,0,0,0,0
0,0,0,0,0,0.14085,0,0
0,0,0,0,0,0.13934,0,0
0.103393333333333,0,0,0.0516966666666667,0,0,0,0
0.121701418439716,0,0,0.0481985815602837,0,0,0,0
0.00549066666666667,0,0,0,0,0,0.0974593333333333,0
0.00521788732394366,0,0,0,0,0,0.118272112676056,0
0,0,0.08931,0,0,0,0,0
0,0,0.0772,0,0,0,0,0
0,0.0793757017544,0,0,0,0,0.0739942982456,0
0,0.0968484269663,0,0,0,0,0.0721615730337,0
0,0,0.07849,0,0,0,0,0
0,0,0.0720395180722891,0.000290481927710843,0,0,0,0
0,0,0,0,0,0.14014,0,0
0,0,0,0,0,0.13096,0,0
0,0,0,0,0.0846043661971831,0.0619056338028169,0,0
0,0,0,0,0.0342725555555556,0.0998374444444445,0,0
0,0,0,0,0.0616791919191919,0,0,0.0682408080808081
0,0,0,0,0.0536313953488372,0,0,0.0781486046511628
0,0,0,0,0,0.14646,0,0
0,0,0,0,0,0.13332,0,0
0.046928372093,0,0.121231627907,0,0,0,0,0
0.0504858490566,0,0.102414150943,0,0,0,0,0
0,0,0,0,0,0,0,0
0.037315625,0,0,0,0.082094375,0,0,0
0.0530217721518987,0,0.0820982278481013,0,0,0,0,0
0.0454584269662921,0,0.0894015730337079,0,0,0,0,0
0.0578008421052632,0,0.0947291578947368,0,0,0,0,0
0.0451333333333333,0,0.0902666666666667,0,0,0,0,0
0.0537446341463415,0,0,0.0109682926829268,0.0701970731707317,0,0,0
0.049632,0,0,0.0235752,0.0508728,0,0,0
0.00763636363636364,0,0,0,0,0,0.109963636363636,0
0.0380542528735632,0,0,0,0,0,0.0801857471264368,0
0.0611320224719101,0,0,0.0681185393258427,0,0,0,0.0261994382022472
0.055291775147929,0,0,0.055291775147929,0,0,0,0.021026449704142
0.0514702083333333,0,0,0,0.0528246875,0,0.0257351041666667,0
0.0407605633802817,0,0,0,0.0570647887323944,0,0.0179346478873239,0
0,0,0.104427717391,0,0,0,0.0641222826087,0
0,0,0.0818382857143,0,0,0,0.0772917142857,0
0,0,0.0703803571429,0,0,0,0,0.108769642857
0,0,0.0901495275591,0,0,0,0,0.0915804724409
0,0.063149047619,0,0,0.038860952381,0,0,0
0,0.040745,0,0.00135816666667,0.0393868333333,0,0,0
0,0.0788105769231,0,0.00175134615385,0,0,0.101578076923,0
0,0.0975793939394,0,0,0,0,0.0719006060606,0
0,0,0,0,0.0665553658537,0,0.0988246341463,0
0,0,0,0,0.0692824390244,0,0.0885275609756,0
0,0.00433923913043,0,0,0.0448388043478,0,0,0.0838919565217
0,0.00831925925926,0,0,0.033277037037,0,0,0.0707137037037
0,0.0292828571429,0,0,0,0.0732071428571,0,0
0,0.0594660869565,0,0,0,0.117013913043,0,0
0,0,0.0636503225806452,0,0.0159125806451613,0,0.0848670967741935,0
0,0,0.0676042857142857,0,0.0146171428571429,0,0.0712585714285714,0
0,0,0,0,0,0.142730161290323,0.00233983870967742,0
0,0,0,0,0,0.140017281553398,0.00137271844660194,0
0,0,0,0,0,0.140489256198347,0,0.00117074380165289
0,0,0,0,0,0.144632888888889,0,0.00328711111111111
0,0,0,0,0.0339061333333333,0.0999338666666667,0,0
0,0,0,0,0.0498292592592593,0.0734325925925926,0.0183581481481481,0
0,0,0,0,0.03434,0,0.12019,0
0,0,0,0,0.0228643137254902,0,0.12289568627451,0
