"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0,0.0101247196249053,0,0,0,0,0,0
0,0.011511740604937,0,0,0,0,0,0
0,0,0,0.0303316905481014,0,0,0,0
0,0,0,0.0056621606697327,0,0,0,0
0,0,0,0,0,0,0.0103581571390555,0
0,0,0,0,0,0,0.0300781787813039,0
0.0153169185037077,0,0.0153169185037077,0,0,0,0,0
0.0135725278782468,0,0.0135725278782468,0,0,0,0,0
0.0101247196249053,0,0,0.0101247196249053,0,0,0,0
0.011511740604937,0,0,0.011511740604937,0,0,0,0
0.0303316905481014,0,0,0,0,0.0303316905481014,0,0
0.0056621606697327,0,0,0,0,0.0056621606697327,0,0
0,0.0103581571390555,0,0,0.0103581571390555,0,0,0
0,0.0300781787813039,0,0,0.0300781787813039,0,0,0
0,0,0.0153169185037077,0.0153169185037077,0,0,0,0
0,0,0.0135725278782468,0.0135725278782468,0,0,0,0
0,0,0.0101247196249053,0,0,0.0101247196249053,0,0
0,0,0.011511740604937,0,0,0.011511740604937,0,0
0,0,0,0.0303316905481014,0.0303316905481014,0,0,0
0,0,0,0.0056621606697327,0.0056621606697327,0,0,0
0,0,0,0.0103581571390555,0,0,0,0.0103581571390555
0,0,0,0.0300781787813039,0,0,0,0.0300781787813039
0,0,0,0,0.0153169185037077,0.0153169185037077,0,0
0,0,0,0,0.0135725278782468,0.0135725278782468,0,0
0,0,0,0,0,0.0101247196249053,0.0101247196249053,0
0,0,0,0,0,0.011511740604937,0.011511740604937,0
0.0303316905481014,0.0303316905481014,0,0,0,0.0303316905481014,0,0
0.0056621606697327,0.0056621606697327,0,0,0,0.0056621606697327,0,0
0.0103581571390555,0.0103581571390555,0,0,0,0,0,0.0103581571390555
0.0300781787813039,0.0300781787813039,0,0,0,0,0,0.0300781787813039
0.0153169185037077,0,0.0153169185037077,0,0.0153169185037077,0,0,0
0.0135725278782468,0,0.0135725278782468,0,0.0135725278782468,0,0,0
0.0101247196249053,0,0,0.0101247196249053,0,0.0101247196249053,0,0
0.011511740604937,0,0,0.011511740604937,0,0.011511740604937,0,0
0,0.0303316905481014,0.0303316905481014,0,0,0,0,0.0303316905481014
0,0.0056621606697327,0.0056621606697327,0,0,0,0,0.0056621606697327
0,0.0103581571390555,0,0.0103581571390555,0.0103581571390555,0,0,0
0,0.0300781787813039,0,0.0300781787813039,0.0300781787813039,0,0,0
0,0.0153169185037077,0,0.0153169185037077,0,0.0153169185037077,0,0
0,0.0135725278782468,0,0.0135725278782468,0,0.0135725278782468,0,0
0,0.0101247196249053,0,0,0.0101247196249053,0,0.0101247196249053,0
0,0.011511740604937,0,0,0.011511740604937,0,0.011511740604937,0
0,0,0.0303316905481014,0.0303316905481014,0.0303316905481014,0,0,0
0,0,0.0056621606697327,0.0056621606697327,0.0056621606697327,0,0,0
0,0,0.0103581571390555,0.0103581571390555,0,0,0,0.0103581571390555
0,0,0.0300781787813039,0.0300781787813039,0,0,0,0.0300781787813039
0,0,0.0153169185037077,0,0.0153169185037077,0,0,0.0153169185037077
0,0,0.0135725278782468,0,0.0135725278782468,0,0,0.0135725278782468
0,0,0.0101247196249053,0,0,0,0.0101247196249053,0.0101247196249053
0,0,0.011511740604937,0,0,0,0.011511740604937,0.011511740604937
0,0,0,0.0303316905481014,0.0303316905481014,0,0,0.0303316905481014
0,0,0,0.0056621606697327,0.0056621606697327,0,0,0.0056621606697327
0,0,0,0.0103581571390555,0,0,0.0103581571390555,0.0103581571390555
0,0,0,0.0300781787813039,0,0,0.0300781787813039,0.0300781787813039
0,0,0,0,0,0.0153169185037077,0.0153169185037077,0.0153169185037077
0,0,0,0,0,0.0135725278782468,0.0135725278782468,0.0135725278782468
0.0101247196249053,0,0.0101247196249053,0.0101247196249053,0.0101247196249053,0.0101247196249053,0.0101247196249053,0.0101247196249053
0.011511740604937,0,0.011511740604937,0.011511740604937,0.011511740604937,0.011511740604937,0.011511740604937,0.011511740604937
0.0303316905481014,0.0303316905481014,0,0.0303316905481014,0.0303316905481014,0.0303316905481014,0.0303316905481014,0.0303316905481014
0.0056621606697327,0.0056621606697327,0,0.0056621606697327,0.0056621606697327,0.0056621606697327,0.0056621606697327,0.0056621606697327
0.0103581571390555,0.0103581571390555,0.0103581571390555,0.0103581571390555,0.0103581571390555,0.0103581571390555,0,0.0103581571390555
0.0300781787813039,0.0300781787813039,0.0300781787813039,0.0300781787813039,0.0300781787813039,0.0300781787813039,0,0.0300781787813039
0.0153169185037077,0.0153169185037077,0.0153169185037077,0.0153169185037077,0.0153169185037077,0.0153169185037077,0.0153169185037077,0
0.0135725278782468,0.0135725278782468,0.0135725278782468,0.0135725278782468,0.0135725278782468,0.0135725278782468,0.0135725278782468,0
