"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0,0,0.0043701227477485,0,0,0,0,0
0,0,6.65833333335e-05,0,0,0,0,0
0,0,0,0.026676299837665,0,0,0,0
0,0,0,0.014387681818182,0,0,0,0
0,0,0,0,0,0.0043701227477485,0,0
0,0,0,0,0,6.65833333335e-05,0,0
0,0,0,0,0,0,0.026676299837665,0
0,0,0,0,0,0,0.014387681818182,0
0,0,0,0,0,0,0,0.0067890283323095
0,0,0,0,0,0,0,0.02410400013528
0.037655283795455,0.026676299837665,0,0.026676299837665,0.037655283795455,0.026676299837665,0.037655283795455,0.026676299837665
0.000321,0.014387681818182,0,0.014387681818182,0.000321,0.014387681818182,0.000321,0.014387681818182
0.0067890283323095,0.0043701227477485,0.0067890283323095,0,0.0067890283323095,0.0043701227477485,0.0067890283323095,0.0043701227477485
0.02410400013528,6.65833333335e-05,0.02410400013528,0,0.02410400013528,6.65833333335e-05,0.02410400013528,6.65833333335e-05
0.026676299837665,0.037655283795455,0.026676299837665,0.037655283795455,0,0.037655283795455,0.026676299837665,0.037655283795455
0.014387681818182,0.000321,0.014387681818182,0.000321,0,0.000321,0.014387681818182,0.000321
0.0043701227477485,0.0067890283323095,0.0043701227477485,0.0067890283323095,0.0043701227477485,0.0067890283323095,0,0.0067890283323095
6.65833333335e-05,0.02410400013528,6.65833333335e-05,0.02410400013528,6.65833333335e-05,0.02410400013528,0,0.02410400013528
0.037655283795455,0.026676299837665,0.037655283795455,0.026676299837665,0.037655283795455,0.026676299837665,0.037655283795455,0
0.000321,0.014387681818182,0.000321,0.014387681818182,0.000321,0.014387681818182,0.000321,0
