"V1","V2","V3","V4","V5","V6","V7","V8"
0.120651934503197,0,0,0,0,0,0,0
0.120651934503197,0,0,0,0,0,0,0
0,0.0933365799943362,0,0,0,0,0,0
0,0.0933365799943362,0,0,0,0,0,0
0,0,0.1000831485994,0,0,0,0,0
0,0,0.1000831485994,0,0,0,0,0
0,0,0,0.0719059037030987,0,0,0,0
0,0,0,0.0719059037030987,0,0,0,0
0,0,0,0,0.0851045640023009,0,0,0
0,0,0,0,0.0851045640023009,0,0,0
0,0,0,0,0,0.138565244788504,0,0
0,0,0,0,0,0.138565244788504,0,0
0,0,0,0,0,0,0.128778542350969,0
0,0,0,0,0,0,0.128778542350969,0
0,0,0,0,0,0,0,0.134471243324293
0,0,0,0,0,0,0,0.134471243324293
0.0481631055838758,0.102132550730093,0,0,0,0,0,0
0.0481631055838758,0.102132550730093,0,0,0,0,0,0
0.0544352883752509,0,0.0971708749693242,0,0,0,0,0
0.0544352883752509,0,0.0971708749693242,0,0,0,0,0
0.104002586519692,0,0,0.0485847706197519,0,0,0,0
0.104002586519692,0,0,0.0485847706197519,0,0,0,0
0.0578490772564833,0,0,0,0.0715568553635223,0,0,0
0.0578490772564833,0,0,0,0.0715568553635223,0,0,0
0.0410868376073248,0,0,0,0,0.0880678248551092,0,0
0.0410868376073248,0,0,0,0,0.0880678248551092,0,0
0,0,0,0,0,0,0.151568686942932,0
0,0,0,0,0,0,0.151568686942932,0
0.112298766778094,0,0,0,0,0,0,0.00411125101015988
0.112298766778094,0,0,0,0,0,0,0.00411125101015988
0,0.111365080456747,0,0.0102995740671822,0,0,0,0
0,0.111365080456747,0,0.0102995740671822,0,0,0,0
0,0.0599423416819578,0,0,0.0277005251917221,0,0,0
0,0.0599423416819578,0,0,0.0277005251917221,0,0,0
0,0.0525620233578738,0,0,0,0.0962583671728445,0,0
0,0.0525620233578738,0,0,0,0.0962583671728445,0,0
0,0.0809203245957059,0,0,0,0,0.0842688490601631,0
0,0.0809203245957059,0,0,0,0,0.0842688490601631,0
0,0.0475120587751534,0,0,0,0,0,0.0903601170393444
0,0.0475120587751534,0,0,0,0,0,0.0903601170393444
0,0,0.133379371064768,0,0,0,0,0
0,0,0.133379371064768,0,0,0,0,0
0,0,0,0,0.0896115406488276,0,0,0
0,0,0,0,0.0896115406488276,0,0,0
0,0,0.0880336488031411,0,0,0.0648848052956133,0,0
0,0,0.0880336488031411,0,0,0.0648848052956133,0,0
0,0,0.0953036790956545,0,0,0,0.0645271655983872,0
0,0,0.0953036790956545,0,0,0,0.0645271655983872,0
0,0,0.0771255428980913,0,0,0,0,0.076206038245528
0,0,0.0771255428980913,0,0,0,0,0.076206038245528
0,0,0,0.146284143068117,0,0,0,0
0,0,0,0.146284143068117,0,0,0,0
0,0,0,0.0595576462392753,0,0.0241444016998615,0,0
0,0,0,0.0595576462392753,0,0.0241444016998615,0,0
0,0,0,0,0,0,0.173989427703655,0
0,0,0,0,0,0,0.173989427703655,0
0,0,0,0.0340401594930183,0,0,0,0.105000594568608
0,0,0,0.0340401594930183,0,0,0,0.105000594568608
0,0,0,0,0.0502187618126202,0.0892611379061538,0,0
0,0,0,0,0.0502187618126202,0.0892611379061538,0,0
0,0,0,0,0.0564763465417884,0,0.0948919226153902,0
0,0,0,0,0.0564763465417884,0,0.0948919226153902,0
0,0,0,0,0.0554633749637752,0,0,0.0734564136845094
0,0,0,0,0.0554633749637752,0,0,0.0734564136845094
0,0,0,0,0,0.162327886244818,0,0
0,0,0,0,0,0.162327886244818,0,0
0,0,0,0,0,0.136561648916414,0,0.0023191643878121
0,0,0,0,0,0.136561648916414,0,0.0023191643878121
0,0,0,0,0,0,0.0900663470443995,0.0502753733483709
0,0,0,0,0,0,0.0900663470443995,0.0502753733483709
0.0404409521487774,0.0189983739519541,0.0979195682818628,0,0,0,0,0
0.0404409521487774,0.0189983739519541,0.0979195682818628,0,0,0,0,0
0.0438874445164798,0.106685465807524,0,0.00304715304791991,0,0,0,0
0.0438874445164798,0.106685465807524,0,0.00304715304791991,0,0,0,0
0.0452850550288125,0,0,0,0.147609921158102,0,0,0
0.0452850550288125,0,0,0,0.147609921158102,0,0,0
0.0280580991742078,0.0825016012726314,0,0,0,0.0376756065038786,0,0
0.0280580991742078,0.0825016012726314,0,0,0,0.0376756065038786,0,0
0.039040142258505,0.0985368636287743,0,0,0,0,0.0130959564577633,0
0.039040142258505,0.0985368636287743,0,0,0,0,0.0130959564577633,0
0.0314493173537881,0.0933530533739921,0,0,0,0,0,0.0112930682376852
0.0314493173537881,0.0933530533739921,0,0,0,0,0,0.0112930682376852
0.0419541098878196,0,0.115620738968648,0,0,0,0,0
0.0419541098878196,0,0.115620738968648,0,0,0,0,0
0.0539465338269164,0,0.0892324456963289,0,0.00672052453101313,0,0,0
0.0539465338269164,0,0.0892324456963289,0,0.00672052453101313,0,0,0
0,0,0.0846771093465063,0,0,0.0876329744925264,0,0
0,0,0.0846771093465063,0,0,0.0876329744925264,0,0
0.00456075533752048,0,0.0956068251541745,0,0,0,0.0571402090564502,0
0.00456075533752048,0,0.0956068251541745,0,0,0,0.0571402090564502,0
0.0514510013420187,0,0.0968562577023038,0,0,0,0,0.00157432282921108
0.0514510013420187,0,0.0968562577023038,0,0,0,0,0.00157432282921108
0.120483172731749,0,0,0.0614165105194575,0,0,0,0
0.120483172731749,0,0,0.0614165105194575,0,0,0,0
0,0,0,0.00344750626651963,0,0.134917312838268,0,0
0,0,0,0.00344750626651963,0,0.134917312838268,0,0
0,0,0,0.00109842802772162,0,0,0.189536233985169,0
0,0,0,0.00109842802772162,0,0,0.189536233985169,0
0.0593290956300372,0,0,0.05080825623582,0,0,0,0.0216123196922664
0.0593290956300372,0,0,0.05080825623582,0,0,0,0.0216123196922664
0.0356367076015498,0,0,0,0.0644525101838565,0.0314876495234933,0,0
0.0356367076015498,0,0,0,0.0644525101838565,0.0314876495234933,0,0
0.0445685742587074,0,0,0,0.0695879685455478,0,0.0168351849680784,0
0.0445685742587074,0,0,0,0.0695879685455478,0,0.0168351849680784,0
0.0400311303706943,0,0,0,0.072324785590069,0,0,0.0084378926580039
0.0400311303706943,0,0,0,0.072324785590069,0,0,0.0084378926580039
0,0,0,0,0,0.162304479442846,0,0
0,0,0,0,0,0.162304479442846,0,0
0,0,0,0,0,0.232173168404428,0,0
0,0,0,0,0,0.232173168404428,0,0
0,0,0,0,0,0,0.227709474239298,0
0,0,0,0,0,0,0.227709474239298,0
0,0,0.335397547192036,0,0,0,0,0
0,0,0.335397547192036,0,0,0,0,0
0,0.0150952238648016,0.129037866809277,0,0,0,0,0
0,0.0150952238648016,0.129037866809277,0,0,0,0,0
0,0,0.0862207228695827,0,0,0.0746471479817787,0,0
0,0,0.0862207228695827,0,0,0.0746471479817787,0,0
0,0.00451181849035253,0.0954971575662263,0,0,0,0.0619150310722142,0
0,0.00451181849035253,0.0954971575662263,0,0,0,0.0619150310722142,0
0,0,0.072065527540796,0,0,0,0,0.0930023770644688
0,0,0.072065527540796,0,0,0,0,0.0930023770644688
0,0,0,0.00777604794455867,0.178187008950321,0,0,0
0,0,0,0.00777604794455867,0.178187008950321,0,0,0
0,0.00872897377373116,0,0,0,0.153183168060136,0,0
0,0.00872897377373116,0,0,0,0.153183168060136,0,0
0,0.0908502038783241,0,0.00234735475366884,0,0,0.0447615746878275,0
0,0.0908502038783241,0,0.00234735475366884,0,0,0.0447615746878275,0
0,0.0814074161724257,0,0.00819210932350101,0,0,0,0.0517985928497356
0,0.0814074161724257,0,0.00819210932350101,0,0,0,0.0517985928497356
0,0.0304049173808695,0,0,0.018492208386211,0.095937095223698,0,0
0,0.0304049173808695,0,0,0.018492208386211,0.095937095223698,0,0
0,0,0,0,0.124153821713164,0,0.0927922219996399,0
0,0,0,0,0.124153821713164,0,0.0927922219996399,0
0,0.0719347333525157,0,0,0,0,0,0.0896376171443762
0,0.0719347333525157,0,0,0,0,0,0.0896376171443762
0,0.0659319699481204,0,0,0,0.0491577256229232,0.044669488537937,0
0,0.0659319699481204,0,0,0,0.0491577256229232,0.044669488537937,0
0,0.0647039542618381,0,0,0,0.135454834933741,0,0
0,0.0647039542618381,0,0,0,0.135454834933741,0,0
0,0.161958022125816,0,0,0,0,0.185351788026993,0
0,0.161958022125816,0,0,0,0,0.185351788026993,0
0,0,0.415656289794112,0,0,0,0,0
0,0,0.415656289794112,0,0,0,0,0
0,0,0.00889693836302619,0.00100784520466047,0,0.129182633700953,0,0
0,0,0.00889693836302619,0.00100784520466047,0,0.129182633700953,0,0
0,0,0.0719868979959228,0.000337695509270596,0,0,0.0753489152066344,0
0,0,0.0719868979959228,0.000337695509270596,0,0,0.0753489152066344,0
0,0,0.08686728988915,0,0,0,0,0.0689446377760423
0,0,0.08686728988915,0,0,0,0,0.0689446377760423
0,0,0.134880684023206,0,0,0.0644128531084827,0,0
0,0,0.134880684023206,0,0,0.0644128531084827,0,0
0,0,0.126152735864562,0,0,0,0.0591463807493672,0
0,0,0.126152735864562,0,0,0,0.0591463807493672,0
0,0,0.111923733641864,0,0,0,0,0.0845535117522336
0,0,0.111923733641864,0,0,0,0,0.0845535117522336
0,0,0.0909626737953871,0,0,0.0362994534753209,0.0321246928504056,0
0,0,0.0909626737953871,0,0,0.0362994534753209,0.0321246928504056,0
0,0,0.0830467459289065,0,0,0.0432192721308856,0,0.029909086996682
0,0,0.0830467459289065,0,0,0.0432192721308856,0,0.029909086996682
0,0,0.0930731386829258,0,0,0,0.0593495320108213,0.00867711866590082
0,0,0.0930731386829258,0,0,0,0.0593495320108213,0.00867711866590082
0,0,0,0.0544949490740854,0.000458429197152943,0.0334206647655308,0,0
0,0,0,0.0544949490740854,0.000458429197152943,0.0334206647655308,0,0
0,0,0,0.00227654000429356,0.064988081362313,0,0.0567664282122003,0
0,0,0,0.00227654000429356,0.064988081362313,0,0.0567664282122003,0
0,0,0,0.040248704961102,0,0,0,0.115386203773897
0,0,0,0.040248704961102,0,0,0,0.115386203773897
0,0,0,0,0,0.0843366679365889,0.0705424284900738,0
0,0,0,0,0,0.0843366679365889,0.0705424284900738,0
0,0,0,0,0,0.15506501950347,0,0
0,0,0,0,0,0.15506501950347,0,0
0,0,0,0,0,0,0.276464373839146,0
0,0,0,0,0,0,0.276464373839146,0
0,0,0,0,0.0517797597794071,0.0395718177655517,0.0591959861883997,0
0,0,0,0,0.0517797597794071,0.0395718177655517,0.0591959861883997,0
0,0,0,0,0.0553869376492405,0.125960363986268,0,0
0,0,0,0,0.0553869376492405,0.125960363986268,0,0
0,0,0,0,0.0769062473910768,0,0.15788028846254,0
0,0,0,0,0.0769062473910768,0,0.15788028846254,0
0,0,0,0,0,0.13734385413207,0,0.021903308299891
0,0,0,0,0,0.13734385413207,0,0.021903308299891
0.0116930438840656,0.049946568196664,0,0.00123406979198354,0.0102588138592939,0.129360776698324,0,0.00618145658997181
0.0116930438840656,0.049946568196664,0,0.00123406979198354,0.0102588138592939,0.129360776698324,0,0.00618145658997181
0,0,0.191759710232187,0,0,0,0.0527244759105948,0.0902742466136622
0,0,0.191759710232187,0,0,0,0.0527244759105948,0.0902742466136622
0.0235081778943232,0,0.0499652109633282,0.000147080655122949,0.0259785897544486,0.0420285803425844,0,0.00205757158421327
0.0235081778943232,0,0.0499652109633282,0.000147080655122949,0.0259785897544486,0.0420285803425844,0,0.00205757158421327
0.0178239637088475,0.0184528582150725,0,0.00112444637413865,0.0352128600012374,0.0985697628829503,0,0.00561610297336387
0.0178239637088475,0.0184528582150725,0,0.00112444637413865,0.0352128600012374,0.0985697628829503,0,0.00561610297336387
0,0,0.0798492049153326,0,0.00710381067910126,0.0584900120289284,0.0404749417733315,0
0,0,0.0798492049153326,0,0.00710381067910126,0.0584900120289284,0.0404749417733315,0
0,0.139098273457449,0,0.00410178798858593,0,0.42513860031271,0,0.0132885342396662
0,0.139098273457449,0,0.00410178798858593,0,0.42513860031271,0,0.0132885342396662
0.0657466380061133,0,0.173899564028009,0,0.0557974744521044,0,0,0
0.0657466380061133,0,0.173899564028009,0,0.0557974744521044,0,0,0
0.0319666525821429,0,0.0624092407820724,0,0.0700072276433061,0.0151194095273245,0,0.00196095460640923
0.0319666525821429,0,0.0624092407820724,0,0.0700072276433061,0.0151194095273245,0,0.00196095460640923
0.0131700084078466,0.0831182250292796,0,0.00229003236998334,0.0883297844140149,0.179779620374973,0,0
0.0131700084078466,0.0831182250292796,0,0.00229003236998334,0.0883297844140149,0.179779620374973,0,0
