"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0.139032994016586,0,0
0,0,0,0,0,0.139032994016586,0,0
0,0.0458671968808059,0,0,0,0.0814645374804758,0,0
0,0.0458671968808059,0,0,0,0.0814645374804758,0,0
0,0.0880025145224343,0,0,0,0,0.0730894263915206,0
0,0.0880025145224343,0,0,0,0,0.0730894263915206,0
0,0,0,0,0,0.149941443038529,0,0.00222206323368018
0,0,0,0,0,0.149941443038529,0,0.00222206323368018
0.0586603885449264,0,0.12504317157254,0,0,0,0,0
0.0586603885449264,0,0.12504317157254,0,0,0,0,0
0.0390503876957032,0,0,0,0.0642160894388157,0,0.0289404120717598,0
0.0390503876957032,0,0,0,0.0642160894388157,0,0.0289404120717598,0
0.0260215272517087,0,0,0,0,0.0949042253789989,0,0.000751683972606207
0.0260215272517087,0,0,0,0,0.0949042253789989,0,0.000751683972606207
0,0.048775743819913,0.0779624086409517,0,0.00393453409587961,0,0,0
0,0.048775743819913,0.0779624086409517,0,0.00393453409587961,0,0,0
0,0,0.0699838929043586,1.11505169177151e-15,0.00893067994391844,0,0,0
0,0,0.0699838929043586,1.11505169177151e-15,0.00893067994391844,0,0,0
0,0,0,1.87456492201933e-16,0.0404286185188605,0.102630543160705,0,0
0,0,0,1.87456492201933e-16,0.0404286185188605,0.102630543160705,0,0
