"V1","V2","V3","V4","V5","V6","V7","V8"
0.13832311524997,0,0,0,0,0,0,0
0.13832311524997,0,0,0,0,0,0,0
0,0.0928522366385913,0,0,0,0,0,0
0,0.0928522366385913,0,0,0,0,0,0
0,0,0.104988556637726,0,0,0,0,0
0,0,0.104988556637726,0,0,0,0,0
0,0,0,0.0188277833180069,0,0,0,0
0,0,0,0.0188277833180069,0,0,0,0
0,0,0,0,0.0873573431408832,0,0,0
0,0,0,0,0.0873573431408832,0,0,0
0,0,0,0,0,0.136193409574424,0,0
0,0,0,0,0,0.136193409574424,0,0
0,0,0,0,0,0,0.129916630610825,0
0,0,0,0,0,0,0.129916630610825,0
0,0,0,0,0,0,0,0.143831767771231
0,0,0,0,0,0,0,0.143831767771231
0.0284180020241951,0,0,0,0,0.0995438663113171,0,0
0.0284180020241951,0,0,0,0,0.0995438663113171,0,0
0,0.0139376203505736,0,0,0.0643334581768948,0,0,0
0,0.0139376203505736,0,0,0.0643334581768948,0,0,0
0,0,0,0,0,0.122697901253059,0.0179902975395977,0
0,0,0,0,0,0.122697901253059,0.0179902975395977,0
0,0,0,0,0,0.138689106167064,0,0.00140763265110609
0,0,0,0,0,0.138689106167064,0,0.00140763265110609
0.0290875836114253,0.104036999296254,0,0,0,0,0,0.00676263006467345
0.0290875836114253,0.104036999296254,0,0,0,0,0,0.00676263006467345
0.0157456333788384,0,0,0.00420956082566344,0,0.108615120486066,0,0
0.0157456333788384,0,0,0.00420956082566344,0,0.108615120486066,0,0
0.0314402589301042,0,0,0,0,0,0,0.128452221801163
0.0314402589301042,0,0,0,0,0,0,0.128452221801163
0,0.00520584446190288,0,0,0.0297540174492752,0.104362149120466,0,0
0,0.00520584446190288,0,0,0.0297540174492752,0.104362149120466,0,0
0,0.0391305577359168,0,0,0,0.109693130055899,0,2.94704274674748e-05
0,0.0391305577359168,0,0,0,0.109693130055899,0,2.94704274674748e-05
0,0,0.0880394951074413,0.000687821852709077,0,0,0.068840183715424,0
0,0,0.0880394951074413,0.000687821852709077,0,0,0.068840183715424,0
0,0,0.0758076710337135,0,0.0175584770707196,0,0.0536725230363343,0
0,0,0.0758076710337135,0,0.0175584770707196,0,0.0536725230363343,0
0,0,0.0749980270176032,0,0.0155406336063049,0,0,0.0600957089056325
0,0,0.0749980270176032,0,0.0155406336063049,0,0,0.0600957089056325
0,0,0.0889564073394867,0,0,0,0.0913718926368499,0
0,0,0.0889564073394867,0,0,0,0.0913718926368499,0
0,0,0,0.00106090147170884,0.0438511038801551,0.0926543831223161,0,0
0,0,0,0.00106090147170884,0.0438511038801551,0.0926543831223161,0,0
0,0,0,0.00402162528563178,0,0.130460281049193,0,0.000684729725069548
0,0,0,0.00402162528563178,0,0.130460281049193,0,0.000684729725069548
0,0,0,0,0,0.124674398706357,0.0159495866426536,0.000251356341756284
0,0,0,0,0,0.124674398706357,0.0159495866426536,0.000251356341756284
0,0,0.0564672542217215,0,0.0159435159078785,0.0979000198498667,0,0.00535160586290978
0,0,0.0564672542217215,0,0.0159435159078785,0.0979000198498667,0,0.00535160586290978
0.00354010363929963,0,0.0751130109224859,0.00049540488180092,0.0133421400445132,0.0151235908939769,0.0396251416441322,0.000496357107778386
0.00354010363929963,0,0.0751130109224859,0.00049540488180092,0.0133421400445132,0.0151235908939769,0.0396251416441322,0.000496357107778386
0.00639260585765555,0.0135422325285451,0,0.00540424009450621,0.0357606159062723,0.00911412801011502,0.0700361604143152,0
0.00639260585765555,0.0135422325285451,0,0.00540424009450621,0.0357606159062723,0.00911412801011502,0.0700361604143152,0
0.00195563528379838,0.000603895143895916,0.0783922428199246,0,0.00994086040791253,0.011759515299812,0.0475943574027871,0.000567047277749224
0.00195563528379838,0.000603895143895916,0.0783922428199246,0,0.00994086040791253,0.011759515299812,0.0475943574027871,0.000567047277749224
0,0,0.0907614861169324,0.00077168992345217,0,0,0.0895228670049176,0.000734544083328795
0,0,0.0907614861169324,0.00077168992345217,0,0,0.0895228670049176,0.000734544083328795
0,0.000921685526030107,0.0805723935261906,0.000775707847983517,0.0108854701280549,0,0.0600210305478744,0.00157666149651148
0,0.000921685526030107,0.0805723935261906,0.000775707847983517,0.0108854701280549,0,0.0600210305478744,0.00157666149651148
0.0189411804121037,0,0.0523534432152483,0,0.0347633221365996,0.0286403635765065,0,0
0.0189411804121037,0,0.0523534432152483,0,0.0347633221365996,0.0286403635765065,0,0
0.0132396555276622,0,0.059294335613654,3.14527987599553e-05,0.0254314315652148,0.04455725048719,0,0
0.0132396555276622,0,0.059294335613654,3.14527987599553e-05,0.0254314315652148,0.04455725048719,0,0
