"Ea.action.outcome","Pa.action.outcome","Pch.action.outcome","Pci.action.outcome","Pf.action.outcome","Pp.action.outcome","Pv.action.outcome","Sm.action.outcome"
0.0225690814381516,0.0272730629798121,0.286337166056504,0.234071552058737,0.399648939243934,0.228254990091967,0.932853925721232,0.19286156816655
0.0225690814381516,0.0272730629798121,0.286337166056504,0.234071552058737,0.399648939243934,0.228254990091967,0.932853925721232,0.19286156816655
0.919846168589924,0.974379445869335,0.196525797560376,0.0775675837988253,0.18803507751553,0.223179106834249,0.145141911985343,0.117502709341397
0.919846168589924,0.974379445869335,0.196525797560376,0.0775675837988253,0.18803507751553,0.223179106834249,0.145141911985343,0.117502709341397
0.208616187071291,0.873062643299628,0.263552824547094,0.0666179716968686,0.873217743212028,0.246667816617538,0.0905193735611909,0.0582277236948762
0.208616187071291,0.873062643299628,0.263552824547094,0.0666179716968686,0.873217743212028,0.246667816617538,0.0905193735611909,0.0582277236948762
0.0782390657001833,0.0896295635603179,0.680927480444705,0.354911720819599,0.235622630957806,0.733545947009662,0.309283015958982,0.0839479241981404
0.0782390657001833,0.0896295635603179,0.680927480444705,0.354911720819599,0.235622630957806,0.733545947009662,0.309283015958982,0.0839479241981404
0.112773671577718,0.0121522671023816,0.290618176213827,0.85688768810441,0.243078467267633,0.807072008932127,0.199900339644184,0.084086035151228
0.112773671577718,0.0121522671023816,0.290618176213827,0.85688768810441,0.243078467267633,0.807072008932127,0.199900339644184,0.084086035151228
0.0434375414882159,0.0118950161151394,0.161617092539119,0.716316116381929,0.331053243558133,0.256475226720601,0.824821290418548,0.131457009118002
0.0434375414882159,0.0118950161151394,0.161617092539119,0.716316116381929,0.331053243558133,0.256475226720601,0.824821290418548,0.131457009118002
0.0995429438084291,0.0518894088657622,0.206821931287485,0.871856813140983,0.358282818643501,0.186309489317653,0.224783608249368,0.670879735990926
0.0995429438084291,0.0518894088657622,0.206821931287485,0.871856813140983,0.358282818643501,0.186309489317653,0.224783608249368,0.670879735990926
0.0067546499026041,0.0386042534413847,0.246097727809939,0.199871367658281,0.73720556406814,0.185933849389475,0.919567329231252,0.188692409160553
0.0067546499026041,0.0386042534413847,0.246097727809939,0.199871367658281,0.73720556406814,0.185933849389475,0.919567329231252,0.188692409160553
0.892541618906565,0.869494568757893,0.423880343811165,0.122560240897726,0.204890722097646,0.218799387248582,0.171154451292431,0.139559285627343
0.892541618906565,0.869494568757893,0.423880343811165,0.122560240897726,0.204890722097646,0.218799387248582,0.171154451292431,0.139559285627343
0.782440040163628,0.897948660523723,0.200415412660735,0.115783498033504,0.538133335658945,0.208210459119963,0.147296319495945,0.124624745290128
0.782440040163628,0.897948660523723,0.200415412660735,0.115783498033504,0.538133335658945,0.208210459119963,0.147296319495945,0.124624745290128
0.894560163636416,0.947170368140178,0.190219604800035,0.100999450171904,0.188250901550962,0.321208734783627,0.151134971556849,0.119644100178538
0.894560163636416,0.947170368140178,0.190219604800035,0.100999450171904,0.188250901550962,0.321208734783627,0.151134971556849,0.119644100178538
0.922907899814258,0.972507634182046,0.240764440307914,0.204260625272766,0.221866569769242,0.224321158399123,0.412604828560123,0.221792834623742
0.922907899814258,0.972507634182046,0.240764440307914,0.204260625272766,0.221866569769242,0.224321158399123,0.412604828560123,0.221792834623742
0.912895207236784,0.975764300317367,0.26489965209808,0.312564576213114,0.260232814597417,0.21742073331588,0.346143607365793,0.519310297897225
0.912895207236784,0.975764300317367,0.26489965209808,0.312564576213114,0.260232814597417,0.21742073331588,0.346143607365793,0.519310297897225
0.695996891120533,0.247858628357549,0.586483408019695,0.78731224410058,0.209802565950324,0.345661973551834,0.17343718100681,0.172063781192056
0.695996891120533,0.247858628357549,0.586483408019695,0.78731224410058,0.209802565950324,0.345661973551834,0.17343718100681,0.172063781192056
0.648522145040655,0.228302975130489,0.337570812063922,0.793298875604724,0.158277306582536,0.650634798218817,0.162385249978667,0.117460231099831
0.648522145040655,0.228302975130489,0.337570812063922,0.793298875604724,0.158277306582536,0.650634798218817,0.162385249978667,0.117460231099831
0.205656004135861,0.851935191478396,0.430074823102539,0.0791535268377533,0.82556715730524,0.226817624186396,0.0974764186573104,0.0577332146009778
0.205656004135861,0.851935191478396,0.430074823102539,0.0791535268377533,0.82556715730524,0.226817624186396,0.0974764186573104,0.0577332146009778
0.199265010522432,0.843407431845948,0.244846534928098,0.0832004123944143,0.821738178260397,0.477194247886195,0.0915044708028559,0.0427067457021451
0.199265010522432,0.843407431845948,0.244846534928098,0.0832004123944143,0.821738178260397,0.477194247886195,0.0915044708028559,0.0427067457021451
0.097360332507633,0.0591976466878553,0.716901125650719,0.807628214663726,0.595060815567773,0.288627333335365,0.203687083143718,0.163378580598649
0.097360332507633,0.0591976466878553,0.716901125650719,0.807628214663726,0.595060815567773,0.288627333335365,0.203687083143718,0.163378580598649
0.124933799602612,0.0192243053415099,0.549286329570189,0.785370759910877,0.229267249801267,0.725214262701694,0.181231816551124,0.0758067731701779
0.124933799602612,0.0192243053415099,0.549286329570189,0.785370759910877,0.229267249801267,0.725214262701694,0.181231816551124,0.0758067731701779
0.0146982052758443,0.046589155279607,0.466576908074362,0.178911140013108,0.674459757305934,0.204937086979287,0.861052758886393,0.189408687484091
0.0146982052758443,0.046589155279607,0.466576908074362,0.178911140013108,0.674459757305934,0.204937086979287,0.861052758886393,0.189408687484091
0.0307908292618213,0.0307598007793426,0.624122371514774,0.21365013248636,0.266082254117476,0.614837327669888,0.781483970214217,0.104622792769332
0.0307908292618213,0.0307598007793426,0.624122371514774,0.21365013248636,0.266082254117476,0.614837327669888,0.781483970214217,0.104622792769332
0.0660077443214002,0.0663363407834543,0.58263704987172,0.232644085279238,0.347679975165981,0.187742545370274,0.809360650810878,0.501353802652212
0.0660077443214002,0.0663363407834543,0.58263704987172,0.232644085279238,0.347679975165981,0.187742545370274,0.809360650810878,0.501353802652212
0.0787614812129182,0.0522550894588897,0.235022532995979,0.829439797196609,0.605690655970044,0.640831256535612,0.201495435784896,0.10368890775587
0.0787614812129182,0.0522550894588897,0.235022532995979,0.829439797196609,0.605690655970044,0.640831256535612,0.201495435784896,0.10368890775587
0.0249629433277914,0.0159576843937582,0.150090743487416,0.672840599631466,0.653340957303926,0.207540590636487,0.780826589056357,0.138606038319963
0.0249629433277914,0.0159576843937582,0.150090743487416,0.672840599631466,0.653340957303926,0.207540590636487,0.780826589056357,0.138606038319963
0.0798539495319449,0.0791832659891739,0.178972482316042,0.814376032076224,0.644937350741989,0.138269530565074,0.220962336121016,0.655502215347957
0.0798539495319449,0.0791832659891739,0.178972482316042,0.814376032076224,0.644937350741989,0.138269530565074,0.220962336121016,0.655502215347957
0.0508194226093471,0.0129300811105762,0.197256928492798,0.720765666821967,0.255821186513667,0.740679163566393,0.632384365291321,0.0474149249867722
0.0508194226093471,0.0129300811105762,0.197256928492798,0.720765666821967,0.255821186513667,0.740679163566393,0.632384365291321,0.0474149249867722
0.0122062906488654,0.0460944632167564,0.256421029951187,0.228092988488808,0.652376502125211,0.575095134963161,0.817520496282485,0.101423107381578
0.0122062906488654,0.0460944632167564,0.256421029951187,0.228092988488808,0.652376502125211,0.575095134963161,0.817520496282485,0.101423107381578
0.0418601708195165,0.0603546017565726,0.264270590276401,0.237690282931882,0.689154025000181,0.11660122388972,0.868990077539931,0.486729890952032
