"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0.0199292660488735,0,0,0,0,0,0,0
6.65833333335e-05,0,0,0,0,0,0,0
0,0,0.04327095189233,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.0127106699016535,0,0,0
0,0,0,0,0.026164883982453,0,0,0
0,0,0,0,0,0.04327095189233,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0199292660488735,0
0,0,0,0,0,0,6.65833333335e-05,0
0,0.023433177308888,0.04327095189233,0.023433177308888,0.04327095189233,0.023433177308888,0.04327095189233,0.023433177308888
0,0.0001734675324675,0,0.0001734675324675,0,0.0001734675324675,0,0.0001734675324675
0.0127106699016535,0,0.0127106699016535,0.0199292660488735,0.0127106699016535,0.0199292660488735,0.0127106699016535,0.0199292660488735
0.026164883982453,0,0.026164883982453,6.65833333335e-05,0.026164883982453,6.65833333335e-05,0.026164883982453,6.65833333335e-05
0.023433177308888,0.04327095189233,0,0.04327095189233,0.023433177308888,0.04327095189233,0.023433177308888,0.04327095189233
0.0001734675324675,0,0,0,0.0001734675324675,0,0.0001734675324675,0
0.0199292660488735,0.0127106699016535,0.0199292660488735,0.0127106699016535,0.0199292660488735,0.0127106699016535,0,0.0127106699016535
6.65833333335e-05,0.026164883982453,6.65833333335e-05,0.026164883982453,6.65833333335e-05,0.026164883982453,0,0.026164883982453
0.04327095189233,0.023433177308888,0.04327095189233,0.023433177308888,0.04327095189233,0.023433177308888,0.04327095189233,0
0,0.0001734675324675,0,0.0001734675324675,0,0.0001734675324675,0,0
