"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0,0,0,0.0256924317435527,0,0,0,0
0,0,0,0.0174743315439277,0,0,0,0
0,0,0,0,0,0,0.00727997590361446,0
0,0,0,0,0,0,0.005587157880326,0
0,0,0,0,0.0256924317435527,0,0,0
0,0.00767269285248,0,0,0.0174743315439277,0,0,0
0,0,0.0219090118129665,0.00727997590361446,0,0,0,0
0,0,0.0151923982631337,0.005587157880326,0,0,0,0
0,0,0,0.0256924317435527,0,0,0,0.0256924317435527
0,0,0,0.0174743315439277,0,0,0,0.0174743315439277
0,0,0,0,0.00727997590361446,0.0219090118129665,0,0
0,0,0,0,0.005587157880326,0.0151923982631337,0,0
0,0,0,0,0.0256924317435527,0,0.0256924317435527,0
0,0,0,0,0.0174743315439277,0,0.0174743315439277,0
0,0,0,0,0.0219090118129665,0,0,0.00727997590361446
0,0,0,0,0.0151923982631337,0,0,0.005587157880326
0,0.0256924317435527,0,0.0256924317435527,0,0,0,0
0,0.0174743315439277,0,0.0174743315439277,0.00767269285248,0,0,0
0,0,0,0,0.00727997590361446,0.0219090118129665,0.00727997590361446,0
0,0,0,0,0.005587157880326,0.0151923982631337,0.005587157880326,0
