"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.116909,0,0,0,0,0,0,0
0.116909,0,0,0,0,0,0,0
0.116909,0,0,0.0509506067961165,0,0,0,0
0.116909,0,0,0.0509506067961165,0,0,0,0
0,0,0.08491693548385,0,0,0,0,0
0,0,0.08491693548385,0,0,0,0,0
0,0,0,0,0,0,0.096339,0
0,0,0,0,0,0,0.096339,0
0,0,0,0.0509506067961165,0,0,0,0.08491693548385
0,0,0,0.0509506067961165,0,0,0,0.08491693548385
0,0,0.07886193548385,0,0.03079,0,0,0
0,0,0.07886193548385,0,0.03079,0,0,0
0,0,0,0,0.0657606067961165,0,0.08491693548385,0
0,0,0,0,0.0657606067961165,0,0.08491693548385,0
0,0.007876,0,0,0.03079,0,0,0.08491693548385
0,0.007876,0,0,0.03079,0,0,0.08491693548385
0,0.096339,0,0,0,0,0.07886193548385,0
0,0.096339,0,0,0,0,0.07886193548385,0
0,0,0.0657606067961165,0,0,0,0.03079,0
0,0,0.0657606067961165,0,0,0,0.03079,0
