"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0,0,0,0.00307,0,0,0,0
0,0,0,0.00378999999999999,0,0,0,0
0,0,0,0,0,0.14085,0,0
0,0,0,0,0,0.13934,0,0
0,0,0,0,0,0,0.10323,0
0,0,0,0,0,0,0.10438,0
0.0439822222222222,0,0.0920877777777778,0,0,0,0,0
0.0437924468085106,0,0.0889975531914894,0,0,0,0,0
0,0.0331168627451,0,0,0.0318431372549,0,0,0
0,0.0295087719298,0,0,0.0377712280702,0,0,0
0,0.0793757017544,0,0,0,0,0.0739942982456,0
0,0.0968484269663,0,0,0,0,0.0721615730337,0
0,0.0661883146067,0,0,0,0,0,0.0618716853933
0,0.0482434188034,0,0,0,0,0,0.0427965811966
0,0,0.0720395180722891,0.000290481927710843,0,0,0,0
0,0,0.07849,0,0,0,0,0
0,0,0.0776841428571429,0,0,0.0692858571428571,0,0
0,0,0.0962307692307692,0,0,0.0427692307692308,0,0
0,0,0.072925,0,0,0,0,0.072925
0,0,0.0774187826086956,0,0,0,0,0.0639012173913043
0,0,0,0,0.0846043661971831,0.0619056338028169,0,0
0,0,0,0,0.0712567741935484,0.0668032258064516,0,0
0,0,0,0,0.0511546153846154,0,0.0966253846153846,0
0,0,0,0,0.0532322641509434,0,0.0952577358490566,0
0,0,0,0,0,0.14646,0,0
0,0,0,0,0,0.138743370786517,0.00157662921348315,0
0,0,0,0,0,0.145125925925926,0,0.00181407407407407
0,0,0,0,0,0.14273,0,0
0.0908335483871,0,0,0,0.0851564516129,0,0,0
0,0,0,0,0,0,0,0
0.0401753246753247,0,0.0337472727272727,0,0.0498174025974026,0,0,0
0.0517087654320988,0,0.0300244444444444,0,0.0533767901234568,0,0,0
0.0598082352941176,0,0.0804317647058824,0,0,0,0,0
0,0,0.0736484848484849,0,0,0.0782515151515152,0,0
0.00944038461538461,0,0.109508461538462,0,0,0,0.0283211538461538,0
0.0196705128205128,0,0.100319615384615,0,0,0,0.0334398717948718,0
0.04337,0,0,0,0.0374559090909091,0.0492840909090909,0,0
0.0449115789473684,0,0,0,0.0639126315789474,0.0224557894736842,0,0
0,0,0,0,0,0,0.11791,0
0,0,0,0,0,0,0.108849230769231,0.0238107692307692
0,0,0.11497,0,0,0,0,0
0,0,0.08935,0,0,0,0,0
0,0,0.04758,0,0.02928,0,0,0
0,0,0.0985,0,0,0,0,0
0,0.0591893617021,0,0.00269042553191,0,0,0,0.064570212766
0,0.0930732727273,0,0,0,0,0,0.0720567272727
0,0,0,0,0.0584897727273,0.0769602272727,0,0
0,0.00224841269841,0,0,0.0719492063492,0.0674523809524,0,0
0,0.059017,0,0,0,0.109603,0,0
0,0.0419494382022,0,0,0,0.0825005617978,0,0
0,0.0249562043796,0,0,0,0.11180379562,0,0
0,0.0589902912621,0,0,0,0.112924271845,0,0.0016854368932
0,0.0910907317073,0,0,0,0,0.0786692682927,0
0,0.0523679381443,0,0,0,0,0.101562061856,0
0,0,0.0888202469135802,0,0,0,0.0726711111111111,0.00201864197530864
0,0,0.0840144736842105,0,0,0,0.0576815789473684,0.00125394736842105
0,0,0,0.00441684782608696,0.0426961956521739,0,0,0.0883369565217391
0,0,0,0.0078644578313253,0.0440409638554217,0,0,0.078644578313253
0,0,0,0,0,0.140489256198347,0,0.00117074380165289
0,0,0,0,0,0.144632888888889,0,0.00328711111111111
0,0,0,0,0,0,0.108801,0.023079
0,0,0,0,0,0,0.0938543283582089,0.055865671641791
0,0,0,0,0.0319186486486486,0.107021351351351,0,0
0,0,0,0,0.0514602985074627,0.0879113432835821,0,0.00428835820895522
