"rep","method","richness_mae","feasible_and_stable_balanced_accuracy","composition_balanced_accuracy_mean","abundance_mae_mean","sampling_strategy","num_train","num_species_dataset","num_replicates_dataset","num_cases_dataset","num_losses_mean_train","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean_train","abundance_final_skewness_nonzero_mean_train"
4,"e2e",0.984912163630553,NA,0.74361753371869,85909.8313825503,"high-1",10,5,48,1500,1.3,471000,1.97834460173454,0.949070556251903,1.60329465261837,1.00618916704204
5,"e2e",1.21865962021945,NA,0.739282273603083,98007.3790335571,"high-1",10,5,48,1500,0.8,471000,1.97834460173454,0.949070556251903,1.16666986193486,0.776139108963472
1,"naive",0.361073825503356,NA,0.936717244701349,92683.1015033557,"high-2",10,5,48,1500,0.6,471000,1.97834460173454,0.949070556251903,1.06267430765534,0.499437478528548
2,"naive",0.361073825503356,NA,0.936596820809249,92820.6763892617,"high-2",10,5,48,1500,0.6,471000,1.97834460173454,0.949070556251903,1.31006066838416,0.586227627726529
3,"naive",0.363087248322148,NA,0.936054913294798,92868.9723758389,"high-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.93648957014329,1.48894572389013
4,"naive",0.36241610738255,NA,0.936161251504212,92930.9935838926,"high-2",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.63858309541527,1.05468356216915
5,"naive",0.363087248322148,NA,0.935994701348748,92709.2341208054,"high-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.25877114730078,0.612705200762224
1,"e2e + reshuffle",1.16935863055289,NA,0.483592244701349,123088.83991443,"high-2",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.5348316168538,1.00857698049066
2,"e2e + reshuffle",1.27885288217748,NA,0.539378612716763,130611.601120805,"high-2",10,5,48,1500,0.9,471000,1.97834460173454,0.949070556251903,1.40249673232169,0.922496854450646
3,"e2e + reshuffle",1.59765818259295,NA,0.487223424723425,148307.99433557,"high-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.78229675312892,1.31079659792634
4,"e2e + reshuffle",1.17933705496964,NA,0.535675578034682,131138.760067114,"high-2",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.41116628429564,0.815132268638346
5,"e2e + reshuffle",1.12018251837648,NA,0.507616811175337,136513.622060403,"high-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.2151918332549,0.509243441323072
1,"e2e",0.99077815915628,NA,0.78679302045728,102524.554437919,"high-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.00726657902203,0.399221037688554
2,"e2e",0.748477288803665,NA,0.826077793834297,96599.8107013423,"high-2",10,5,48,1500,0.7,471000,1.97834460173454,0.949070556251903,1.31471970674222,0.656216230803857
3,"e2e",0.892564006072228,NA,0.799212361712362,86978.7986979866,"high-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.4433047152322,0.951778509099221
4,"e2e",1.02608864386918,NA,0.822736030828516,100533.707380872,"high-2",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.51836026785495,1.0095380571789
5,"e2e",0.802351317779908,NA,0.83110549132948,90394.3381342282,"high-2",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.21228871827075,0.527466393119849
1,"naive",0.361744966442953,NA,0.936325867052023,93083.065261745,"high-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,2.26915539940583,1.40019572346535
2,"naive",0.361744966442953,NA,0.936101083032491,92852.3394899329,"high-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.17361106982081,0.242854844931426
3,"naive",0.363087248322148,NA,0.936085019267823,93004.9177449664,"high-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.95799995407956,0.932892854039936
4,"naive",0.36241610738255,NA,0.936311672683514,92913.1828724832,"high-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.52917154703545,0.807279468734328
5,"naive",0.363087248322148,NA,0.936175337186898,92794.6165369128,"high-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.42368337688833,0.671311316485821
1,"e2e + reshuffle",0.935796629381059,NA,0.467756502890173,130551.128060403,"high-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.76712578940024,0.606453301981835
2,"e2e + reshuffle",1.10953341749228,NA,0.494464500601685,134380.300697987,"high-3",10,5,48,1500,0.6,471000,1.97834460173454,0.949070556251903,1.57250633583213,0.405851692750582
3,"e2e + reshuffle",1.27313138063279,NA,0.341516245487365,118762.190548658,"high-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.26739779495014,0.442864276939925
4,"e2e + reshuffle",1.08311814637264,NA,0.415582851637765,167121.565879195,"high-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,2.11096759093227,1.08835753489998
5,"e2e + reshuffle",1.22173939810376,NA,0.632225433526012,129773.251536913,"high-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,2.03880489010172,1.18351782231135
1,"e2e",0.833736374240972,NA,0.774626685934489,107735.773543624,"high-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.17529017878125,0.00234286071141026
2,"e2e",0.905799908916586,NA,0.804491811175337,100626.477060403,"high-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.34539340350865,0.678465217045912
3,"e2e",0.761645175775008,NA,0.748404383429672,98859.9632583893,"high-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,2.75937001427256,1.6137219270424
4,"e2e",0.97817755033557,NA,0.783899325626204,88855.1540755033,"high-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.20780216482407,0.536521002313661
5,"e2e",0.778129793863854,NA,0.757857658959538,88564.2306912752,"high-3",10,5,48,1500,0.8,471000,1.97834460173454,0.949070556251903,1.92808919821102,0.456234779028205
1,"naive",0.36510067114094,NA,0.935832732516222,93347.6596241611,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,3.29294069575234,0.541625181457242
2,"naive",0.364429530201342,NA,0.935878962536023,93416.7456644295,"low-1",10,5,48,1500,0.1,471000,1.97834460173454,0.949070556251903,4.14439865828107,0.459225629072337
3,"naive",0.36510067114094,NA,0.935878962536023,93515.6738791946,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,4.91796878253757,1.01652267195693
4,"naive",0.364429530201342,NA,0.935832732516222,93294.0549261745,"low-1",10,5,48,1500,0.1,471000,1.97834460173454,0.949070556251903,3.0329518844635,-0.00339091506355849
5,"naive",0.364429530201342,NA,0.935786435786436,93392.6683489933,"low-1",10,5,48,1500,0.1,471000,1.97834460173454,0.949070556251903,3.92378147492374,0.865873017929372
1,"e2e + reshuffle",1.69950912005966,NA,0.505106945445806,98835.3368053691,"low-1",10,5,48,1500,0.1,471000,1.97834460173454,0.949070556251903,2.90282948269963,-0.0745254462063053
2,"e2e + reshuffle",1.63381364813039,NA,0.497236241288152,96166.3492885906,"low-1",10,5,48,1500,0.1,471000,1.97834460173454,0.949070556251903,2.67084138693258,0.27507451952175
3,"e2e + reshuffle",1.79774591189944,NA,0.528358567652007,102178.228483221,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,3.57590776992509,0.594042336041585
4,"e2e + reshuffle",1.56707570203473,NA,0.452385243931747,93410.2518389262,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,4.02212224375646,0.929650924984551
5,"e2e + reshuffle",1.6633439261745,NA,0.476207642393655,101651.76361745,"low-1",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,3.92107683888034,0.596503619009441
1,"e2e",1.57854011718334,NA,0.688987022350397,94918.0881610738,"low-1",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,3.67121281029144,0.402603339336854
2,"e2e",1.26912751677852,NA,0.699120905587669,93884.3364681208,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,3.57693813379172,1.10667863755952
3,"e2e",1.46429197027804,NA,0.672563176895307,88345.3573825503,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,3.09097166941816,0.359602169340179
4,"e2e",1.59565929956323,NA,0.666096301633045,105765.087073826,"low-1",10,5,48,1500,0.1,471000,1.97834460173454,0.949070556251903,3.06926941021848,0.486523222572733
5,"e2e",1.4879969026313,NA,0.63300935925126,85234.5426040269,"low-1",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,4.99214460041635,0.872902413558104
1,"naive",0.363758389261745,NA,0.935830324909747,93131.6284832215,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,2.03760963584757,-0.105566858707091
2,"naive",0.363758389261745,NA,0.935876623376623,93263.0800536913,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,2.72514693845313,0.685176937570914
3,"naive",0.36241610738255,NA,0.936059077809798,93388.8006979866,"low-2",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,3.83980321955455,0.857178349939536
4,"naive",0.363758389261745,NA,0.935830324909747,93076.9057986577,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,2.11787068812535,0.759410398992871
5,"naive",0.363087248322148,NA,0.935922855082913,93151.6137181208,"low-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,2.30409968679146,-0.17758190009524
1,"e2e + reshuffle",1.16063573026526,NA,0.430595667870036,116640.324832215,"low-2",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,1.77624646449184,0.539271652044254
2,"e2e + reshuffle",1.07355032651539,NA,0.560031310211946,115029.985151007,"low-2",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,2.44200103273809,0.849910770929965
3,"e2e + reshuffle",1.30944278683285,NA,0.487974987974988,97253.5599077181,"low-2",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.74500003661687,-0.0800098285483001
4,"e2e + reshuffle",1.11049352295728,NA,0.633128612716763,135147.473422819,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.93276561573135,0.32976949949192
5,"e2e + reshuffle",1.24493720517737,NA,0.518802647412756,112804.744993289,"low-2",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,2.16538661915324,0.643585411248798
1,"e2e",0.960837551400874,NA,0.805124036608863,85610.7036241611,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.90665403911481,0.325021819624926
2,"e2e",0.979161317247257,NA,0.733020231213873,100940.822468121,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,2.18636887730683,0.336814114321578
3,"e2e",1.05554397464579,NA,0.745728038507822,84092.6746526846,"low-2",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,2.15588691787009,0.493102125835715
4,"e2e",0.906451368381805,NA,0.802866088631985,84186.2154362416,"low-2",10,5,48,1500,0,471000,1.97834460173454,0.949070556251903,1.69250249903228,0.133568404335505
5,"e2e",1.05732474326196,NA,0.76760394136025,82035.1842214765,"low-2",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,2.89884891323477,0.994216798618594
1,"naive",0.36241610738255,NA,0.936087061087061,93169.3205637584,"low-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,2.53720925990694,0.879269957604157
2,"naive",0.363758389261745,NA,0.935740072202166,93013.2934496644,"low-3",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.62070200470754,0.688361649971315
3,"naive",0.363087248322148,NA,0.936054913294798,92887.2982818792,"low-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.40033979266492,0.408706970763183
4,"naive",0.361744966442953,NA,0.935920577617328,93064.8929127517,"low-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.52313696480601,0.0283314765104306
5,"naive",0.361744966442953,NA,0.936087061087061,93057.1425771812,"low-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.85051031264718,0.292528348265901
1,"e2e + reshuffle",0.976076438159156,NA,0.461374036608863,92149.695852349,"low-3",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.63992051461789,0.639655642879608
2,"e2e + reshuffle",0.886920797379354,NA,0.496868978805395,103317.262926175,"low-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,2.56039079795726,1.36583197989207
3,"e2e + reshuffle",0.855617892297859,NA,0.529925337186898,107857.25952349,"low-3",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.87957333725575,1.01515370896928
4,"e2e + reshuffle",0.903443799936082,NA,0.566516245487365,138743.310791946,"low-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.83446836578872,0.551256225488776
5,"e2e + reshuffle",0.911689341642697,NA,0.403239402697495,117785.136483221,"low-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.52490803379747,0.529421322297814
1,"e2e",0.874970573665708,NA,0.781558363417569,98276.0190201342,"low-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,2.28152874209575,0.872977568034776
2,"e2e",0.970259536593161,NA,0.771208844027878,86704.5427449664,"low-3",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,2.20526906290314,0.2119919118771
3,"e2e",0.760229264940876,NA,0.825565992292871,97464.7727416107,"low-3",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.18001620138115,-0.145462788793903
4,"e2e",0.77191797912006,NA,0.813041907514451,95198.4922281879,"low-3",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,1.49177768893313,0.393046979864401
5,"e2e",0.84646581655481,NA,0.795397111913357,89997.1479597315,"low-3",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.75735222837552,0.331050710385998
1,"naive",0.363758389261745,NA,0.93604091456077,92905.9866040268,"mixed",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.69122953353707,0.877091762975562
2,"naive",0.363087248322148,NA,0.935964595375723,93131.5417718121,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.27201360661493,0.0869878834376401
3,"naive",0.361073825503356,NA,0.936341756919374,93137.7322416107,"mixed",10,5,48,1500,0.6,471000,1.97834460173454,0.949070556251903,1.74048676882479,0.466497271086584
4,"naive",0.363087248322148,NA,0.936147186147186,92731.8820402685,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,0.941607640784722,0.469836374756805
5,"naive",0.363087248322148,NA,0.935994701348748,93242.7514362416,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,2.18451353713254,0.963693999826482
1,"e2e + reshuffle",1.05182471396612,NA,0.595719095719096,141860.797691275,"mixed",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,1.59918688236139,0.75870093507584
2,"e2e + reshuffle",1.31099413763716,NA,0.407190132370638,117305.830778523,"mixed",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.57437282190538,0.8906387219541
3,"e2e + reshuffle",1.12936576542026,NA,0.502617328519856,109595.584530201,"mixed",10,5,48,1500,0.4,471000,1.97834460173454,0.949070556251903,2.40078149615844,1.25308166585311
4,"e2e + reshuffle",1.11236696548418,NA,0.466763005780347,134462.34590604,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.98376035804092,1.10715907036115
5,"e2e + reshuffle",1.30321648183658,NA,0.425180505415162,102457.875114094,"mixed",10,5,48,1500,0.7,471000,1.97834460173454,0.949070556251903,2.07737084653271,0.846663808672016
1,"e2e",0.766187416107383,NA,0.854001203369434,87876.8824295302,"mixed",10,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.63877809875359,0.240180252518897
2,"e2e",0.606599092894428,NA,0.783225186253305,84034.5652818792,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.79485051698557,0.861257937283418
3,"e2e",0.630959363481411,NA,0.761289739884393,98876.1396912752,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.62510425558929,0.460762614825844
4,"e2e",0.773752166826462,NA,0.812454873646209,80665.7819865772,"mixed",10,5,48,1500,0.2,471000,1.97834460173454,0.949070556251903,3.06436134835329,1.44767996100089
5,"e2e",0.757150469798658,NA,0.882345857418112,79880.1283892618,"mixed",10,5,48,1500,0.3,471000,1.97834460173454,0.949070556251903,1.68627772125544,0.609139868695615
1,"naive",0.362718707940781,NA,0.936731742588576,92380.2554777927,"high-1",14,5,48,1500,0.357142857142857,471000,1.97834460173454,0.949070556251903,0.928608647026344,0.754984808610742
2,"naive",0.35935397039031,NA,0.93756038647343,92540.7288290713,"high-1",14,5,48,1500,0.714285714285714,471000,1.97834460173454,0.949070556251903,1.20269815589754,0.765787008718172
3,"naive",0.358681022880215,NA,0.93743961352657,92675.9553297443,"high-1",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.38408152548866,1.0186536694252
4,"naive",0.358681022880215,NA,0.937469850458273,92798.9249259758,"high-1",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.13828303793502,0.701995179136615
5,"naive",0.358681022880215,NA,0.938088341781318,92527.7093405114,"high-1",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.20494377767571,0.893287876920911
1,"e2e + reshuffle",1.56168873476979,NA,0.550634057971015,128684.97128533,"high-1",14,5,48,1500,0.642857142857143,471000,1.97834460173454,0.949070556251903,1.50187825214247,1.1742921819113
2,"e2e + reshuffle",1.06554685829349,NA,0.527294685990338,104619.930464334,"high-1",14,5,48,1500,0.857142857142857,471000,1.97834460173454,0.949070556251903,1.98327748571694,1.57221479789611
3,"e2e + reshuffle",1.50378738670482,NA,0.636637723106609,103438.689633244,"high-1",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.06610600775119,0.714683021112927
4,"e2e + reshuffle",1.74305710381663,NA,0.513003861935795,120660.166721063,"high-1",14,5,48,1500,0.714285714285714,471000,1.97834460173454,0.949070556251903,1.1405284146185,0.713779643129662
5,"e2e + reshuffle",1.33443689421839,NA,0.538259768451519,104864.374421265,"high-1",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.68230779528865,1.27398817224444
1,"e2e",1.00451539967435,NA,0.758719526912865,95941.8881544414,"high-1",14,5,48,1500,0.857142857142857,471000,1.97834460173454,0.949070556251903,1.0350721603125,0.585107879922576
2,"e2e",1.56231593783814,NA,0.716123188405797,87338.7228768506,"high-1",14,5,48,1500,0.642857142857143,471000,1.97834460173454,0.949070556251903,1.00142034371896,0.637197909376226
3,"e2e",1.30347518464413,NA,0.708122133719527,114110.365888291,"high-1",14,5,48,1500,0.428571428571429,471000,1.97834460173454,0.949070556251903,1.31012528207485,1.06523893421384
4,"e2e",1.13177730641947,NA,0.759685010861694,93082.8286069986,"high-1",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.74039647151866,1.27661995030216
5,"e2e",1.36074112506306,NA,0.705501325620632,122944.380087483,"high-1",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.06956976872371,0.802317575240547
1,"naive",0.362718707940781,NA,0.936050724637681,92726.2304306864,"high-2",14,5,48,1500,0.357142857142857,471000,1.97834460173454,0.949070556251903,1.38586033705093,0.752053002947407
2,"naive",0.360699865410498,NA,0.93707729468599,92837.2447106326,"high-2",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.2564955501723,0.765076143712143
3,"naive",0.361372812920592,NA,0.936292270531401,92833.1157738896,"high-2",14,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.61184197362108,0.839520207312774
4,"naive",0.362045760430686,NA,0.936685962373372,92535.0451144011,"high-2",14,5,48,1500,0.428571428571429,471000,1.97834460173454,0.949070556251903,1.29253944536256,0.882570258112688
5,"naive",0.361372812920592,NA,0.936640115858074,92614.4506325707,"high-2",14,5,48,1500,0.5,471000,1.97834460173454,0.949070556251903,1.10393366014793,0.629088853221041
1,"e2e + reshuffle",0.850295761457774,NA,0.538134057971014,134768.467114738,"high-2",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.67642076948053,0.943450978821371
2,"e2e + reshuffle",0.920027049285394,NA,0.533876811594203,110851.869939435,"high-2",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.96527204209576,1.17289679775564
3,"e2e + reshuffle",1.06641222147077,NA,0.396407004830918,125450.761870794,"high-2",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.488935342434,0.813088312653239
4,"e2e + reshuffle",1.29737496688671,NA,0.534968621771663,141830.620336474,"high-2",14,5,48,1500,0.642857142857143,471000,1.97834460173454,0.949070556251903,1.81378186461986,1.19835502043614
5,"e2e + reshuffle",1.27634030929441,NA,0.506426502534395,147467.168048452,"high-2",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.69208023554738,1.0519417995518
1,"e2e",0.886051109926413,NA,0.708121980676328,97246.1025841184,"high-2",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.76415486555122,1.15600669438865
2,"e2e",0.734457693062134,NA,0.790368357487923,95087.7341251682,"high-2",14,5,48,1500,0.785714285714286,471000,1.97834460173454,0.949070556251903,1.62226266450107,0.84639472901559
3,"e2e",0.830277179116681,NA,0.797795893719807,129398.426754711,"high-2",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.77453388613998,0.997302485828036
4,"e2e",0.911824367844657,NA,0.876056763285024,80730.7586709287,"high-2",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.67371786431596,1.05843210220873
5,"e2e",1.05283907795509,NA,0.854770531400966,89703.8634522207,"high-2",14,5,48,1500,0.214285714285714,471000,1.97834460173454,0.949070556251903,1.69358806802304,1.17360056959652
1,"naive",0.364064602960969,NA,0.935809178743961,92733.1156393001,"high-3",14,5,48,1500,0.214285714285714,471000,1.97834460173454,0.949070556251903,1.51842006758749,0.572215068640213
2,"naive",0.362718707940781,NA,0.936111111111111,93026.3233109017,"high-3",14,5,48,1500,0.357142857142857,471000,1.97834460173454,0.949070556251903,1.45904384447948,0.71717154943413
3,"naive",0.35935397039031,NA,0.936714975845411,93104.3860296097,"high-3",14,5,48,1500,0.714285714285714,471000,1.97834460173454,0.949070556251903,1.847744465362,0.939405800606835
4,"naive",0.364064602960969,NA,0.935809178743961,92962.5973351279,"high-3",14,5,48,1500,0.214285714285714,471000,1.97834460173454,0.949070556251903,1.49689469959218,0.643211826772439
5,"naive",0.360699865410498,NA,0.936670287231475,92684.3431224764,"high-3",14,5,48,1500,0.571428571428571,471000,1.97834460173454,0.949070556251903,1.42062696256005,0.650306087721315
1,"e2e + reshuffle",1.13252134792454,NA,0.51231884057971,116067.623438762,"high-3",14,5,48,1500,0.428571428571429,471000,1.97834460173454,0.949070556251903,1.53910806613492,0.659121383897763
2,"e2e + reshuffle",1.02613698919967,NA,0.492572463768116,138772.064295087,"high-3",14,5,48,1500,0.285714285714286,471000,1.97834460173454,0.949070556251903,1.55963299743426,0.677321362626577
3,"e2e + reshuffle",0.926782454617313,NA,0.476690821256039,130688.327590848,"high-3",14,5,48,1500,0.357142857142857,471000,1.97834460173454,0.949070556251903,1.23723407316834,0.231842836303235
4,"e2e + reshuffle",1.03175734872276,NA,0.566606280193237,115519.767025572,"high-3",14,5,48,1500,0.428571428571429,471000,1.97834460173454,0.949070556251903,2.15178341107219,1.16439352354907
5,"e2e + reshuffle",1.19600792839955,NA,0.477234299516908,142109.622577389,"high-3",14,5,48,1500,0.214285714285714,471000,1.97834460173454,0.949070556251903,1.33588025752173,0.701813759612876
1,"e2e",0.923881915478719,NA,0.761434950518948,102761.973997308,"high-3",14,5,48,1500,0.714285714285714,471000,1.97834460173454,0.949070556251903,1.4675428082001,0.660464619892741
2,"e2e",0.669159102901734,NA,0.91183924692252,81811.6140797443,"high-3",14,5,48,1500,0.285714285714286,471000,1.97834460173454,0.949070556251903,1.95852141933836,1.1486894375429
3,"e2e",0.851976039266551,NA,0.880797101449275,98404.7713391655,"high-3",14,5,48,1500,0.142857142857143,471000,1.97834460173454,0.949070556251903,1.82700981027647,0.973550359526609
4,"e2e",0.753770924928967,NA,0.858574879227053,79389.1504777927,"high-3",14,5,48,1500,0.357142857142857,471000,1.97834460173454,0.949070556251903,2.00573969028695,1.15094622024937
5,"e2e",0.731528239664478,NA,0.824945691527878,87087.6961440108,"high-3",14,5,48,1500,0.214285714285714,471000,1.97834460173454,0.949070556251903,1.60242968619604,1.03074683475754
1,"naive",0.365410497981157,NA,0.935647143890094,93593.1809152086,"low-1",14,5,48,1500,0.0714285714285714,471000,1.97834460173454,0.949070556251903,3.77598359887838,0.61493810429114
2,"naive",0.364737550471063,NA,0.935647143890094,93516.0643606999,"low-1",14,5,48,1500,0.142857142857143,471000,1.97834460173454,0.949070556251903,3.8439338772671,0.86438918203009
