"rep","method","richness_mae","feasible_and_stable_balanced_accuracy","composition_balanced_accuracy_mean","abundance_mae_mean","sampling_strategy","num_train","num_species_dataset","num_replicates_dataset","num_cases_dataset","num_losses_mean_train","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean_train","abundance_final_skewness_nonzero_mean_train"
4,"e2e",2.50182173544974,0.5,0.673061323485052,2.49155477621416,"high-2",10,11,1,1960,3.7,8.0813848643651,7.70014785314229,4.66747205421418,2.79917183608501,1.84288548428994
5,"e2e",2.17068931746032,0.5,0.656664913868304,3.49086076926813,"high-2",10,11,1,1960,3.5,8.0813848643651,7.70014785314229,4.66747205421418,5.78450024362303,4.37390463995066
1,"naive",2.05487179487179,0.5,0.862262658872828,1.45946854731547,"high-3",10,11,1,1960,3,8.0813848643651,7.70014785314229,4.66747205421418,2.69445821561319,1.80347852114202
2,"naive",2.05333333333333,0.5,0.862387392895868,1.45937125554501,"high-3",10,11,1,1960,3.3,8.0813848643651,7.70014785314229,4.66747205421418,3.23647771093861,2.30270296549872
3,"naive",2.05282051282051,0.5,0.862393201588117,1.46024706422467,"high-3",10,11,1,1960,3.4,8.0813848643651,7.70014785314229,4.66747205421418,2.29941726086038,1.43936081278395
4,"naive",2.05282051282051,0.5,0.862393507308762,1.45773206987174,"high-3",10,11,1,1960,3.4,8.0813848643651,7.70014785314229,4.66747205421418,1.98897902392461,1.0279805793552
5,"naive",2.05538461538462,0.5,0.862154433764603,1.45552604805112,"high-3",10,11,1,1960,2.9,8.0813848643651,7.70014785314229,4.66747205421418,4.78896900897493,3.57220609662664
1,"e2e + reshuffle",1.51290893203093,0.5,0.560003281401587,2.44119153085154,"high-3",10,11,1,1960,3.6,8.0813848643651,7.70014785314229,4.66747205421418,3.14175943029725,1.74681985509456
2,"e2e + reshuffle",1.57043285917786,0.5,0.546030319335404,3.57411433962401,"high-3",10,11,1,1960,3.6,8.0813848643651,7.70014785314229,4.66747205421418,5.2828856123878,3.61931657096618
3,"e2e + reshuffle",1.7180703015873,0.5,0.592293495895191,2.48619945126976,"high-3",10,11,1,1960,3.3,8.0813848643651,7.70014785314229,4.66747205421418,3.82098123361656,2.50882865332119
4,"e2e + reshuffle",2.00459894017094,0.5,0.524390596848224,2.43577710808242,"high-3",10,11,1,1960,3.5,8.0813848643651,7.70014785314229,4.66747205421418,2.23125649960425,1.24401484625457
5,"e2e + reshuffle",1.82816806715507,0.5,0.581231911528522,2.12617684994128,"high-3",10,11,1,1960,3.1,8.0813848643651,7.70014785314229,4.66747205421418,2.62605865494378,1.73604817473511
1,"e2e",2.31411034920635,0.5,0.675881188804918,3.06108264122801,"high-3",10,11,1,1960,3,8.0813848643651,7.70014785314229,4.66747205421418,5.04325121979633,3.68644075299503
2,"e2e",2.08692890964591,0.5,0.678681895631048,2.64591202809484,"high-3",10,11,1,1960,2.9,8.0813848643651,7.70014785314229,4.66747205421418,7.36365227796632,5.43145810823749
3,"e2e",1.88682415506716,0.5,0.686790728104287,1.89559483202659,"high-3",10,11,1,1960,2.8,8.0813848643651,7.70014785314229,4.66747205421418,3.28375110074524,2.07519126229067
4,"e2e",1.60909763369963,0.5,0.656061625129422,1.98219124529384,"high-3",10,11,1,1960,3,8.0813848643651,7.70014785314229,4.66747205421418,3.22223435163256,2.19534636460762
5,"e2e",2.08401015750916,0.5,0.641455515608058,3.23932236444963,"high-3",10,11,1,1960,2.8,8.0813848643651,7.70014785314229,4.66747205421418,4.20549431945357,3.1186275491367
1,"naive",2.07025641025641,0.5,0.86101516410808,1.47111148882833,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,7.42036759730095,1.53251104284269
2,"naive",2.07025641025641,0.5,0.860943780011577,1.4710085372785,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.07910822881648,1.35971487914798
3,"naive",2.07025641025641,0.5,0.86101516410808,1.4711788255021,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,8.22049794969705,1.82164639114339
4,"naive",2.07025641025641,0.5,0.86101516410808,1.47102416189087,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.4383309770942,1.18298471925009
5,"naive",2.07025641025641,0.5,0.86101516410808,1.47108758515568,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,7.24341644131381,1.49993677992447
1,"e2e + reshuffle",2.76708083312983,0.5,0.498765115217887,1.51780833215043,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,7.42036759730095,1.53251104284269
2,"e2e + reshuffle",2.41230769230769,0.5,0.500345260514752,1.51604377170718,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.30535261127302,1.31023729126218
3,"e2e + reshuffle",2.76504413349613,0.5,0.499894478667579,1.51638429095162,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,7.54301971869271,1.56808067712483
4,"e2e + reshuffle",2.75921708506309,0.5,0.499238535249829,1.51531331119685,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.30767127347216,1.20954380833995
5,"e2e + reshuffle",2.76730871306471,0.5,0.499302703627652,1.51805918302355,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.3944297713112,1.23398791671595
1,"e2e",2.69665196662597,0.5,0.502706479580196,1.5116340621292,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.90437898168978,1.3786914207075
2,"e2e",2.41230769230769,0.5,0.501797637390858,1.51247802690266,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.07910822881648,1.35971487914798
3,"e2e",2.41230769230769,0.5,0.501643554185927,1.5126374772583,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.07906435386403,1.35997857693594
4,"e2e",2.67985585347985,0.5,0.503088637919233,1.5137982732861,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.47132589452958,1.17637555715451
5,"e2e",2.69504482458282,0.5,0.502732146931326,1.51215399083145,"low-1",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.50416612435868,1.17627976785752
1,"naive",2.06820512820513,0.473196640316206,0.861066498810339,1.47002579032069,"low-2",10,11,1,1960,0.4,8.0813848643651,7.70014785314229,4.66747205421418,4.38175088609983,0.917346165071807
2,"naive",2.06974358974359,0.511264929424538,0.860969460545732,1.47011601745524,"low-2",10,11,1,1960,0.1,8.0813848643651,7.70014785314229,4.66747205421418,6.3408906058133,2.1455549184509
3,"naive",2.06871794871795,0.501161067193676,0.861020821614042,1.47038840617974,"low-2",10,11,1,1960,0.3,8.0813848643651,7.70014785314229,4.66747205421418,4.11786653064549,0.945646334681602
4,"naive",2.06923076923077,0.475820879159212,0.860995141079887,1.46894995453861,"low-2",10,11,1,1960,0.2,8.0813848643651,7.70014785314229,4.66747205421418,4.48222423673446,1.13115881776653
5,"naive",2.06974358974359,0.483502231873567,0.860969460545732,1.47031674268466,"low-2",10,11,1,1960,0.1,8.0813848643651,7.70014785314229,4.66747205421418,5.76411073788545,2.11608569470101
1,"e2e + reshuffle",2.2384117041107,0.687065532090002,0.514913953260976,1.57672234758764,"low-2",10,11,1,1960,0.5,8.0813848643651,7.70014785314229,4.66747205421418,4.0415118213594,0.459331465303668
2,"e2e + reshuffle",1.91893696825397,0.401556324110672,0.502063206724224,1.54117200394636,"low-2",10,11,1,1960,0.3,8.0813848643651,7.70014785314229,4.66747205421418,9.4913530009321,3.21901616932079
3,"e2e + reshuffle",1.85075984493285,0.404865724152709,0.491891575154287,1.555257785749,"low-2",10,11,1,1960,0.2,8.0813848643651,7.70014785314229,4.66747205421418,3.15905172262015,0.472758638277406
4,"e2e + reshuffle",2.35657997924298,0.427410312504672,0.522959547439784,1.5573132265693,"low-2",10,11,1,1960,0.2,8.0813848643651,7.70014785314229,4.66747205421418,4.91785778205251,1.17063205716924
5,"e2e + reshuffle",1.93654221367521,0.489819055260155,0.510141569039874,1.52497234021627,"low-2",10,11,1,1960,0.2,8.0813848643651,7.70014785314229,4.66747205421418,4.59531943094289,1.21197867106791
1,"e2e",1.94882455026455,0.661277786413804,0.570367415070805,1.45903056496022,"low-2",10,11,1,1960,0.5,8.0813848643651,7.70014785314229,4.66747205421418,4.06931883042255,0.509746276184282
2,"e2e",2.14658552218152,0.649131156282236,0.53142413284794,1.50456160445629,"low-2",10,11,1,1960,0.3,8.0813848643651,7.70014785314229,4.66747205421418,5.86934546982683,1.5269315847694
3,"e2e",1.88362955677656,0.663414031620553,0.550034648339733,1.47897599834342,"low-2",10,11,1,1960,0.3,8.0813848643651,7.70014785314229,4.66747205421418,6.3334225346097,1.9465589180673
4,"e2e",1.99356366381766,0.5,0.560110695544474,1.50356742869644,"low-2",10,11,1,1960,0,8.0813848643651,7.70014785314229,4.66747205421418,6.82082983134948,2.52190730867587
5,"e2e",1.81266804802605,0.609588008203643,0.557693765744613,1.5059825466558,"low-2",10,11,1,1960,0.1,8.0813848643651,7.70014785314229,4.66747205421418,8.04535154797936,3.11563801214327
1,"naive",2.06615384615385,0.485122119023048,0.861163491248237,1.46986034013158,"low-3",10,11,1,1960,0.8,8.0813848643651,7.70014785314229,4.66747205421418,6.53840806281822,2.29896208032502
2,"naive",2.06769230769231,0.518896704492461,0.861083596253088,1.46947135556009,"low-3",10,11,1,1960,0.5,8.0813848643651,7.70014785314229,4.66747205421418,4.23241151553232,1.51257021471703
3,"naive",2.06615384615385,0.511079578030042,0.861163491248237,1.4698702910837,"low-3",10,11,1,1960,0.8,8.0813848643651,7.70014785314229,4.66747205421418,5.1917208224776,1.60350619904328
4,"naive",2.06615384615385,0.475303616419614,0.861160637855553,1.46889611403417,"low-3",10,11,1,1960,0.8,8.0813848643651,7.70014785314229,4.66747205421418,3.9891466803037,1.14718867494442
5,"naive",2.06358974358974,0.478743836715973,0.861254726051954,1.46517408232896,"low-3",10,11,1,1960,1.2,8.0813848643651,7.70014785314229,4.66747205421418,9.00640644446636,2.81372071846938
1,"e2e + reshuffle",1.49850840700041,0.434216151095912,0.521146289366628,1.54592175724316,"low-3",10,11,1,1960,0.6,8.0813848643651,7.70014785314229,4.66747205421418,8.75807934468325,3.34724086962515
2,"e2e + reshuffle",1.65549525193325,0.446459454381663,0.49220310449124,1.53649830674354,"low-3",10,11,1,1960,1,8.0813848643651,7.70014785314229,4.66747205421418,9.47397988336583,3.33126861905267
3,"e2e + reshuffle",1.61636875620676,0.437511140229597,0.500113320452304,1.53259067181287,"low-3",10,11,1,1960,0.7,8.0813848643651,7.70014785314229,4.66747205421418,7.07810179932638,2.84103022102418
4,"e2e + reshuffle",1.66507329100529,0.560190961600532,0.531007003040901,1.5196773046653,"low-3",10,11,1,1960,0.8,8.0813848643651,7.70014785314229,4.66747205421418,5.85681827163931,2.07018707039788
5,"e2e + reshuffle",1.8835996984127,0.400142894746738,0.51911915767848,1.54729095892247,"low-3",10,11,1,1960,1.1,8.0813848643651,7.70014785314229,4.66747205421418,6.92022362111331,2.27597887237951
1,"e2e",1.5108847024827,0.61014736416146,0.578303515379787,1.49847227167876,"low-3",10,11,1,1960,0.7,8.0813848643651,7.70014785314229,4.66747205421418,5.15187787836757,1.7582076509862
2,"e2e",1.48589518437118,0.609241411472097,0.572905405956253,1.50696013841568,"low-3",10,11,1,1960,0.6,8.0813848643651,7.70014785314229,4.66747205421418,3.7587068992212,1.08818915404693
3,"e2e",1.55772521693122,0.578423752526038,0.638139261868075,1.47939705239272,"low-3",10,11,1,1960,0.7,8.0813848643651,7.70014785314229,4.66747205421418,4.87339399671593,1.5179183140047
4,"e2e",1.50701424664225,0.598517786561265,0.61156276241022,1.47780637041102,"low-3",10,11,1,1960,0.4,8.0813848643651,7.70014785314229,4.66747205421418,8.1113930674039,3.50691702175385
5,"e2e",1.59218261823362,0.615075560865397,0.596195714204189,1.35008711600425,"low-3",10,11,1,1960,0.8,8.0813848643651,7.70014785314229,4.66747205421418,4.35031342726462,1.16652118212287
1,"naive",2.06051282051282,0.509773723492477,0.861548699260564,1.46440607650342,"mixed",10,11,1,1960,1.9,8.0813848643651,7.70014785314229,4.66747205421418,5.27575138462255,2.45363376717762
2,"naive",2.06051282051282,0.5,0.861612696782188,1.46438451025134,"mixed",10,11,1,1960,1.9,8.0813848643651,7.70014785314229,4.66747205421418,6.99226599161107,4.18775973877414
3,"naive",2.06,0.5,0.861658045344486,1.46188712856983,"mixed",10,11,1,1960,2,8.0813848643651,7.70014785314229,4.66747205421418,6.21819149253672,3.63771227289837
4,"naive",2.06,0.526098803459306,0.861665892174367,1.46383699549291,"mixed",10,11,1,1960,2,8.0813848643651,7.70014785314229,4.66747205421418,5.34788145262131,2.99569515978115
5,"naive",2.05794871794872,0.514405876081033,0.861751086327358,1.46477868328187,"mixed",10,11,1,1960,2.3,8.0813848643651,7.70014785314229,4.66747205421418,5.00183548265414,2.66769964222929
1,"e2e + reshuffle",1.15477459218559,0.457647198199265,0.47676135854102,1.62977318788459,"mixed",10,11,1,1960,1.6,8.0813848643651,7.70014785314229,4.66747205421418,5.10607738543594,2.70502193353355
2,"e2e + reshuffle",1.09933548717949,0.5,0.514166890861806,1.601842691288,"mixed",10,11,1,1960,1.8,8.0813848643651,7.70014785314229,4.66747205421418,5.15564338293014,2.73619150371243
3,"e2e + reshuffle",1.05847112576313,0.5,0.583173135715509,1.74607159472142,"mixed",10,11,1,1960,2.3,8.0813848643651,7.70014785314229,4.66747205421418,3.0918290915082,1.16603575278526
4,"e2e + reshuffle",1.07583378021978,0.451317075922235,0.589043889255754,1.89345022654853,"mixed",10,11,1,1960,2,8.0813848643651,7.70014785314229,4.66747205421418,6.64099337835621,4.04957186565393
5,"e2e + reshuffle",1.15033063369963,0.589752399004857,0.54018300437792,1.79337537824417,"mixed",10,11,1,1960,1.7,8.0813848643651,7.70014785314229,4.66747205421418,5.40299336900796,2.50186835723437
1,"e2e",1.01806831623932,0.5,0.636225756352875,1.62827050862396,"mixed",10,11,1,1960,2.3,8.0813848643651,7.70014785314229,4.66747205421418,6.03567810964269,3.14416318412783
2,"e2e",0.997714450549451,0.5,0.679999653516603,1.48916137817573,"mixed",10,11,1,1960,1.8,8.0813848643651,7.70014785314229,4.66747205421418,2.44398888543098,1.2001886456854
3,"e2e",1.12723218803419,0.603645696235852,0.650738111543196,1.45763054037686,"mixed",10,11,1,1960,1.7,8.0813848643651,7.70014785314229,4.66747205421418,3.12705239085536,1.36143365994709
4,"e2e",0.92626809035409,0.556128492460422,0.680220791449605,1.58227414365052,"mixed",10,11,1,1960,1.3,8.0813848643651,7.70014785314229,4.66747205421418,6.56141862261407,3.67586695259019
5,"e2e",1.0836962026862,0.5,0.670837307701714,1.51839586907121,"mixed",10,11,1,1960,2.5,8.0813848643651,7.70014785314229,4.66747205421418,3.27132696604388,1.43915448357507
1,"naive",2.04830421377184,0.5,0.863140782132033,1.4471565716037,"high-2",14,11,1,1960,3.64285714285714,8.0813848643651,7.70014785314229,4.66747205421418,2.7384298776131,1.82368664381241
2,"naive",2.04933196300103,0.5,0.862947168917318,1.45460574223675,"high-2",14,11,1,1960,3.5,8.0813848643651,7.70014785314229,4.66747205421418,5.00046432233972,3.64955283855686
3,"naive",2.05241521068859,0.5,0.862805022506515,1.45483852829272,"high-2",14,11,1,1960,3.07142857142857,8.0813848643651,7.70014785314229,4.66747205421418,6.65183851311322,5.43034328476669
4,"naive",2.04984583761562,0.5,0.862929400615968,1.44723143228577,"high-2",14,11,1,1960,3.42857142857143,8.0813848643651,7.70014785314229,4.66747205421418,4.47048660443608,3.33478726966697
5,"naive",2.04727646454265,0.5,0.863104020129239,1.44437375046417,"high-2",14,11,1,1960,3.78571428571429,8.0813848643651,7.70014785314229,4.66747205421418,4.08073340154255,2.84467142225272
1,"e2e + reshuffle",2.06574776927423,0.5,0.546401510509848,3.80098375147984,"high-2",14,11,1,1960,4,8.0813848643651,7.70014785314229,4.66747205421418,3.59336591930431,2.43641339199047
2,"e2e + reshuffle",2.83673150686815,0.5,0.561059542190525,2.89656719210362,"high-2",14,11,1,1960,3.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,2.0427713214379,1.30518296853632
3,"e2e + reshuffle",2.39357295468891,0.5,0.605969945020382,2.80442771850798,"high-2",14,11,1,1960,3.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,3.06806847617685,2.21953639395829
4,"e2e + reshuffle",2.57927472275925,0.5,0.587754883219371,3.7896717562608,"high-2",14,11,1,1960,3.35714285714286,8.0813848643651,7.70014785314229,4.66747205421418,5.24397748083112,4.06234909694037
5,"e2e + reshuffle",2.52527485340114,0.5,0.581351350799369,3.18528945146083,"high-2",14,11,1,1960,3.42857142857143,8.0813848643651,7.70014785314229,4.66747205421418,4.12546294084895,3.02030159946162
1,"e2e",2.76698409963908,0.5,0.633795411285118,4.72014539939437,"high-2",14,11,1,1960,3.07142857142857,8.0813848643651,7.70014785314229,4.66747205421418,4.46144513252188,3.49140241777103
2,"e2e",2.69451511888534,0.5,0.638537607528858,4.62501616653154,"high-2",14,11,1,1960,3.35714285714286,8.0813848643651,7.70014785314229,4.66747205421418,3.76765633296785,2.81993597822725
3,"e2e",1.99900728031247,0.5,0.678768615869748,2.21621556613879,"high-2",14,11,1,1960,3.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,4.36255510230769,3.30978670896555
4,"e2e",2.01718875469055,0.5,0.689945796469214,2.67288957458367,"high-2",14,11,1,1960,3.35714285714286,8.0813848643651,7.70014785314229,4.66747205421418,4.57138535177895,3.44601378724195
5,"e2e",2.21455673169471,0.5,0.669556874902989,4.28829603466853,"high-2",14,11,1,1960,3.85714285714286,8.0813848643651,7.70014785314229,4.66747205421418,4.16997662053352,3.00423228986631
1,"naive",2.04933196300103,0.5,0.862677580896829,1.45592043390321,"high-3",14,11,1,1960,3.5,8.0813848643651,7.70014785314229,4.66747205421418,3.3412684847164,2.29619988313917
2,"naive",2.05498458376156,0.5,0.862502348683512,1.45615232088557,"high-3",14,11,1,1960,2.71428571428571,8.0813848643651,7.70014785314229,4.66747205421418,2.91866836601761,1.98622252466916
3,"naive",2.05035971223022,0.5,0.862647252244525,1.45287751001604,"high-3",14,11,1,1960,3.35714285714286,8.0813848643651,7.70014785314229,4.66747205421418,4.02429733226503,2.86025184327049
4,"naive",2.05395683453237,0.5,0.862429743727994,1.45632193220215,"high-3",14,11,1,1960,2.85714285714286,8.0813848643651,7.70014785314229,4.66747205421418,3.51108818914068,2.46468943627384
5,"naive",2.04984583761562,0.5,0.86263469189357,1.44813307436594,"high-3",14,11,1,1960,3.42857142857143,8.0813848643651,7.70014785314229,4.66747205421418,3.14148837297255,1.9612243568683
1,"e2e + reshuffle",2.16409760931657,0.5,0.562605486524684,3.75300255159463,"high-3",14,11,1,1960,3.85714285714286,8.0813848643651,7.70014785314229,4.66747205421418,3.72761282474241,2.47339981460676
2,"e2e + reshuffle",2.13572716461339,0.5,0.553534972918658,3.74384552069163,"high-3",14,11,1,1960,2.85714285714286,8.0813848643651,7.70014785314229,4.66747205421418,5.07870206448694,3.57324003787582
3,"e2e + reshuffle",1.89291169674222,0.5,0.5735951809099,3.07049252632921,"high-3",14,11,1,1960,3.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,5.71932993686345,3.99134958108479
4,"e2e + reshuffle",2.20301124866341,0.5,0.602583245512993,2.43712971248072,"high-3",14,11,1,1960,3.07142857142857,8.0813848643651,7.70014785314229,4.66747205421418,3.36999082110254,2.34607052346469
5,"e2e + reshuffle",2.12284444648363,0.5,0.582979601173116,2.28398615842029,"high-3",14,11,1,1960,3.64285714285714,8.0813848643651,7.70014785314229,4.66747205421418,2.76095565873805,1.6190978608793
1,"e2e",2.03792326613663,0.5,0.699835183687474,1.83132497671184,"high-3",14,11,1,1960,3.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,3.50199367551049,2.39993775568507
2,"e2e",2.10818526892771,0.5,0.678347895171107,2.36490495284433,"high-3",14,11,1,1960,2.64285714285714,8.0813848643651,7.70014785314229,4.66747205421418,4.86072311111665,3.59823279849624
3,"e2e",1.827314802073,0.5,0.689215458013708,3.99802254469991,"high-3",14,11,1,1960,2.64285714285714,8.0813848643651,7.70014785314229,4.66747205421418,4.58460714095702,3.46613253095303
4,"e2e",1.57048818689019,0.5,0.694582301954922,2.26795545490073,"high-3",14,11,1,1960,3.42857142857143,8.0813848643651,7.70014785314229,4.66747205421418,3.84534792910924,2.67885755176789
5,"e2e",1.60486317150361,0.5,0.711420933101324,2.10617445606761,"high-3",14,11,1,1960,3.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,4.49999902768376,2.9683698711401
1,"naive",2.07194244604317,0.481857267003095,0.860877912433182,1.47056085719055,"low-2",14,11,1,1960,0.357142857142857,8.0813848643651,7.70014785314229,4.66747205421418,10.087390518754,3.0423420477784
2,"naive",2.07245632065776,0.488585832405869,0.860832067737932,1.47313264928542,"low-2",14,11,1,1960,0.285714285714286,8.0813848643651,7.70014785314229,4.66747205421418,5.66711335560246,1.46758215176816
3,"naive",2.07194244604317,0.507440656107686,0.860857787902541,1.47284807235991,"low-2",14,11,1,1960,0.357142857142857,8.0813848643651,7.70014785314229,4.66747205421418,5.01504494994275,1.2668806536899
4,"naive",2.07194244604317,0.537394712449119,0.860857787902541,1.47271755616264,"low-2",14,11,1,1960,0.357142857142857,8.0813848643651,7.70014785314229,4.66747205421418,5.42887821668077,1.21278101529386
5,"naive",2.07399794450154,0.466351373924664,0.86068324224526,1.47118177399342,"low-2",14,11,1,1960,0.0714285714285714,8.0813848643651,7.70014785314229,4.66747205421418,10.9742672063259,3.98034765520056
1,"e2e + reshuffle",1.97632705800537,0.483111156685808,0.507448083882721,1.53415258716916,"low-2",14,11,1,1960,0.214285714285714,8.0813848643651,7.70014785314229,4.66747205421418,4.94473973411409,1.23291604902984
2,"e2e + reshuffle",1.90810682956703,0.558048162230672,0.490378873285461,1.55096233400832,"low-2",14,11,1,1960,0.142857142857143,8.0813848643651,7.70014785314229,4.66747205421418,5.26035144513999,1.63006735904974
3,"e2e + reshuffle",1.94902542211129,0.402061115668581,0.487460174496973,1.54231903548986,"low-2",14,11,1,1960,0.214285714285714,8.0813848643651,7.70014785314229,4.66747205421418,4.18921062366414,0.977442257995826
4,"e2e + reshuffle",2.27198233125502,0.492989383706098,0.514313169540793,1.53315453709262,"low-2",14,11,1,1960,0.357142857142857,8.0813848643651,7.70014785314229,4.66747205421418,11.4104177155445,3.67189591195706
5,"e2e + reshuffle",2.1936097813429,0.474784659557014,0.523263455339291,1.52664080535937,"low-2",14,11,1,1960,0.285714285714286,8.0813848643651,7.70014785314229,4.66747205421418,6.10670775754764,1.79268817501952
1,"e2e",1.94324960387905,0.772157936004555,0.553823833202691,1.4990796634198,"low-2",14,11,1,1960,0.428571428571429,8.0813848643651,7.70014785314229,4.66747205421418,5.794145611299,1.70051264921798
2,"e2e",1.87226106031687,0.67329349990947,0.552276336632046,1.48256747804793,"low-2",14,11,1,1960,0.142857142857143,8.0813848643651,7.70014785314229,4.66747205421418,4.95221905990724,1.225360482198
3,"e2e",1.90356532196535,0.5983798195242,0.585229946327476,1.47333544739419,"low-2",14,11,1,1960,0.214285714285714,8.0813848643651,7.70014785314229,4.66747205421418,5.26878267691714,1.64611200597034
4,"e2e",1.84186827150524,0.603075670258081,0.538725195859782,1.4999217298058,"low-2",14,11,1,1960,0.0714285714285714,8.0813848643651,7.70014785314229,4.66747205421418,6.6172315203691,2.38724483692001
5,"e2e",1.89017400925271,0.647573852416072,0.584331830175886,1.48646556534381,"low-2",14,11,1,1960,0.357142857142857,8.0813848643651,7.70014785314229,4.66747205421418,6.49742269986266,2.13860567125981
1,"naive",2.06988694758479,0.521427694724697,0.860886250194022,1.47200535700653,"low-3",14,11,1,1960,0.571428571428571,8.0813848643651,7.70014785314229,4.66747205421418,4.42094447522761,1.32392749130058
2,"naive",2.06526207605344,0.480732398682295,0.861152140897511,1.46900886068962,"low-3",14,11,1,1960,1.28571428571429,8.0813848643651,7.70014785314229,4.66747205421418,10.4209356608182,3.64810903553726
3,"naive",2.06988694758479,0.508008451472192,0.860914842862861,1.47277266875637,"low-3",14,11,1,1960,0.642857142857143,8.0813848643651,7.70014785314229,4.66747205421418,4.54873302815079,2.00270687999908
4,"naive",2.0688591983556,0.502192110366497,0.860952013332353,1.46948360004502,"low-3",14,11,1,1960,0.785714285714286,8.0813848643651,7.70014785314229,4.66747205421418,9.42470407056186,3.43971601148124
5,"naive",2.0693730729702,0.476916221033868,0.860943521784571,1.47217108074563,"low-3",14,11,1,1960,0.714285714285714,8.0813848643651,7.70014785314229,4.66747205421418,4.68451699207012,1.39920214632557
