"V1","V2","V3","V4","V5","V6","V7","V8"
0,0.08834696859233,0,0,0,0,0,0
0,0.08834696859233,0,0,0,0,0,0
0,0,0.0944653225957947,0,0,0,0,0
0,0,0.0944653225957947,0,0,0,0,0
0,0,0,0.0729284330037425,0,0,0,0
0,0,0,0.0729284330037425,0,0,0,0
0,0,0,0,0.0760156198370388,0,0,0
0,0,0,0,0.0760156198370388,0,0,0
0,0,0,0,0,0.138411937161534,0,0
0,0,0,0,0,0.138411937161534,0,0
0,0,0,0,0,0,0.122441314063988,0
0,0,0,0,0,0,0.122441314063988,0
0,0,0,0,0,0,0,0.139212037178232
0,0,0,0,0,0,0,0.139212037178232
0.0476501455125878,0.10588160346195,0,0,0,0,0,0
0.0476501455125878,0.10588160346195,0,0,0,0,0,0
0.0526303546744763,0,0.103763888484294,0,0,0,0,0
0.0526303546744763,0,0.103763888484294,0,0,0,0,0
0.100012558637024,0,0,0.0477338764991574,0,0,0,0
0.100012558637024,0,0,0.0477338764991574,0,0,0,0
0.0558169036931751,0,0,0,0.0686851805138031,0,0,0
0.0558169036931751,0,0,0,0.0686851805138031,0,0,0
0.210678244906378,0,0,0,0,0,0,0
0.210678244906378,0,0,0,0,0,0,0
0,0,0,0,0,0,0.151040000757054,0
0,0,0,0,0,0,0.151040000757054,0
0.152766940321427,0,0,0,0,0,0,0
0.152766940321427,0,0,0,0,0,0,0
0,0.0077222894527829,0.094465322595786,0,0,0,0,0
0,0.0077222894527829,0.094465322595786,0,0,0,0,0
0,0.086885922942783,0,0.0184924120698646,0,0,0,0
0,0.086885922942783,0,0.0184924120698646,0,0,0,0
0,0.0244374824059849,0,0,0.0504079499450273,0,0,0
0,0.0244374824059849,0,0,0.0504079499450273,0,0,0
0,0.0564427653468806,0,0,0,0.082624298769877,0,0
0,0.0564427653468806,0,0,0,0.082624298769877,0,0
0,0.0832842158805405,0,0,0,0,0.0805934611071886,0
0,0.0832842158805405,0,0,0,0,0.0805934611071886,0
0,0.0641533340534545,0,0,0,0,0,0.0783368974757498
0,0.0641533340534545,0,0,0,0,0,0.0783368974757498
0,0,0.129527427505165,0,0,0,0,0
0,0,0.129527427505165,0,0,0,0,0
0,0,0,0,0.171698854085057,0,0,0
0,0,0,0,0.171698854085057,0,0,0
0,0,0.091172873638448,0,0,0.0606311757676313,0,0
0,0,0.091172873638448,0,0,0.0606311757676313,0,0
0,0,0.0941532092300491,0,0,0,0.0646706354711139,0
0,0,0.0941532092300491,0,0,0,0.0646706354711139,0
