"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.13306,0,0,0,0,0,0,0
0.14444,0,0,0,0,0,0,0
0,0.07246,0,0,0,0,0,0
0,0.06849,0,0,0,0,0,0
0,0,0.07866,0,0,0,0,0
0,0,0.07488,0,0,0,0,0
0,0,0,0.00392,0,0,0,0
0,0,0,0.00378999999999999,0,0,0,0
0,0,0,0,0.05297,0,0,0
0,0,0,0,0.05343,0,0,0
0,0,0,0,0,0.13934,0,0
0,0,0,0,0,0.14085,0,0
0,0,0,0,0,0,0.10036,0
0,0,0,0,0,0,0.10739,0
0,0,0,0,0,0,0,0.14588
0,0,0,0,0,0,0,0.14208
0.0435788571429,0.0950811428571,0,0,0,0,0,0
0.055836,0.130284,0,0,0,0,0,0
0.00236316666666667,0,0,0,0,0.139426833333333,0,0
0.00738848484848485,0,0,0,0,0.114521515151515,0,0
0,0,0.07488,0,0,0,0,0
0,0,0.08041,0,0,0,0,0
0,0,0,0,0,0,0.10751,0
0,0,0,0,0,0,0.11583,0
0,0,0,0,0.0532322641509434,0,0.0952577358490566,0
0,0,0,0,0.0463872413793103,0,0.10308275862069,0
0,0,0,0,0,0.14646,0,0
0,0,0,0,0,0.138743370786517,0.00157662921348315,0
0.0151228125,0.099558515625,0,0,0,0,0.046628671875,0
0.0274598305085,0.105503559322,0,0,0,0,0.0375766101695,0
0.0451333333333333,0,0.0902666666666667,0,0,0,0,0
0.0525013861386139,0,0.103458613861386,0,0,0,0,0
0.0611320224719101,0,0,0.0681185393258427,0,0,0,0.0261994382022472
0.07956,0,0,0.05148,0,0,0,0.01404
0.00802872549019608,0,0,0,0,0.108961274509804,0,0
0.0189077142857143,0,0,0,0,0.120412285714286,0,0
0,0,0,0,0.0212294262295,0,0,0.0680805737705
0,0.00433923913043,0,0,0.0448388043478,0,0,0.0838919565217
0,0,0.100980454545455,0,0,0,0.0699095454545454,0
0,0,0.08568,0,0,0,0.08568,0
0,0,0.0866794936708861,0,0,0,0,0.0763605063291139
0,0,0.0894236708860759,0,0,0,0,0.074866329113924
0,0,0,0,0.0689849438202247,0,0.0925850561797753,0
0,0,0,0,0.0452936842105263,0,0.0981363157894737,0
0,0,0,0,0,0.141730263157895,0.00188973684210526,0
0,0,0,0,0,0.140017281553398,0.00137271844660194,0
0,0,0,0,0.0217833333333333,0.108916666666667,0,0
0,0,0,0,0.0272866176470588,0.113344411764706,0.00209897058823529,0
0,0,0.0998545454545,0,0,0,0.0511754545455,0
0,0,0.0897026666667,0,0.00183066666667,0.038444,0.00732266666667,0
0.0176827868852,0,0.0550131147541,0,0.00785901639344,0.0373303278689,0.00196475409836,0
0,0,0.104966794872,0,0.00214217948718,0,0.059981025641,0
0.00532666666667,0.00133166666667,0,0,0.0372866666667,0.059925,0,0
0.00923581081081,0,0,0,0.0443318918919,0.0812751351351,0.00184716216216,0
0,0,0.0632571428571,0,0.0123,0.0386571428571,0.0210857142857,0
0,0,0.0747690909091,0,0.00364727272727,0.0310018181818,0.0291781818182,0.00182363636364
0,0,0.101471282051,0,0,0,0.0705887179487,0
0,0,0.101471282051,0,0,0,0.0705887179487,0
0,0,0.0833505882353,0,0.00208376470588,0,0.0916856470588,0
0,0,0.110089350649,0,0,0,0.0741906493506,0
0,0,0,0,0,0,0,0
0.0326616216216,0,0.132979459459,0,0.00699891891892,0,0,0
0,0,0.103753157895,0,0,0,0.0754568421053,0
0,0,0.0890947058824,0,0,0,0.0791952941176,0
