"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.12555130434775,0,0,0,0,0,0,0
0.12555130434775,0,0,0,0,0,0,0
0,0.0695370951573916,0,0,0,0,0,0
0,0.0695370951573916,0,0,0,0,0,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0,0.00411853679423577,0,0,0,0
0,0,0,0.00411853679423577,0,0,0,0
0,0,0,0,0.0566102633781826,0,0,0
0,0,0,0,0.0566102633781826,0,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0,0.12555130434775,0
0,0,0,0,0,0,0.12555130434775,0
0,0,0,0,0,0,0,0.12555130434775
0,0,0,0,0,0,0,0.12555130434775
0.0416539538543826,0.12555130434775,0,0,0,0,0,0
0.0416539538543826,0.12555130434775,0,0,0,0,0,0
0.0416539538543826,0,0.0954633961844847,0,0,0,0,0
0.0416539538543826,0,0.0954633961844847,0,0,0,0,0
0.12555130434775,0,0,0.0416539538543826,0,0,0,0
0.12555130434775,0,0,0.0416539538543826,0,0,0,0
0.0566102633781826,0,0,0,0.0566102633781826,0,0,0
0.0566102633781826,0,0,0,0.0566102633781826,0,0,0
0.00411853679423577,0,0,0,0,0.12555130434775,0,0
0.00411853679423577,0,0,0,0,0.12555130434775,0,0
0.00411853679423577,0,0,0,0,0,0.12555130434775,0
0.00411853679423577,0,0,0,0,0,0.12555130434775,0
0.12555130434775,0,0,0,0,0,0,0
0.12555130434775,0,0,0,0,0,0,0
0,0,0.0811046631846263,0,0,0,0,0
0,0,0.0811046631846263,0,0,0,0,0
0,0.0695370951573916,0,0,0,0,0,0
0,0.0695370951573916,0,0,0,0,0,0
0,0.0205915101160803,0,0,0.0416539538543826,0,0,0
0,0.0205915101160803,0,0,0.0416539538543826,0,0,0
0,0.0416539538543826,0,0,0,0.0811046631846263,0,0
0,0.0416539538543826,0,0,0,0.0811046631846263,0,0
0,0.0954633961844847,0,0,0,0,0.0695370951573916,0
0,0.0954633961844847,0,0,0,0,0.0695370951573916,0
0,0.0695370951573916,0,0,0,0,0,0.0416539538543826
0,0.0695370951573916,0,0,0,0,0,0.0416539538543826
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0954633961844847,0,0,0.0416539538543826,0,0
0,0,0.0954633961844847,0,0,0.0416539538543826,0,0
0,0,0.0954633961844847,0,0,0,0.0566102633781826,0
0,0,0.0954633961844847,0,0,0,0.0566102633781826,0
0,0,0.0811046631846263,0,0,0,0,0.0695370951573916
0,0,0.0811046631846263,0,0,0,0,0.0695370951573916
0,0,0,0.0566102633781826,0.0205915101160803,0,0,0
0,0,0,0.0566102633781826,0.0205915101160803,0,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0,0.12555130434775,0
0,0,0,0,0,0,0.12555130434775,0
0,0,0,0.0566102633781826,0,0,0,0.0811046631846263
0,0,0,0.0566102633781826,0,0,0,0.0811046631846263
0,0,0,0,0.0566102633781826,0.0695370951573916,0,0
0,0,0,0,0.0566102633781826,0.0695370951573916,0,0
0,0,0,0,0.0416539538543826,0,0.0954633961844847,0
0,0,0,0,0.0416539538543826,0,0.0954633961844847,0
0,0,0,0,0.0566102633781826,0,0,0.0695370951573916
0,0,0,0,0.0566102633781826,0,0,0.0695370951573916
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0,0.12555130434775,0.0205915101160803
0,0,0,0,0,0,0.12555130434775,0.0205915101160803
0.0566102633781826,0,0.12555130434775,0,0,0,0,0
0.0566102633781826,0,0.12555130434775,0,0,0,0,0
0.0416539538543826,0.12555130434775,0,0.00411853679423577,0,0,0,0
0.0416539538543826,0.12555130434775,0,0.00411853679423577,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.00411853679423577,0.0416539538543826,0,0,0,0.0811046631846263,0,0
0.00411853679423577,0.0416539538543826,0,0,0,0.0811046631846263,0,0
0.0205915101160803,0.0954633961844847,0,0,0,0,0.0416539538543826,0
0.0205915101160803,0.0954633961844847,0,0,0,0,0.0416539538543826,0
0.0416539538543826,0.12555130434775,0,0,0,0,0,0
0.0416539538543826,0.12555130434775,0,0,0,0,0,0
0.0416539538543826,0,0.0954633961844847,0,0,0,0,0
0.0416539538543826,0,0.0954633961844847,0,0,0,0,0
0.0416539538543826,0,0.0811046631846263,0,0.0566102633781826,0,0,0
0.0416539538543826,0,0.0811046631846263,0,0.0566102633781826,0,0,0
0,0,0.0954633961844847,0,0,0,0,0
0,0,0.0954633961844847,0,0,0,0,0
0.00411853679423577,0,0.0954633961844847,0,0,0,0.0566102633781826,0
0.00411853679423577,0,0.0954633961844847,0,0,0,0.0566102633781826,0
0.0566102633781826,0,0.0954633961844847,0,0,0,0,0
0.0566102633781826,0,0.0954633961844847,0,0,0,0,0
0.0416539538543826,0,0,0.0205915101160803,0.0566102633781826,0,0,0
0.0416539538543826,0,0,0.0205915101160803,0.0566102633781826,0,0,0
0.0205915101160803,0,0,0.0205915101160803,0,0.12555130434775,0,0
0.0205915101160803,0,0,0.0205915101160803,0,0.12555130434775,0,0
0.00411853679423577,0,0,0,0,0,0.12555130434775,0
0.00411853679423577,0,0,0,0,0,0.12555130434775,0
0.0566102633781826,0,0,0.0416539538543826,0,0,0,0.0205915101160803
0.0566102633781826,0,0,0.0416539538543826,0,0,0,0.0205915101160803
0.0566102633781826,0,0,0,0.0566102633781826,0.0205915101160803,0,0
0.0566102633781826,0,0,0,0.0566102633781826,0.0205915101160803,0,0
0.0416539538543826,0,0,0,0.0695370951573916,0,0.0205915101160803,0
0.0416539538543826,0,0,0,0.0695370951573916,0,0.0205915101160803,0
0.0566102633781826,0,0,0,0.0566102633781826,0,0,0
0.0566102633781826,0,0,0,0.0566102633781826,0,0,0
0.00411853679423577,0,0,0,0,0.12555130434775,0,0
0.00411853679423577,0,0,0,0,0.12555130434775,0,0
0.0205915101160803,0,0,0,0,0.0954633961844847,0,0
0.0205915101160803,0,0,0,0,0.0954633961844847,0,0
0,0,0,0,0,0,0.12555130434775,0.00411853679423577
0,0,0,0,0,0,0.12555130434775,0.00411853679423577
0,0,0.0811046631846263,0,0,0,0,0
0,0,0.0811046631846263,0,0,0,0,0
0,0,0.0811046631846263,0,0.0205915101160803,0,0,0
0,0,0.0811046631846263,0,0.0205915101160803,0,0,0
0,0,0.0954633961844847,0,0,0.0566102633781826,0,0
0,0,0.0954633961844847,0,0,0.0566102633781826,0,0
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0695370951573916,0,0,0,0,0.0695370951573916
0,0,0.0695370951573916,0,0,0,0,0.0695370951573916
0,0.0566102633781826,0,0,0.0416539538543826,0,0,0
0,0.0566102633781826,0,0,0.0416539538543826,0,0,0
0,0.0695370951573916,0,0,0,0.0811046631846263,0,0
0,0.0695370951573916,0,0,0,0.0811046631846263,0,0
0,0.0811046631846263,0,0,0,0,0.0954633961844847,0
0,0.0811046631846263,0,0,0,0,0.0954633961844847,0
0,0.0811046631846263,0,0.00411853679423577,0,0,0,0.0811046631846263
0,0.0811046631846263,0,0.00411853679423577,0,0,0,0.0811046631846263
0,0,0,0,0.0416539538543826,0.0954633961844847,0,0
0,0,0,0,0.0416539538543826,0.0954633961844847,0,0
0,0.00411853679423577,0,0,0.0566102633781826,0,0.0954633961844847,0
0,0.00411853679423577,0,0,0.0566102633781826,0,0.0954633961844847,0
0,0.00411853679423577,0,0,0.0416539538543826,0,0,0.0811046631846263
0,0.00411853679423577,0,0,0.0416539538543826,0,0,0.0811046631846263
0,0.0416539538543826,0,0,0,0.12555130434775,0,0
0,0.0416539538543826,0,0,0,0.12555130434775,0,0
0,0.0954633961844847,0,0,0,0,0.0811046631846263,0
0,0.0954633961844847,0,0,0,0,0.0811046631846263,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0695370951573916,0,0,0,0,0
0,0,0.0954633961844847,0,0,0.0566102633781826,0,0
0,0,0.0954633961844847,0,0,0.0566102633781826,0,0
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0695370951573916,0,0,0,0,0.0695370951573916
0,0,0.0695370951573916,0,0,0,0,0.0695370951573916
0,0,0.0811046631846263,0,0,0.0695370951573916,0,0
0,0,0.0811046631846263,0,0,0.0695370951573916,0,0
0,0,0.0695370951573916,0,0.0205915101160803,0,0.0695370951573916,0
0,0,0.0695370951573916,0,0.0205915101160803,0,0.0695370951573916,0
0,0,0.0811046631846263,0,0.0205915101160803,0,0,0.0695370951573916
0,0,0.0811046631846263,0,0.0205915101160803,0,0,0.0695370951573916
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0954633961844847,0,0,0.0416539538543826,0,0
0,0,0.0954633961844847,0,0,0.0416539538543826,0,0
0,0,0.12555130434775,0,0,0,0.0811046631846263,0
0,0,0.12555130434775,0,0,0,0.0811046631846263,0
0,0,0,0,0.0205915101160803,0.12555130434775,0,0
0,0,0,0,0.0205915101160803,0.12555130434775,0,0
0,0,0,0,0.0416539538543826,0,0.0954633961844847,0
0,0,0,0,0.0416539538543826,0,0.0954633961844847,0
0,0,0,0.00411853679423577,0.0566102633781826,0,0,0.0695370951573916
0,0,0,0.00411853679423577,0.0566102633781826,0,0,0.0695370951573916
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0.12555130434775,0,0
0,0,0,0,0,0,0.12555130434775,0.00411853679423577
0,0,0,0,0,0,0.12555130434775,0.00411853679423577
0,0,0,0,0.0416539538543826,0.12555130434775,0,0
0,0,0,0,0.0416539538543826,0.12555130434775,0,0
0,0,0,0,0.0205915101160803,0.12555130434775,0,0
0,0,0,0,0.0205915101160803,0.12555130434775,0,0
0,0,0,0,0.0416539538543826,0,0.0954633961844847,0.00411853679423577
0,0,0,0,0.0416539538543826,0,0.0954633961844847,0.00411853679423577
0,0,0,0,0,0.12555130434775,0.0205915101160803,0.00411853679423577
0,0,0,0,0,0.12555130434775,0.0205915101160803,0.00411853679423577
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0954633961844847,0,0,0,0.0695370951573916,0
0,0,0.0954633961844847,0,0,0,0.0566102633781826,0
0,0,0.0954633961844847,0,0,0,0.0566102633781826,0
0,0,0.0811046631846263,0,0,0,0.0695370951573916,0
0,0,0.0811046631846263,0,0,0,0.0695370951573916,0
0.0205915101160803,0,0,0,0.0416539538543826,0.0811046631846263,0.00411853679423577,0
0.0205915101160803,0,0,0,0.0416539538543826,0.0811046631846263,0.00411853679423577,0
0,0,0.0811046631846263,0,0,0,0.0695370951573916,0
0,0,0.0811046631846263,0,0,0,0.0695370951573916,0
0,0,0.0811046631846263,0,0,0,0.0566102633781826,0
0,0,0.0811046631846263,0,0,0,0.0566102633781826,0
0,0,0.0954633961844847,0,0,0,0.0811046631846263,0
0,0,0.0954633961844847,0,0,0,0.0811046631846263,0
0,0,0.12555130434775,0,0,0.0416539538543826,0,0.00411853679423577
0,0,0.12555130434775,0,0,0.0416539538543826,0,0.00411853679423577
0,0,0.0566102633781826,0,0,0,0.00411853679423577,0
0,0,0.0566102633781826,0,0,0,0.00411853679423577,0
