"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0.0163018586893654,0,0,0,0,0,0,0
0.0122778585443672,0,0,0,0,0,0,0
0,0.021478128702802,0,0,0,0,0,0
0,0.00501621224051817,0,0,0,0,0,0
0,0,0.00869179020474392,0,0,0,0,0
0,0,0.0279491053928729,0,0,0,0,0
0,0,0,0.014509136162663,0,0,0,0
0,0,0,0.0103527850626674,0,0,0,0
0,0,0,0,0,0.0163018586893654,0,0
0,0,0,0,0,0.0122778585443672,0,0
0,0,0,0,0,0,0.021478128702802,0
0,0,0,0,0,0,0.00501621224051817,0
0.00869179020474392,0.00869179020474392,0,0,0,0,0,0
0.0279491053928729,0.0279491053928729,0,0,0,0,0,0
0.014509136162663,0,0.014509136162663,0,0,0,0,0
0.0103527850626674,0,0.0103527850626674,0,0,0,0,0
0.0163018586893654,0,0,0.0163018586893654,0,0,0,0
0.0122778585443672,0,0,0.0122778585443672,0,0,0,0
0.021478128702802,0,0,0,0.021478128702802,0,0,0
0.00501621224051817,0,0,0,0.00501621224051817,0,0,0
0.00869179020474392,0,0,0,0,0.00869179020474392,0,0
0.0279491053928729,0,0,0,0,0.0279491053928729,0,0
0.014509136162663,0,0,0,0,0,0,0.014509136162663
0.0103527850626674,0,0,0,0,0,0,0.0103527850626674
0,0.0163018586893654,0.0163018586893654,0,0,0,0,0
0,0.0122778585443672,0.0122778585443672,0,0,0,0,0
0,0.021478128702802,0,0.021478128702802,0,0,0,0
0,0.00501621224051817,0,0.00501621224051817,0,0,0,0
0,0.00869179020474392,0,0,0.00869179020474392,0,0,0
0,0.0279491053928729,0,0,0.0279491053928729,0,0,0
0,0.014509136162663,0,0,0,0.014509136162663,0,0
0,0.0103527850626674,0,0,0,0.0103527850626674,0,0
0,0.0163018586893654,0,0,0,0,0,0.0163018586893654
0,0.0122778585443672,0,0,0,0,0,0.0122778585443672
0,0,0.021478128702802,0.021478128702802,0,0,0,0
0,0,0.00501621224051817,0.00501621224051817,0,0,0,0
0,0,0.00869179020474392,0,0.00869179020474392,0,0,0
0,0,0.0279491053928729,0,0.0279491053928729,0,0,0
0,0,0.014509136162663,0,0,0.014509136162663,0,0
0,0,0.0103527850626674,0,0,0.0103527850626674,0,0
0,0,0.0163018586893654,0,0,0,0.0163018586893654,0
0,0,0.0122778585443672,0,0,0,0.0122778585443672,0
0,0,0.021478128702802,0,0,0,0,0.021478128702802
0,0,0.00501621224051817,0,0,0,0,0.00501621224051817
0,0,0,0.00869179020474392,0.00869179020474392,0,0,0
0,0,0,0.0279491053928729,0.0279491053928729,0,0,0
0,0,0,0.014509136162663,0,0.014509136162663,0,0
0,0,0,0.0103527850626674,0,0.0103527850626674,0,0
0,0,0,0.0163018586893654,0,0,0.0163018586893654,0
0,0,0,0.0122778585443672,0,0,0.0122778585443672,0
0,0,0,0.021478128702802,0,0,0,0.021478128702802
0,0,0,0.00501621224051817,0,0,0,0.00501621224051817
0,0,0,0,0.00869179020474392,0.00869179020474392,0,0
0,0,0,0,0.0279491053928729,0.0279491053928729,0,0
0,0,0,0,0.014509136162663,0,0.014509136162663,0
0,0,0,0,0.0103527850626674,0,0.0103527850626674,0
0,0,0,0,0.0163018586893654,0,0,0.0163018586893654
0,0,0,0,0.0122778585443672,0,0,0.0122778585443672
0,0,0,0,0,0.021478128702802,0.021478128702802,0
0,0,0,0,0,0.00501621224051817,0.00501621224051817,0
0,0,0,0,0,0.00869179020474392,0,0.00869179020474392
0,0,0,0,0,0.0279491053928729,0,0.0279491053928729
0,0,0,0,0,0,0.014509136162663,0.014509136162663
0,0,0,0,0,0,0.0103527850626674,0.0103527850626674
