"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0,0.0650374419629738,0,0,0,0,0,0
0,0.0650374419629738,0,0,0,0,0,0
0,0,0,0.00182024096385542,0,0,0,0
0,0,0,0.00182024096385542,0,0,0,0
0.0509139063310845,0,0.101777175632911,0,0,0,0,0
0.0509139063310845,0,0.101777175632911,0,0,0,0,0
0.129487013595875,0,0,0,0,0,0,0
0.129487013595875,0,0,0,0,0,0,0
0,0.101777175632911,0,0,0,0,0.0752647590361445,0
0,0.101777175632911,0,0,0,0,0.0752647590361445,0
0,0,0.0752647590361445,0,0,0,0,0
0,0,0.0752647590361445,0,0,0,0,0
0,0,0.101777175632911,0,0,0,0.0509139063310845,0
0,0,0.101777175632911,0,0,0,0.0509139063310845,0
0,0,0,0.0509139063310845,0.0235712234042553,0,0,0
0,0,0,0.0509139063310845,0.0235712234042553,0,0,0
0,0,0,0,0.084098125,0.0650374419629738,0,0
0,0,0,0,0.084098125,0.0650374419629738,0,0
0,0,0,0,0,0.129487013595875,0,0
0,0,0,0,0,0.129487013595875,0,0
