"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action","environment.initial","Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome","state_idx"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14085,0,0,32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14184,0,0,32
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0846043661971831,0.0619056338028169,0,0,48
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0712567741935484,0.0668032258064516,0,0,48
1,1,0,1,0,0,0,0,0,0.0435445544554,0.101603960396,0,0.00145148514851,0,0,0,0,11
1,1,0,1,0,0,0,0,0,0.0516917829457,0.115626356589,0,0.00816186046512,0,0,0,0,11
1,0,1,0,0,0,0,1,0,0.0578008421052632,0,0.0947291578947368,0,0,0,0,0,133
1,0,1,0,0,0,0,1,0,0.0525013861386139,0,0.103458613861386,0,0,0,0,0,133
1,0,0,0,1,0,1,0,0,0.0407605633802817,0,0,0,0.0570647887323944,0,0.0179346478873239,0,81
1,0,0,0,1,0,1,0,0,0.0394535849056604,0,0,0,0.065345,0,0.0258914150943396,0,81
0,1,0,1,1,0,0,0,0,0,0.0471753191489,0,0,0.0349446808511,0,0,0,26
0,1,0,1,1,0,0,0,0,0,0.0655026086957,0,0.00204695652174,0.0266104347826,0,0,0,26
0,1,0,1,0,1,0,0,0,0,0.039677826087,0,0,0,0.090692173913,0,0,42
0,1,0,1,0,1,0,0,0,0,0.0288661016949,0,0,0,0.0846738983051,0,0,42
0,1,0,1,0,0,1,0,0,0,0.0876221052632,0,0,0,0,0.0973578947368,0,74
0,1,0,1,0,0,1,0,0,0,0.10044047619,0,0,0,0,0.0913095238095,0,74
0,1,0,0,1,0,0,1,0,0,0.00433923913043,0,0,0.0448388043478,0,0,0.0838919565217,146
0,1,0,0,1,0,0,1,0,0,0.00996854700855,0,0,0.0398741880342,0,0,0.0959472649573,146
1,1,0,1,1,1,1,1,0,0.00923581081081,0,0,0,0.0443318918919,0.0812751351351,0.00184716216216,0,251
1,1,0,1,1,1,1,1,0,0.00923581081081,0,0,0,0.0443318918919,0.0812751351351,0.00184716216216,0,251
