"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0,0,0,0,0.0208609810835467,0,0,0
0,0,0,0,0.0113078897343275,0,0,0
0,0,0,0,0,0,0.0229403733881854,0
0,0,0,0,0,0,0.00639840653359983,0
0,0,0,0,0,0,0.01344687626263,0.0208609810835467
0,0,0,0,0,0,0.0167294125097125,0.0113078897343275
0.0302515942120866,0.0229403733881854,0,0,0.0302515942120866,0,0,0
0.00628646627592886,0.00639840653359983,0,0,0.00628646627592886,0,0,0
0.0208609810835467,0.01344687626263,0,0,0,0,0.0208609810835467,0
0.0113078897343275,0.0167294125097125,0,0,0,0,0.0113078897343275,0
0.0229403733881854,0,0.0229403733881854,0,0,0.0302515942120866,0,0
0.00639840653359983,0,0.00639840653359983,0,0,0.00628646627592886,0,0
0.01344687626263,0,0.01344687626263,0,0,0,0.01344687626263,0
0.0167294125097125,0,0.0167294125097125,0,0,0,0.0167294125097125,0
0.0302515942120866,0,0,0.0229403733881854,0,0,0,0.0229403733881854
0.00628646627592886,0,0,0.00639840653359983,0,0,0,0.00639840653359983
0,0,0,0.01344687626263,0,0.01344687626263,0,0.01344687626263
0,0,0,0.0167294125097125,0,0.0167294125097125,0,0.0167294125097125
0.0229403733881854,0.0302515942120866,0.0229403733881854,0.0302515942120866,0.0229403733881854,0.0302515942120866,0,0.0302515942120866
0.00639840653359983,0.00628646627592886,0.00639840653359983,0.00628646627592886,0.00639840653359983,0.00628646627592886,0,0.00628646627592886
