"V1","V2","V3","V4","V5","V6","V7","V8"
0.136270736405395,0,0,0,0,0,0,0
0.136270736405395,0,0,0,0,0,0,0
0,0.0747594813414652,0,0,0,0,0,0
0,0.0747594813414652,0,0,0,0,0,0
0,0,0.104854684541602,0,0,0,0,0
0,0,0.104854684541602,0,0,0,0,0
0,0,0,0.0532257342418232,0,0,0,0
0,0,0,0.0532257342418232,0,0,0,0
0,0,0,0,0.0811170064113392,0,0,0
0,0,0,0,0.0811170064113392,0,0,0
0,0,0,0,0,0.135557690568291,0,0
0,0,0,0,0,0.135557690568291,0,0
0,0,0,0,0,0,0.122754306165383,0
0,0,0,0,0,0,0.122754306165383,0
0,0,0,0,0,0,0,0.140435276844404
0,0,0,0,0,0,0,0.140435276844404
0.113726217136163,0,0,0.0480296409729134,0,0,0,0
0.113726217136163,0,0,0.0480296409729134,0,0,0,0
0.0521398875887064,0,0,0,0.0650405405482454,0,0,0
0.0521398875887064,0,0,0,0.0650405405482454,0,0,0
0,0,0.0909412038601861,0,0,0.06044289743919,0,0
0,0,0.0909412038601861,0,0,0.06044289743919,0,0
0,0,0,0.0496932115512557,0.011313405854643,0,0,0
0,0,0,0.0496932115512557,0.011313405854643,0,0,0
0,0,0,0,0.0500077889981408,0,0.10303000088695,0
0,0,0,0,0.0500077889981408,0,0.10303000088695,0
0,0,0,0,0,0.133776850112918,0,0
0,0,0,0,0,0.133776850112918,0,0
0.0339591586558522,0,0,0.0126570093965987,0,0.08835394244629,0,0
0.0339591586558522,0,0,0.0126570093965987,0,0.08835394244629,0,0
0.0165279921770782,0,0,0,0,0.229583719422024,0,0
0.0165279921770782,0,0,0,0,0.229583719422024,0,0
0.0897807787113638,0,0,0,0,0,0,0.256623919211734
0.0897807787113638,0,0,0,0,0,0,0.256623919211734
0,0,0.0913478546008443,0,0,0,0.0762020937060578,0
0,0,0.0913478546008443,0,0,0,0.0762020937060578,0
0,0.00104843950057371,0.0724789446096989,0,0,0,0,0.080444664888303
0,0.00104843950057371,0.0724789446096989,0,0,0,0,0.080444664888303
0,0.0349505950258219,0,0,0,0.0994246845203086,0,0
0,0.0349505950258219,0,0,0,0.0994246845203086,0,0
0,0,0.0921169573086673,0,0,0.00749709253304476,0.0621266469004692,0
0,0,0.0921169573086673,0,0,0.00749709253304476,0.0621266469004692,0
0,0,0.0911180930942446,0,0,0,0.065729172915254,0.00518334545715304
0,0,0.0911180930942446,0,0,0,0.065729172915254,0.00518334545715304
0,0,0,0,0.0431044981680106,0.0916383194271641,0,0
0,0,0,0,0.0431044981680106,0.0916383194271641,0,0
0,0,0,0,0.0320537939920257,0,0.0906706037185417,0.0220565955904973
0,0,0,0,0.0320537939920257,0,0.0906706037185417,0.0220565955904973
0,7.53745484537247e-06,0.0794123242492165,0.0010986080278434,0.00440276911342141,0.00968181958029155,0.0652917068319627,0
0,7.53745484537247e-06,0.0794123242492165,0.0010986080278434,0.00440276911342141,0.00968181958029155,0.0652917068319627,0
0.0532299614390652,0,0.0353699368317066,0.000535947126132807,0.0239227990046889,0.0818399788150046,0,0.00200890364431405
0.0532299614390652,0,0.0353699368317066,0.000535947126132807,0.0239227990046889,0.0818399788150046,0,0.00200890364431405
0.0857759975872908,0,0,0.00706909673198953,0.0274719999909684,0.124887054712634,0,0.00718605063948563
0.0857759975872908,0,0,0.00706909673198953,0.0274719999909684,0.124887054712634,0,0.00718605063948563
0.0165241982226304,7.67306223259847e-05,0.0633284293409092,0,0.0111855910963126,0.0478603755820957,0.00824229467442295,0.000133131334064299
0.0165241982226304,7.67306223259847e-05,0.0633284293409092,0,0.0111855910963126,0.0478603755820957,0.00824229467442295,0.000133131334064299
0,0,0.0907043997373379,0.00439882620593318,0,0,0.0939422871179076,0.00208710591683091
0,0,0.0907043997373379,0.00439882620593318,0,0,0.0939422871179076,0.00208710591683091
0,0,0.0840896646880508,0.00251403284727934,0.002772976398107,0,0.0809662862738494,0
0,0,0.0840896646880508,0.00251403284727934,0.002772976398107,0,0.0809662862738494,0
0.0453790282171395,0.000988562087357248,0.0896919191846782,0,0.00559311042865902,0.0149456739492899,0,0
0.0453790282171395,0.000988562087357248,0.0896919191846782,0,0.00559311042865902,0.0149456739492899,0,0
0,4.70627275281094e-06,0.0798329315420892,0.001100061847317,0.00415872694463047,0.00883296777946024,0.0673924262454813,0
0,4.70627275281094e-06,0.0798329315420892,0.001100061847317,0.00415872694463047,0.00883296777946024,0.0673924262454813,0
