"Ea.action.outcome","Pa.action.outcome","Pch.action.outcome","Pci.action.outcome","Pf.action.outcome","Pp.action.outcome","Pv.action.outcome","Sm.action.outcome"
0.879186575062659,0.119437322583366,0.0812211548948397,0.135541141785539,0.104055150795138,0.165154000177297,0.160147094659669,0.404718189799008
0.879186575062659,0.119437322583366,0.0812211548948397,0.135541141785539,0.104055150795138,0.165154000177297,0.160147094659669,0.404718189799008
0.144318156598149,0.915719700497829,0.227316628956958,0.189976574001315,0.127456076997771,0.104831397423086,0.176398698266787,0.243860712454285
0.144318156598149,0.915719700497829,0.227316628956958,0.189976574001315,0.127456076997771,0.104831397423086,0.176398698266787,0.243860712454285
0.280728524656259,0.181359958634109,0.163716301753842,0.217691422800906,0.143372542954812,0.218900965302257,0.178888687686518,0.808089343164848
0.280728524656259,0.181359958634109,0.163716301753842,0.217691422800906,0.143372542954812,0.218900965302257,0.178888687686518,0.808089343164848
0.595022759705263,0.713187239709268,0.150950719909353,0.1679634948892,0.124948721187901,0.108559148213485,0.156570277578986,0.262719765525124
0.595022759705263,0.713187239709268,0.150950719909353,0.1679634948892,0.124948721187901,0.108559148213485,0.156570277578986,0.262719765525124
0.643851029640873,0.187247070844121,0.135305509525093,0.138160969603649,0.16700761563036,0.252268886828531,0.631579658885094,0.36135421974379
0.643851029640873,0.187247070844121,0.135305509525093,0.138160969603649,0.16700761563036,0.252268886828531,0.631579658885094,0.36135421974379
0.852747985343948,0.0981227920258547,0.0808021159206868,0.170199376647939,0.0847509899788711,0.169909740519941,0.131415253960562,0.588794302609939
0.852747985343948,0.0981227920258547,0.0808021159206868,0.170199376647939,0.0847509899788711,0.169909740519941,0.131415253960562,0.588794302609939
0.0697763665608604,0.849937986070166,0.754243734748114,0.129243114037371,0.118417109773367,0.163534782919694,0.183064154175712,0.252867602004189
0.0697763665608604,0.849937986070166,0.754243734748114,0.129243114037371,0.118417109773367,0.163534782919694,0.183064154175712,0.252867602004189
0.144657134191108,0.797021033474719,0.178930428194047,0.542950988103943,0.171276892823743,0.146616676720979,0.109110605949265,0.267920986780861
0.144657134191108,0.797021033474719,0.178930428194047,0.542950988103943,0.171276892823743,0.146616676720979,0.109110605949265,0.267920986780861
0.174893737343563,0.139326883798348,0.112981138782754,0.635316388845626,0.139203845617152,0.72928582013558,0.170309684949298,0.494610567338473
0.174893737343563,0.139326883798348,0.112981138782754,0.635316388845626,0.139203845617152,0.72928582013558,0.170309684949298,0.494610567338473
0.178617742874028,0.129486728978586,0.0979708455721139,0.125370846020203,0.210507906158157,0.761618204531133,0.66977622277656,0.394021930187042
0.178617742874028,0.129486728978586,0.0979708455721139,0.125370846020203,0.210507906158157,0.761618204531133,0.66977622277656,0.394021930187042
0.633923956124544,0.215344680084743,0.570314535465222,0.203632637742224,0.851984897446118,0.282774211117319,0.251844788903096,0.371251443805408
0.633923956124544,0.215344680084743,0.570314535465222,0.203632637742224,0.851984897446118,0.282774211117319,0.251844788903096,0.371251443805408
0.654681783281296,0.135604483170574,0.12759699563439,0.555425226440701,0.0965189984474729,0.226473866221295,0.0992304450652419,0.653220283200701
0.654681783281296,0.135604483170574,0.12759699563439,0.555425226440701,0.0965189984474729,0.226473866221295,0.0992304450652419,0.653220283200701
0.607877185806622,0.162222838800617,0.257919674019034,0.190307247645823,0.834008739802225,0.611406605890101,0.245877280141111,0.413003573406934
0.607877185806622,0.162222838800617,0.257919674019034,0.190307247645823,0.834008739802225,0.611406605890101,0.245877280141111,0.413003573406934
0.70640520116508,0.0891372541466448,0.0686117947223667,0.209921582947708,0.192191473878693,0.580182341932698,0.206709716361878,0.638525909264282
0.70640520116508,0.0891372541466448,0.0686117947223667,0.209921582947708,0.192191473878693,0.580182341932698,0.206709716361878,0.638525909264282
0.123736402370824,0.763208706734218,0.736700210055419,0.181767537569266,0.162243035366035,0.439664005620184,0.227689249742231,0.283021784032315
0.123736402370824,0.763208706734218,0.736700210055419,0.181767537569266,0.162243035366035,0.439664005620184,0.227689249742231,0.283021784032315
0.0954589760119475,0.741922722382403,0.703664702564755,0.0971579397104553,0.160617938423663,0.206256630278531,0.552004979774355,0.274381184083034
0.0954589760119475,0.741922722382403,0.703664702564755,0.0971579397104553,0.160617938423663,0.206256630278531,0.552004979774355,0.274381184083034
0.0615872440364273,0.79049166347485,0.717543375454516,0.120824645328355,0.153716834805013,0.138667576863473,0.190525370472839,0.521262104408715
0.0615872440364273,0.79049166347485,0.717543375454516,0.120824645328355,0.153716834805013,0.138667576863473,0.190525370472839,0.521262104408715
0.269678029196321,0.756217503876968,0.257549911935441,0.595672090415351,0.641468926320977,0.251046463581055,0.225275400117988,0.380904678557241
0.269678029196321,0.756217503876968,0.257549911935441,0.595672090415351,0.641468926320977,0.251046463581055,0.225275400117988,0.380904678557241
0.172269668994149,0.641003724348377,0.266455644497119,0.219346075890571,0.670321856005394,0.191361408942603,0.189281666039547,0.632396259622384
0.172269668994149,0.641003724348377,0.266455644497119,0.219346075890571,0.670321856005394,0.191361408942603,0.189281666039547,0.632396259622384
0.142023723137764,0.721604866443656,0.228914972040197,0.13210526383538,0.165855468534533,0.170005543886362,0.523272862526305,0.617298436730378
0.142023723137764,0.721604866443656,0.228914972040197,0.13210526383538,0.165855468534533,0.170005543886362,0.523272862526305,0.617298436730378
0.176739585881286,0.260111899949397,0.571554633101342,0.565831933622187,0.187151929730947,0.221128671796422,0.11518078033508,0.712235755374811
0.176739585881286,0.260111899949397,0.571554633101342,0.565831933622187,0.187151929730947,0.221128671796422,0.11518078033508,0.712235755374811
0.255627129019501,0.275578244680547,0.682066149654541,0.172446882685492,0.677569888144826,0.298877754501779,0.63672009534903,0.359957692705844
0.255627129019501,0.275578244680547,0.682066149654541,0.172446882685492,0.677569888144826,0.298877754501779,0.63672009534903,0.359957692705844
0.225391953647256,0.231549092896871,0.675102663008201,0.16448432026527,0.690906997030842,0.208925527981688,0.19781199527458,0.629114470911388
0.225391953647256,0.231549092896871,0.675102663008201,0.16448432026527,0.690906997030842,0.208925527981688,0.19781199527458,0.629114470911388
0.17718508324918,0.102468435921217,0.110640101701871,0.672078074841665,0.13570072245453,0.748588678328027,0.154394046095658,0.619455721085661
0.17718508324918,0.102468435921217,0.110640101701871,0.672078074841665,0.13570072245453,0.748588678328027,0.154394046095658,0.619455721085661
0.233158401507057,0.172819557093478,0.252196941948621,0.16045311537194,0.643239596610168,0.740270583338046,0.714462456388376,0.374079864478559
0.233158401507057,0.172819557093478,0.252196941948621,0.16045311537194,0.643239596610168,0.740270583338046,0.714462456388376,0.374079864478559
0.230352694085289,0.135775103633597,0.206907294062895,0.154581067631263,0.693367204962662,0.717699046213425,0.253970060733559,0.555967723526205
0.230352694085289,0.135775103633597,0.206907294062895,0.154581067631263,0.693367204962662,0.717699046213425,0.253970060733559,0.555967723526205
0.173153503988532,0.131748027111169,0.0904079761007563,0.149459082522468,0.207075444473141,0.781208196288841,0.645566716833054,0.516095930313332
0.173153503988532,0.131748027111169,0.0904079761007563,0.149459082522468,0.207075444473141,0.781208196288841,0.645566716833054,0.516095930313332
0.878013583429372,0.736685594981605,0.746603187191556,0.858314267535252,0.923910420049848,0.731773837699628,0.870116082359594,0.676788369885651
0.878013583429372,0.736685594981605,0.746603187191556,0.858314267535252,0.923910420049848,0.731773837699628,0.870116082359594,0.676788369885651
0.839146137892327,0.553866933400016,0.744079951109141,0.785255496550315,0.879816596628255,0.734927434579469,0.790768398261373,0.667154513533364
0.839146137892327,0.553866933400016,0.744079951109141,0.785255496550315,0.879816596628255,0.734927434579469,0.790768398261373,0.667154513533364
0.811978751501165,0.703587116625501,0.496362603266885,0.79354444215326,0.888733433591347,0.767821530020531,0.808859577924105,0.743638177741462
0.811978751501165,0.703587116625501,0.496362603266885,0.79354444215326,0.888733433591347,0.767821530020531,0.808859577924105,0.743638177741462
0.805288603386565,0.73369612505525,0.754222083625948,0.793127353948064,0.876939219981566,0.525863035633027,0.824468887665469,0.664631232310487
0.805288603386565,0.73369612505525,0.754222083625948,0.793127353948064,0.876939219981566,0.525863035633027,0.824468887665469,0.664631232310487
0.858482380321846,0.728774572377659,0.745487241066265,0.836615154066284,0.916779293884132,0.72281219684116,0.861323263180825,0.625816526838263
0.858482380321846,0.728774572377659,0.745487241066265,0.836615154066284,0.916779293884132,0.72281219684116,0.861323263180825,0.625816526838263
