"V1","V2","V3","V4","V5","V6","V7","V8"
0.143302347811331,0,0,0,0,0,0,0
0.143302347811331,0,0,0,0,0,0,0
0,0.0715942926839742,0,0,0,0,0,0
0,0.0715942926839742,0,0,0,0,0,0
0,0,0,0,0,0,0,0.144872111621164
0,0,0,0,0,0,0,0.144872111621164
0,0,0.102955033307038,0,0,0.0191068486775505,0.0246281221913397,0
0,0,0.102955033307038,0,0,0.0191068486775505,0.0246281221913397,0
0.0193583049729582,4.08876003159425e-05,0,0,0.0593666162933049,0.0438820840922313,0,0.00204251015291945
0.0193583049729582,4.08876003159425e-05,0,0,0.0593666162933049,0.0438820840922313,0,0.00204251015291945
0.0533239746411084,0,0,0,0.11142014960627,0.00694938024417161,0,0.00899573512410748
0.0533239746411084,0,0,0,0.11142014960627,0.00694938024417161,0,0.00899573512410748
0,6.08892267843744e-05,0.0449981783475445,0,0,0,0.129766630655186,0.00318234831772893
0,6.08892267843744e-05,0.0449981783475445,0,0,0,0.129766630655186,0.00318234831772893
0.0247447506872562,0,0.0544867660327688,3.24891183577992e-14,0.0518069716835857,0,0.0367731985283037,0
0.0247447506872562,0,0.0544867660327688,3.24891183577992e-14,0.0518069716835857,0,0.0367731985283037,0
0.0452743461174905,0,0.0283775250115361,0,0.0833584477005605,0.00559005132284781,0,0.00457750441326646
0.0452743461174905,0,0.0283775250115361,0,0.0833584477005605,0.00559005132284781,0,0.00457750441326646
0.0447662095356635,0,0.0184972293790498,0,0.0938258072137619,0.00587657510139032,5.21332161673854e-05,0
0.0447662095356635,0,0.0184972293790498,0,0.0938258072137619,0.00587657510139032,5.21332161673854e-05,0
