"Ea.action.outcome","Pa.action.outcome","Pch.action.outcome","Pci.action.outcome","Pf.action.outcome","Pp.action.outcome","Pv.action.outcome","Sm.action.outcome"
0.311226911534662,0.224594732723866,0.745967513781429,0.0543571428571428,0.454348573535045,0.24285911606869,0,0.359539115657412
0.311226911534662,0.224594732723866,0.745967513781429,0.0543571428571428,0.454348573535045,0.24285911606869,0,0.359539115657412
0.185609749902094,0.496738999619624,0.434522507009642,0.08695,0.528979206636602,0.379149871860499,0,0.21353857013259
0.185609749902094,0.496738999619624,0.434522507009642,0.08695,0.528979206636602,0.379149871860499,0,0.21353857013259
0.130017845509093,0.586522013434759,0.251697633307588,0.126838095238095,0.293607433103254,0.773783179776914,0,0.245747167416144
0.130017845509093,0.586522013434759,0.251697633307588,0.126838095238095,0.293607433103254,0.773783179776914,0,0.245747167416144
0.279118127072907,0.250951608746172,0.283810756558823,0.130126190476191,0.257317637766547,0.797404552518066,0,0.5364773097109
0.279118127072907,0.250951608746172,0.283810756558823,0.130126190476191,0.257317637766547,0.797404552518066,0,0.5364773097109
0.45652343823257,0.170523441220957,0.719497793163745,0.0531404761904761,0.554101292869641,0.18684570521416,0,0.390546161465058
0.45652343823257,0.170523441220957,0.719497793163745,0.0531404761904761,0.554101292869641,0.18684570521416,0,0.390546161465058
0.542294987950172,0.0934834519164322,0.762557058965171,0.0151904761904762,0.394944803433844,0.224384182285051,0,0.568673713656868
0.542294987950172,0.0934834519164322,0.762557058965171,0.0151904761904762,0.394944803433844,0.224384182285051,0,0.568673713656868
0.415731788596731,0.204379708182207,0.310911308675504,0.112995238095238,0.245756814796808,0.737219170624186,0,0.584369317327702
0.415731788596731,0.204379708182207,0.310911308675504,0.112995238095238,0.245756814796808,0.737219170624186,0,0.584369317327702
0.1638707143187,0.50537102719349,0.495148446778722,0.0927309523809523,0.30119572667,0.661800135347743,0,0.247945699088778
0.1638707143187,0.50537102719349,0.495148446778722,0.0927309523809523,0.30119572667,0.661800135347743,0,0.247945699088778
0.37016882754588,0.134107696645543,0.719128054473094,0.048697619047619,0.493205175155396,0.218744865594421,0,0.564804673945079
0.37016882754588,0.134107696645543,0.719128054473094,0.048697619047619,0.493205175155396,0.218744865594421,0,0.564804673945079
0.196678663774958,0.300559114884715,0.257717179490059,0.249171428571429,0.462829157741591,0.75663350180281,0,0.320969537223572
0.196678663774958,0.300559114884715,0.257717179490059,0.249171428571429,0.462829157741591,0.75663350180281,0,0.320969537223572
