"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0.0134459818372339,0,0,0,0,0,0,0
0.0124680310462265,0,0,0,0,0,0,0
0,0.0322713631955633,0,0,0,0,0,0
0,0.00277265082682632,0,0,0,0,0,0
0,0,0.012170041703217,0,0,0,0,0
0,0,0.0272339079804941,0,0,0,0,0
0,0,0,0.0219364813592796,0,0,0,0
0,0,0,0.0102406920511492,0,0,0,0
0,0,0,0,0.0134459818372339,0,0,0
0,0,0,0,0.0124680310462265,0,0,0
0,0,0,0,0,0.0322713631955633,0,0
0,0,0,0,0,0.00277265082682632,0,0
0,0,0,0,0,0,0.012170041703217,0
0,0,0,0,0,0,0.0272339079804941,0
0,0,0,0,0,0,0,0.0219364813592796
0,0,0,0,0,0,0,0.0102406920511492
0.0134459818372339,0.0134459818372339,0,0,0,0,0,0
0.0124680310462265,0.0124680310462265,0,0,0,0,0,0
0.0322713631955633,0,0.0322713631955633,0,0,0,0,0
0.00277265082682632,0,0.00277265082682632,0,0,0,0,0
0.012170041703217,0,0,0.012170041703217,0,0,0,0
0.0272339079804941,0,0,0.0272339079804941,0,0,0,0
0.0219364813592796,0,0,0,0.0219364813592796,0,0,0
0.0102406920511492,0,0,0,0.0102406920511492,0,0,0
0.0134459818372339,0,0,0,0,0.0134459818372339,0,0
0.0124680310462265,0,0,0,0,0.0124680310462265,0,0
0.0322713631955633,0,0,0,0,0,0.0322713631955633,0
0.00277265082682632,0,0,0,0,0,0.00277265082682632,0
0.012170041703217,0,0,0,0,0,0,0.012170041703217
0.0272339079804941,0,0,0,0,0,0,0.0272339079804941
0,0.0219364813592796,0.0219364813592796,0,0,0,0,0
0,0.0102406920511492,0.0102406920511492,0,0,0,0,0
0,0.0134459818372339,0,0.0134459818372339,0,0,0,0
0,0.0124680310462265,0,0.0124680310462265,0,0,0,0
0,0.0322713631955633,0,0,0.0322713631955633,0,0,0
0,0.00277265082682632,0,0,0.00277265082682632,0,0,0
0,0.012170041703217,0,0,0,0.012170041703217,0,0
0,0.0272339079804941,0,0,0,0.0272339079804941,0,0
0,0.0219364813592796,0,0,0,0,0.0219364813592796,0
0,0.0102406920511492,0,0,0,0,0.0102406920511492,0
0,0.0134459818372339,0,0,0,0,0,0.0134459818372339
0,0.0124680310462265,0,0,0,0,0,0.0124680310462265
0,0,0.0322713631955633,0.0322713631955633,0,0,0,0
0,0,0.00277265082682632,0.00277265082682632,0,0,0,0
0,0,0.012170041703217,0,0.012170041703217,0,0,0
0,0,0.0272339079804941,0,0.0272339079804941,0,0,0
0,0,0.0219364813592796,0,0,0.0219364813592796,0,0
0,0,0.0102406920511492,0,0,0.0102406920511492,0,0
0,0,0.0134459818372339,0,0,0,0.0134459818372339,0
0,0,0.0124680310462265,0,0,0,0.0124680310462265,0
0,0,0.0322713631955633,0,0,0,0,0.0322713631955633
0,0,0.00277265082682632,0,0,0,0,0.00277265082682632
0,0,0,0.012170041703217,0.012170041703217,0,0,0
0,0,0,0.0272339079804941,0.0272339079804941,0,0,0
0,0,0,0.0219364813592796,0,0.0219364813592796,0,0
0,0,0,0.0102406920511492,0,0.0102406920511492,0,0
0,0,0,0.0134459818372339,0,0,0.0134459818372339,0
0,0,0,0.0124680310462265,0,0,0.0124680310462265,0
0,0,0,0.0322713631955633,0,0,0,0.0322713631955633
0,0,0,0.00277265082682632,0,0,0,0.00277265082682632
0,0,0,0,0.012170041703217,0.012170041703217,0,0
0,0,0,0,0.0272339079804941,0.0272339079804941,0,0
0,0,0,0,0.0219364813592796,0,0.0219364813592796,0
0,0,0,0,0.0102406920511492,0,0.0102406920511492,0
0,0,0,0,0.0134459818372339,0,0,0.0134459818372339
0,0,0,0,0.0124680310462265,0,0,0.0124680310462265
0,0,0,0,0,0.0322713631955633,0.0322713631955633,0
0,0,0,0,0,0.00277265082682632,0.00277265082682632,0
0,0,0,0,0,0.012170041703217,0,0.012170041703217
0,0,0,0,0,0.0272339079804941,0,0.0272339079804941
0,0,0,0,0,0,0.0219364813592796,0.0219364813592796
0,0,0,0,0,0,0.0102406920511492,0.0102406920511492
0.0134459818372339,0.0134459818372339,0.0134459818372339,0,0,0,0,0
0.0124680310462265,0.0124680310462265,0.0124680310462265,0,0,0,0,0
0.0322713631955633,0.0322713631955633,0,0.0322713631955633,0,0,0,0
0.00277265082682632,0.00277265082682632,0,0.00277265082682632,0,0,0,0
0.012170041703217,0.012170041703217,0,0,0.012170041703217,0,0,0
0.0272339079804941,0.0272339079804941,0,0,0.0272339079804941,0,0,0
