"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0.0164691798454687,0,0,0,0,0,0,0
0.0127368293056281,0,0,0,0,0,0,0
0,0.0209568692179553,0,0,0,0,0,0
0,0.00492523038813335,0,0,0,0,0,0
0,0,0.0062405480377874,0,0,0,0,0
0,0,0.0291209135113678,0,0,0,0,0
0,0,0,0.0139104373893301,0,0,0,0
0,0,0,0.0152635860543291,0,0,0,0
0,0,0,0,0,0.0164691798454687,0,0
0,0,0,0,0,0.0127368293056281,0,0
0,0,0,0,0,0,0.0209568692179553,0
0,0,0,0,0,0,0.00492523038813335,0
0,0,0,0,0,0,0,0.0062405480377874
0,0,0,0,0,0,0,0.0291209135113678
0.0139104373893301,0.0139104373893301,0,0,0,0,0,0
0.0152635860543291,0.0152635860543291,0,0,0,0,0,0
0.0164691798454687,0,0.0164691798454687,0,0,0,0,0
0.0127368293056281,0,0.0127368293056281,0,0,0,0,0
0.0209568692179553,0,0,0.0209568692179553,0,0,0,0
0.00492523038813335,0,0,0.00492523038813335,0,0,0,0
0.0062405480377874,0,0,0,0.0062405480377874,0,0,0
0.0291209135113678,0,0,0,0.0291209135113678,0,0,0
0.0139104373893301,0,0,0,0,0.0139104373893301,0,0
0.0152635860543291,0,0,0,0,0.0152635860543291,0,0
0.0164691798454687,0,0,0,0,0,0.0164691798454687,0
0.0127368293056281,0,0,0,0,0,0.0127368293056281,0
0.0209568692179553,0,0,0,0,0,0,0.0209568692179553
0.00492523038813335,0,0,0,0,0,0,0.00492523038813335
0,0.0062405480377874,0.0062405480377874,0,0,0,0,0
0,0.0291209135113678,0.0291209135113678,0,0,0,0,0
0,0.0139104373893301,0,0,0.0139104373893301,0,0,0
0,0.0152635860543291,0,0,0.0152635860543291,0,0,0
0,0.0164691798454687,0,0,0,0.0164691798454687,0,0
0,0.0127368293056281,0,0,0,0.0127368293056281,0,0
0,0.0209568692179553,0,0,0,0,0.0209568692179553,0
0,0.00492523038813335,0,0,0,0,0.00492523038813335,0
0,0.0062405480377874,0,0,0,0,0,0.0062405480377874
0,0.0291209135113678,0,0,0,0,0,0.0291209135113678
0,0,0.0139104373893301,0.0139104373893301,0,0,0,0
0,0,0.0152635860543291,0.0152635860543291,0,0,0,0
0,0,0.0164691798454687,0,0.0164691798454687,0,0,0
0,0,0.0127368293056281,0,0.0127368293056281,0,0,0
0,0,0.0209568692179553,0,0,0.0209568692179553,0,0
0,0,0.00492523038813335,0,0,0.00492523038813335,0,0
0,0,0.0062405480377874,0,0,0,0.0062405480377874,0
0,0,0.0291209135113678,0,0,0,0.0291209135113678,0
0,0,0.0139104373893301,0,0,0,0,0.0139104373893301
0,0,0.0152635860543291,0,0,0,0,0.0152635860543291
0,0,0,0.0164691798454687,0.0164691798454687,0,0,0
0,0,0,0.0127368293056281,0.0127368293056281,0,0,0
0,0,0,0.0209568692179553,0,0.0209568692179553,0,0
0,0,0,0.00492523038813335,0,0.00492523038813335,0,0
0,0,0,0.0062405480377874,0,0,0,0.0062405480377874
0,0,0,0.0291209135113678,0,0,0,0.0291209135113678
0,0,0,0,0.0139104373893301,0.0139104373893301,0,0
0,0,0,0,0.0152635860543291,0.0152635860543291,0,0
0,0,0,0,0.0164691798454687,0,0,0.0164691798454687
0,0,0,0,0.0127368293056281,0,0,0.0127368293056281
0,0,0,0,0,0.0209568692179553,0.0209568692179553,0
0,0,0,0,0,0.00492523038813335,0.00492523038813335,0
0,0,0,0,0,0.0062405480377874,0,0.0062405480377874
0,0,0,0,0,0.0291209135113678,0,0.0291209135113678
0,0,0,0,0,0,0.0139104373893301,0.0139104373893301
0,0,0,0,0,0,0.0152635860543291,0.0152635860543291
