"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star"
0.124288189860653,0,0,0,0,0,0,0
0.124288189860653,0,0,0,0,0,0,0
0,0.0705900867510346,0,0,0,0,0,0
0,0.0705900867510346,0,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0,0,0.00623823767512557,0,0,0,0
0,0,0,0.00623823767512557,0,0,0,0
0,0,0,0,0.0422057791055131,0,0,0
0,0,0,0,0.0422057791055131,0,0,0
0,0,0,0,0,0.124288189860653,0,0
0,0,0,0,0,0.124288189860653,0,0
0,0,0,0,0,0,0.124288189860653,0
0,0,0,0,0,0,0.124288189860653,0
0,0,0,0,0,0,0,0.124288189860653
0,0,0,0,0,0,0,0.124288189860653
0.0422057791055131,0.124288189860653,0,0,0,0,0,0
0.0422057791055131,0.124288189860653,0,0,0,0,0,0
0.0422057791055131,0,0.0822650752313707,0,0,0,0,0
0.0422057791055131,0,0.0822650752313707,0,0,0,0,0
0.124288189860653,0,0,0.0422057791055131,0,0,0,0
0.124288189860653,0,0,0.0422057791055131,0,0,0,0
0.00623823767512557,0,0,0,0,0.124288189860653,0,0
0.00623823767512557,0,0,0,0,0.124288189860653,0,0
0.00623823767512557,0,0,0,0,0,0.124288189860653,0
0.00623823767512557,0,0,0,0,0,0.124288189860653,0
0.124288189860653,0,0,0,0,0,0,0
0.124288189860653,0,0,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0.0822650752313707,0,0,0,0,0,0
0,0.0822650752313707,0,0,0,0,0,0
0,0.0422057791055131,0,0,0.0221803515820191,0,0,0
0,0.0422057791055131,0,0,0.0221803515820191,0,0,0
0,0.0422057791055131,0,0,0,0.0822650752313707,0,0
0,0.0422057791055131,0,0,0,0.0822650752313707,0,0
0,0.0963411710466259,0,0,0,0,0.0705900867510346,0
0,0.0963411710466259,0,0,0,0,0.0705900867510346,0
0,0.0705900867510346,0,0,0,0,0,0.0590376336877324
0,0.0705900867510346,0,0,0,0,0,0.0590376336877324
0,0,0.0822650752313707,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0,0.0822650752313707,0,0,0,0,0
0,0,0.0822650752313707,0,0,0.0590376336877324,0,0
0,0,0.0822650752313707,0,0,0.0590376336877324,0,0
0,0,0.0963411710466259,0,0,0,0.0705900867510346,0
0,0,0.0963411710466259,0,0,0,0.0705900867510346,0
0,0,0.0822650752313707,0,0,0,0,0.0705900867510346
0,0,0.0822650752313707,0,0,0,0,0.0705900867510346
0,0,0,0.0590376336877324,0.00623823767512557,0,0,0
0,0,0,0.0590376336877324,0.00623823767512557,0,0,0
0,0,0,0,0,0.124288189860653,0,0
0,0,0,0,0,0.124288189860653,0,0
0,0,0,0,0,0,0.124288189860653,0
0,0,0,0,0,0,0.124288189860653,0
0,0,0,0.0422057791055131,0,0,0,0.0822650752313707
0,0,0,0.0422057791055131,0,0,0,0.0822650752313707
0,0,0,0,0.0705900867510346,0.0705900867510346,0,0
0,0,0,0,0.0705900867510346,0.0705900867510346,0,0
0,0,0,0,0.0422057791055131,0,0.124288189860653,0
0,0,0,0,0.0422057791055131,0,0.124288189860653,0
0,0,0,0,0.0422057791055131,0,0,0.0590376336877324
0,0,0,0,0.0422057791055131,0,0,0.0590376336877324
0,0,0,0,0,0.124288189860653,0,0
0,0,0,0,0,0.124288189860653,0,0
0,0,0,0,0,0,0.124288189860653,0.0221803515820191
0,0,0,0,0,0,0.124288189860653,0.0221803515820191
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.0422057791055131,0,0,0,0.124288189860653,0,0
0,0.0422057791055131,0,0,0,0.124288189860653,0,0
0.0221803515820191,0.0590376336877324,0,0,0,0,0.0590376336877324,0
0.0221803515820191,0.0590376336877324,0,0,0,0,0.0590376336877324,0
0.0422057791055131,0.124288189860653,0,0,0,0,0,0
0.0422057791055131,0.124288189860653,0,0,0,0,0,0
