"V1","V2","V3","V4","V5","V6","V7","V8"
0.137742723838582,0,0,0,0,0,0,0
0.137742723838582,0,0,0,0,0,0,0
0,0.0708973092710544,0,0,0,0,0,0
0,0.0708973092710544,0,0,0,0,0,0
0,0,0.0820948750630589,0,0,0,0,0
0,0,0.0820948750630589,0,0,0,0,0
0,0,0,0.00443451834862384,0,0,0,0
0,0,0,0.00443451834862384,0,0,0,0
0,0,0,0,0,0.141401359287465,0,0
0,0,0,0,0,0.141401359287465,0,0
0,0,0,0,0,0,0,0.143004505143699
0,0,0,0,0,0,0,0.143004505143699
0,0,0.0834217192464752,0,0,0,0.0601186103363302,0.000398643980685419
0,0,0.0834217192464752,0,0,0,0.0601186103363302,0.000398643980685419
0,0,0.0887204895438783,0,0,0.00287094393765047,0.0574215485942335,0.0010210383898205
0,0,0.0887204895438783,0,0,0.00287094393765047,0.0574215485942335,0.0010210383898205
0.0145595211786803,0,0,0,0.0533963617338273,0.0602160746429957,0.000784247471368515,0
0.0145595211786803,0,0,0,0.0533963617338273,0.0602160746429957,0.000784247471368515,0
0.0591486962101786,0,0.105304775308533,0,0.000581530874945058,0,0,1.44286825530526e-06
0.0591486962101786,0,0.105304775308533,0,0.000581530874945058,0,0,1.44286825530526e-06
