"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0.0580511545066069,0,0,0,0
0,0,0,0.0580511545066069,0,0,0,0
0,0,0,0,0,0.141241164444597,0,0
0,0,0,0,0,0.141241164444597,0,0
0.112987905489678,0,0,0.0498274929732739,0,0,0,0
0.112987905489678,0,0,0.0498274929732739,0,0,0,0
0,0.0459579365678818,0,0,0,0.0813506490354266,0,0
0,0.0459579365678818,0,0,0,0.0813506490354266,0,0
0,0,0.0750558445998682,0,0,0,0,0.0684390593812407
0,0,0.0750558445998682,0,0,0,0,0.0684390593812407
0,0,0,0.0576393620775212,0.000465890916302003,0,0,0
0,0,0,0.0576393620775212,0.000465890916302003,0,0,0
0,0,0,0,0.0657640674958425,0.0791983827441591,0,0
0,0,0,0,0.0657640674958425,0.0791983827441591,0,0
0.0312402287332063,0.0653857740216439,0,0,0,0,0.0463184769496707,0
0.0312402287332063,0.0653857740216439,0,0,0,0,0.0463184769496707,0
0,0,0,0,0,0,0.0768059113047403,0.0558338944421486
0,0,0,0,0,0,0.0768059113047403,0.0558338944421486
0,0,0.0676907925012991,0,0.00941810885103729,0,0,0
0,0,0.0676907925012991,0,0.00941810885103729,0,0,0
