"V1","V2","V3","V4","V5","V6","V7","V8"
0.130701609570027,0,0,0,0,0,0,0
0.130701609570027,0,0,0,0,0,0,0
0,0.0729045749553798,0,0,0,0,0,0
0,0.0729045749553798,0,0,0,0,0,0
0,0,0.08043504296645,0,0,0,0,0
0,0,0.08043504296645,0,0,0,0,0
0,0,0,0.0322219877106504,0,0,0,0
0,0,0,0.0322219877106504,0,0,0,0
0,0,0,0,0.0635856797651867,0,0,0
0,0,0,0,0.0635856797651867,0,0,0
0,0,0,0,0,0.141096915676464,0,0
0,0,0,0,0,0.141096915676464,0,0
0,0,0,0,0,0,0.117612432905728,0
0,0,0,0,0,0,0.117612432905728,0
0.0508457824180738,0.115170864082255,0,0,0,0,0,0
0.0508457824180738,0.115170864082255,0,0,0,0,0,0
0.0439067772555165,0,0.0905504381547776,0,0,0,0,0
0.0439067772555165,0,0.0905504381547776,0,0,0,0,0
0.112355685946639,0,0,0.0496600582725443,0,0,0,0
0.112355685946639,0,0,0.0496600582725443,0,0,0,0
0.0576748803968154,0,0,0,0.0640642386965951,0,0,0
0.0576748803968154,0,0,0,0.0640642386965951,0,0,0
0.00354447014959543,0,0,0,0,0.129298641049147,0,0
0.00354447014959543,0,0,0,0,0.129298641049147,0,0
0.124115475454462,0,0,0,0,0,0,0.000575785582766121
0.124115475454462,0,0,0,0,0,0,0.000575785582766121
0,0.00283997518590136,0.08043504296645,0,0,0,0,0
0,0.00283997518590136,0.08043504296645,0,0,0,0,0
0,0.0729045749553798,0,0.000615294403959188,0,0,0,0
0,0.0729045749553798,0,0.000615294403959188,0,0,0,0
0,0.028882160507097,0,0,0.0369719392919402,0,0,0
0,0.028882160507097,0,0,0.0369719392919402,0,0,0
0,0.0459448524914296,0,0,0,0.0813676586050202,0,0
0,0.0459448524914296,0,0,0,0.0813676586050202,0,0
0,0.0880749570317198,0,0,0,0,0.0734401220229405,0
0,0.0880749570317198,0,0,0,0,0.0734401220229405,0
0,0.0591572963234789,0,0,0,0,0,0.0528939261830596
0,0.0591572963234789,0,0,0,0,0,0.0528939261830596
0,0,0.08043504296645,0,0,0,0,0
0,0,0.08043504296645,0,0,0,0,0
0,0,0.0841245914382519,0,0,0.0659282187789246,0,0
0,0,0.0841245914382519,0,0,0.0659282187789246,0,0
0,0,0.0973878479376558,0,0,0,0.0650647695988473,0
0,0,0.0973878479376558,0,0,0,0.0650647695988473,0
0,0,0.0750393200947461,0,0,0,0,0.0685124266951826
0,0,0.0750393200947461,0,0,0,0,0.0685124266951826
0,0,0,0.0555112278650288,0.00716100808753726,0,0,0
0,0,0,0.0555112278650288,0.00716100808753726,0,0,0
0,0,0,0,0,0.141096915676464,0,0
0,0,0,0,0,0.141096915676464,0,0
0,0,0,0.0539118075116659,0,0,0,0.085926165937373
0,0,0,0.0539118075116659,0,0,0,0.085926165937373
0,0,0,0,0.0612872976527224,0.0791529548459745,0,0
0,0,0,0,0.0612872976527224,0.0791529548459745,0,0
0,0,0,0,0.0487239931870468,0,0.099756165539919,0
0,0,0,0,0.0487239931870468,0,0.099756165539919,0
0,0,0,0,0.0590130544727113,0,0,0.0705713971058242
0,0,0,0,0.0590130544727113,0,0,0.0705713971058242
0,0,0,0,0,0.155097614632028,0,0
0,0,0,0,0,0.155097614632028,0,0
0,0,0,0,0,0.143699815508625,0,0.00117196353709115
0,0,0,0,0,0.143699815508625,0,0.00117196353709115
0,0,0,0,0,0,0.0979924317311766,0.0481632446454917
0,0,0,0,0,0,0.0979924317311766,0.0481632446454917
