"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0.0814038859238245,0,0,0,0,0
0,0,0.0814038859238245,0,0,0,0,0
0,0,0,0.0691481470886464,0,0,0,0
0,0,0,0.0691481470886464,0,0,0,0
0,0,0,0,0.0601741563182403,0,0,0
0,0,0,0,0.0601741563182403,0,0,0
0,0,0,0,0,0,0,0.138032787651437
0,0,0,0,0,0,0,0.138032787651437
0.00176142722220332,0,0,0,0,0,0.118491517308298,0
0.00176142722220332,0,0,0,0,0,0.118491517308298,0
0,0.00263217764187601,0.081403885923824,0,0,0,0,0
0,0.00263217764187601,0.081403885923824,0,0,0,0,0
0,0.112397172496489,0,0,0,0,0,0
0,0.112397172496489,0,0,0,0,0,0
0,0.0743415367338119,0,0,0,0,0,0.0653391367263052
0,0.0743415367338119,0,0,0,0,0,0.0653391367263052
0,0,0.0982657305927327,0,0,0,0,0
0,0,0.0982657305927327,0,0,0,0,0
0,0,0.0674887546189687,0,0.00881463406747041,0,0,0
0,0,0.0674887546189687,0,0.00881463406747041,0,0,0
0,0,0,0.0702275323249804,0,0,0,0
0,0,0,0.0702275323249804,0,0,0,0
0,0,0,0,0,0,0.149384665872202,0
0,0,0,0,0,0,0.149384665872202,0
0,0,0,0.0409379050243858,0,0,0,0.103574283158789
0,0,0,0.0409379050243858,0,0,0,0.103574283158789
0.0599332524096186,0.0781542721736503,0,0.00783478780214617,0,0,0,0
0.0599332524096186,0.0781542721736503,0,0.00783478780214617,0,0,0,0
0,0,0,0,0,0.198563051443552,0,0
0,0,0,0,0,0.198563051443552,0,0
0.0639012251766474,0,0,0.0282286218708913,0.044115434162411,0,0,0
0.0639012251766474,0,0,0.0282286218708913,0.044115434162411,0,0,0
0,0,0,0,0,0,0,39.4038299522235
0,0,0,0,0,0,0,39.4038299522235
0.203927655541168,0,0,0,0.125598262148499,0,0,0
0.203927655541168,0,0,0,0.125598262148499,0,0,0
7.95178716752817e-05,0,0,0,0,0,0.0523158603221028,0.081730198452385
7.95178716752817e-05,0,0,0,0,0,0.0523158603221028,0.081730198452385
0,0.0244820402519319,0,0.00167076224987479,0,0.11362916477205,0,0
0,0.0244820402519319,0,0.00167076224987479,0,0.11362916477205,0,0
0,0.0886979040755191,0,0,0,0,0,0.052300671212394
0,0.0886979040755191,0,0,0,0,0,0.052300671212394
0,0.00530061538462041,0,0,0.0768589230769011,0,0.0901104615384986,0
0,0.00530061538462041,0,0,0.0768589230769011,0,0.0901104615384986,0
0,0.0406011216495461,0,0,0,0.108943041356517,0,0.000997467083520456
0,0.0406011216495461,0,0,0,0.108943041356517,0,0.000997467083520456
0,0,0.134658532448646,0.000726779886956259,0,0,0,0
0,0,0.134658532448646,0.000726779886956259,0,0,0,0
0,0,0.0449765944979157,0.00214597600279318,0,0,0.0732231641644542,0
0,0,0.0449765944979157,0.00214597600279318,0,0,0.0732231641644542,0
0,0,0.0475554049057411,0,0.026256887148092,0,0.0857274957160354,0
0,0,0.0475554049057411,0,0.026256887148092,0,0.0857274957160354,0
0,0,0.0879543146995783,0,0,0.00608374318516801,0.0738720382552064,0
0,0,0.0879543146995783,0,0,0.00608374318516801,0.0738720382552064,0
0,0,0,0.00343687831846831,0.0587083135342794,0,0.0588996808553913,0
0,0,0,0.00343687831846831,0.0587083135342794,0,0.0588996808553913,0
0,0,0,0.0305539587698339,0.0255136343140634,0,0,0.081730316867574
0,0,0,0.0305539587698339,0.0255136343140634,0,0,0.081730316867574
0,0,0,0,0,0.150801127967156,0,0.00412628603129514
0,0,0,0,0,0.150801127967156,0,0.00412628603129514
0,0,0,0,0,0,0.173531544585813,0
0,0,0,0,0,0,0.173531544585813,0
0,0,0,0,0.0361510516927819,0.102762796553869,0,0.00288430865533584
0,0,0,0,0.0361510516927819,0.102762796553869,0,0.00288430865533584
