"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star"
0,0,0.0747690909091,0,0.00364727272727,0.0310018181818,0.0291781818182,0.00182363636364
0,0,0.100977407407,0,0,0,0.0376525925926,0
0,0,0.101471282051,0,0,0,0.0705887179487,0
0,0,0.0827406493506,0,0,0,0.0894493506494,0
0,0,0.0994671232877,0,0,0,0.0776328767123,0
0,0,0.0747138461538,0,0,0,0.0871661538462,0
0.0587530188679,0,0.105136981132,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.103753157895,0,0,0,0.0754568421053,0
0.0309266666667,0,0.0618533333333,0,0.0154633333333,0.0251279166667,0.00579875,0
