"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star"
0.127699485294118,0,0,0,0,0,0,0
0.127699485294118,0,0,0,0,0,0,0
0,0.0710035357142857,0,0,0,0,0,0
0,0.0710035357142857,0,0,0,0,0,0
0,0,0.0838535357142857,0,0,0,0,0
0,0,0.0838535357142857,0,0,0,0,0
0,0,0,0.00530783440974305,0,0,0,0
0,0,0,0.00530783440974305,0,0,0,0
0,0,0,0,0.0582173310707285,0,0,0
0,0,0,0,0.0582173310707285,0,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0,0,0.127699485294118
0,0,0,0,0,0,0,0.127699485294118
0.0433873310707285,0.127699485294118,0,0,0,0,0,0
0.0433873310707285,0.127699485294118,0,0,0,0,0,0
0.0433873310707285,0,0.0993194852941177,0,0,0,0,0
0.0433873310707285,0,0.0993194852941177,0,0,0,0,0
0.127699485294118,0,0,0.0433873310707285,0,0,0,0
0.127699485294118,0,0,0.0433873310707285,0,0,0,0
0.0582173310707285,0,0,0,0.0710035357142857,0,0,0
0.0582173310707285,0,0,0,0.0710035357142857,0,0,0
0.00530783440974305,0,0,0,0,0.127699485294118,0,0
0.00530783440974305,0,0,0,0,0.127699485294118,0,0
0.00530783440974305,0,0,0,0,0,0.127699485294118,0
0.00530783440974305,0,0,0,0,0,0.127699485294118,0
0.127699485294118,0,0,0,0,0,0,0
0.127699485294118,0,0,0,0,0,0,0
0,0.0710035357142857,0,0,0,0,0,0
0,0.0710035357142857,0,0,0,0,0,0
0,0.0220222329059837,0,0,0.0433873310707285,0,0,0
0,0.0220222329059837,0,0,0.0433873310707285,0,0,0
0,0.0433873310707285,0,0,0,0.0838535357142857,0,0
0,0.0433873310707285,0,0,0,0.0838535357142857,0,0
0,0.0838535357142857,0,0,0,0,0.0710035357142857,0
0,0.0838535357142857,0,0,0,0,0.0710035357142857,0
0,0.0710035357142857,0,0,0,0,0,0.0582173310707285
0,0.0710035357142857,0,0,0,0,0,0.0582173310707285
0,0,0.0710035357142857,0,0,0,0,0
0,0,0.0710035357142857,0,0,0,0,0
0,0,0.0838535357142857,0,0,0,0,0
0,0,0.0838535357142857,0,0,0,0,0
0,0,0.0993194852941177,0,0,0.0710035357142857,0,0
0,0,0.0993194852941177,0,0,0.0710035357142857,0,0
0,0,0.0993194852941177,0,0,0,0.0710035357142857,0
0,0,0.0993194852941177,0,0,0,0.0710035357142857,0
0,0,0.0710035357142857,0,0,0,0,0.0710035357142857
0,0,0.0710035357142857,0,0,0,0,0.0710035357142857
0,0,0,0.0582173310707285,0.00530783440974305,0,0,0
0,0,0,0.0582173310707285,0.00530783440974305,0,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0,0.0993194852941177,0
0,0,0,0,0,0,0.0993194852941177,0
0,0,0,0.0433873310707285,0,0,0,0.0838535357142857
0,0,0,0.0433873310707285,0,0,0,0.0838535357142857
0,0,0,0,0.0582173310707285,0,0.0993194852941177,0
0,0,0,0,0.0582173310707285,0,0.0993194852941177,0
0,0,0,0,0.0582173310707285,0,0,0.0710035357142857
0,0,0,0,0.0582173310707285,0,0,0.0710035357142857
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0.127699485294118,0,0
0,0,0,0,0,0,0.0838535357142857,0.0582173310707285
0,0,0,0,0,0,0.0838535357142857,0.0582173310707285
0.0433873310707285,0,0.0993194852941177,0,0,0,0,0
0.0433873310707285,0,0.0993194852941177,0,0,0,0,0
0.0433873310707285,0.127699485294118,0,0.00530783440974305,0,0,0,0
0.0433873310707285,0.127699485294118,0,0.00530783440974305,0,0,0,0
0.0582173310707285,0,0,0,0.0838535357142857,0,0,0
0.0582173310707285,0,0,0,0.0838535357142857,0,0,0
0.00530783440974305,0.0433873310707285,0,0,0,0.127699485294118,0,0
0.00530783440974305,0.0433873310707285,0,0,0,0.127699485294118,0,0
0.0433873310707285,0.127699485294118,0,0,0,0,0,0
0.0433873310707285,0.127699485294118,0,0,0,0,0,0
0.0433873310707285,0,0.0993194852941177,0,0,0,0,0
