"LP.outcome","LB.outcome","AP.outcome","AT.outcome","AO.outcome"
0,0,0,0,141000
0,0,0,0,188000
537000,22265,818000,0,0
170000,11133,81771,0,0
188000,22265,180000,0,0
224000,167000,16354,0,0
179000,22265,114000,0,0
537000,1e+05,818000,0,0
17886,11133,16354,0,0
224000,22265,16354,0,0
402000,122000,621000,0,0
268000,44530,147000,0,0
35771,445000,0,0,0
107000,445000,16354,0,0
224000,33398,16354,0,0
71543,557000,16354,0,0
134000,33398,164000,0,0
179000,390000,196000,0,0
62600,301000,49063,0,0
268000,111000,49063,0,0
537000,0,409000,0,0
152000,0,49063,0,0
206000,111000,147000,0,0
179000,77928,0,0,0
116000,0,32708,0,0
358000,145000,458000,0,0
116000,22265,327000,0,0
170000,33398,16354,0,0
179000,33398,49063,0,0
134000,22265,196000,0,0
17886,0,0,0,0
537000,122000,229000,0,0
35771,234000,32708,0,0
0,55663,16354,0,0
537000,89061,572000,0,0
358000,55663,32708,0,0
358000,55663,736000,0,0
89428,11133,65417,0,0
206000,22265,16354,0,0
143000,0,98125,0,0
224000,11133,49063,0,0
537000,0,229000,0,0
116000,22265,0,0,0
170000,0,98125,0,0
188000,11133,98125,0,0
26828,0,0,0,0
26828,334000,0,0,0
224000,0,0,131000,0
537000,66796,0,81771,0
35771,0,0,16354,0
224000,0,0,164000,0
537000,122000,0,491000,0
44714,66796,0,131000,0
134000,55663,0,114000,0
125000,122000,0,16354,0
537000,0,0,16354,0
358000,33398,0,32708,0
224000,0,0,16354,0
313000,33398,0,213000,0
125000,11133,0,0,0
44714,11133,0,0,0
179000,0,0,0,0
268000,22265,0,0,0
224000,0,0,0,0
53657,0,0,16354,0
358000,44530,0,81771,0
358000,33398,0,98125,0
116000,256000,0,65417,0
143000,111000,0,81771,0
179000,22265,0,98125,0
161000,33398,0,49063,0
268000,44530,0,114000,0
447000,0,0,491000,0
8942.8,0,0,0,0
250000,223000,0,16354,0
358000,77928,0,49063,0
197000,122000,0,32708,0
71543,178000,0,16354,0
537000,0,0,818000,0
62600,557000,0,0,0
537000,0,0,49063,0
537000,22265,0,229000,0
161000,33398,0,32708,0
447000,89061,0,491000,0
98371,2e+05,0,81771,0
26828,557000,0,98125,0
0,66796,0,147000,0
268000,22265,0,32708,0
537000,11133,0,654000,0
35771,0,0,0,0
537000,1e+05,0,65417,0
358000,66796,0,147000,0
179000,77928,0,229000,0
447000,22265,0,81771,0
304000,156000,0,294000,0
313000,55663,0,0,196000
313000,55663,0,0,314000
402000,11133,0,0,471000
53657,2e+05,0,0,141000
322000,111000,0,0,314000
35771,334000,0,0,125000
134000,33398,0,0,110000
313000,0,0,0,549000
447000,44530,0,0,196000
224000,0,0,0,471000
358000,55663,0,0,510000
179000,1e+05,0,0,39210
268000,77928,0,0,157000
447000,22265,0,0,471000
224000,22265,0,0,23526
268000,167000,0,0,282000
313000,55663,0,0,471000
107000,0,0,0,39210
188000,245000,0,0,298000
161000,0,0,0,149000
447000,55663,0,0,220000
179000,22265,0,0,157000
537000,66796,0,0,588000
313000,111000,0,0,471000
537000,55663,0,0,471000
134000,22265,0,0,118000
89428,0,0,0,15684
447000,22265,0,0,157000
358000,189000,0,0,471000
98371,0,0,0,47052
537000,145000,0,0,196000
313000,55663,0,0,196000
134000,189000,0,0,392000
277000,111000,0,0,314000
179000,0,0,0,196000
537000,33398,0,0,588000
125000,0,0,0,173000
71543,278000,0,0,15684
268000,0,0,0,549000
268000,11133,0,0,235000
179000,0,0,0,102000
233000,223000,0,0,110000
179000,66796,0,0,118000
53657,245000,0,0,141000
268000,22265,0,0,141000
224000,167000,0,0,165000
268000,66796,0,0,471000
447000,334000,0,0,235000
447000,0,589000,409000,0
44714,0,0,16354,0
17886,0,0,16354,0
313000,0,229000,0,0
71543,0,0,49063,0
358000,0,572000,164000,0
26828,0,0,0,0
447000,0,164000,164000,0
537000,0,0,245000,0
537000,0,491000,572000,0
161000,0,0,0,0
26828,0,0,0,0
411000,0,245000,16354,0
313000,0,311000,16354,0
53657,0,114000,0,0
268000,0,49063,16354,0
268000,0,164000,327000,0
268000,0,81771,114000,0
313000,0,147000,0,0
447000,0,16354,327000,0
179000,0,16354,16354,0
0,0,0,0,0
358000,0,16354,229000,0
26828,0,0,65417,0
268000,0,16354,491000,0
44714,0,16354,16354,0
358000,0,49063,327000,0
179000,0,81771,16354,0
537000,0,491000,818000,0
447000,0,16354,213000,0
53657,0,196000,65417,0
268000,0,0,16354,0
0,0,0,49063,0
179000,0,311000,491000,0
26828,0,0,32708,0
268000,0,81771,164000,0
224000,0,0,0,0
44714,0,0,0,0
179000,0,0,114000,0
358000,0,491000,245000,0
537000,0,180000,491000,0
62600,0,49063,32708,0
447000,0,16354,818000,0
80485,0,147000,0,0
17886,0,0,16354,0
358000,0,81771,81771,0
89428,0,16354,16354,0
0,334000,0,262000,0
0,111000,32708,213000,0
0,557000,294000,16354,0
0,668000,65417,114000,0
0,111000,65417,0,0
0,167000,16354,0,0
0,557000,213000,65417,0
0,501000,32708,65417,0
0,445000,409000,16354,0
0,557000,0,0,0
0,278000,32708,32708,0
0,379000,0,131000,0
0,445000,16354,245000,0
0,278000,81771,32708,0
0,178000,16354,0,0
0,44530,32708,65417,0
0,668000,98125,393000,0
0,66796,0,49063,0
0,390000,0,0,0
0,22265,147000,0,0
0,0,0,0,0
0,0,0,180000,0
0,445000,81771,16354,0
0,0,0,16354,0
0,1e+05,81771,16354,0
0,557000,16354,65417,0
0,22265,0,65417,0
0,445000,49063,147000,0
0,89061,0,147000,0
0,89061,0,213000,0
0,334000,0,98125,0
0,0,0,0,0
0,401000,16354,0,0
0,334000,147000,0,0
0,557000,229000,0,0
0,557000,213000,65417,0
0,256000,0,16354,0
0,33398,0,0,0
0,445000,49063,49063,0
0,66796,0,147000,0
0,111000,81771,245000,0
0,668000,0,245000,0
0,445000,0,572000,0
0,334000,16354,98125,0
0,445000,0,32708,0
0,557000,65417,213000,0
0,445000,0,0,196000
0,223000,245000,0,102000
0,44530,654000,0,125000
0,445000,0,0,102000
0,245000,16354,0,110000
0,334000,32708,0,471000
0,0,0,0,39210
0,557000,16354,0,157000
0,668000,16354,0,196000
0,334000,32708,0,235000
0,557000,0,0,314000
0,668000,736000,0,392000
0,668000,147000,0,549000
0,668000,0,0,15684
0,557000,491000,0,549000
0,167000,245000,0,78421
0,445000,16354,0,471000
0,278000,32708,0,86263
0,445000,0,0,86263
0,390000,81771,0,510000
0,445000,65417,0,110000
0,334000,49063,0,70579
0,445000,0,0,235000
0,557000,32708,0,274000
0,33398,147000,0,196000
0,11133,0,0,86263
0,557000,294000,0,133000
0,278000,131000,0,314000
0,11133,32708,0,110000
0,267000,0,0,549000
0,223000,49063,0,47052
0,445000,327000,0,62737
0,445000,49063,0,196000
0,668000,32708,0,667000
0,334000,49063,0,627000
0,445000,147000,0,157000
0,66796,32708,0,23526
0,668000,491000,0,392000
0,334000,0,0,220000
0,278000,49063,0,392000
0,0,32708,0,15684
0,223000,327000,0,165000
0,445000,16354,0,157000
0,1e+05,0,0,47052
0,33398,0,0,157000
0,334000,0,0,165000
0,445000,0,0,23526
0,668000,0,0,235000
0,445000,0,81771,251000
0,22265,0,81771,31368
0,167000,0,81771,180000
0,445000,0,245000,235000
0,0,0,65417,7842.1
0,445000,0,164000,110000
0,557000,0,81771,141000
0,557000,0,196000,314000
0,55663,0,131000,157000
0,145000,0,16354,39210
0,557000,0,180000,62737
0,22265,0,32708,7842.1
0,668000,0,376000,392000
0,390000,0,81771,392000
0,278000,0,65417,31368
0,445000,0,81771,314000
0,55663,0,0,23526
0,445000,0,98125,133000
0,557000,0,327000,235000
0,668000,0,147000,157000
0,557000,0,114000,86263
0,557000,0,180000,314000
0,334000,0,213000,196000
0,390000,0,114000,78421
0,445000,0,81771,549000
0,189000,0,98125,235000
0,445000,0,0,70579
0,668000,0,131000,235000
0,445000,0,0,70579
0,445000,0,0,39210
0,557000,0,65417,110000
0,122000,0,98125,86263
0,334000,0,32708,235000
0,0,0,81771,180000
0,445000,0,65417,133000
0,557000,0,114000,353000
0,668000,0,147000,627000
0,223000,0,16354,62737
0,390000,0,65417,667000
0,445000,0,49063,471000
0,668000,0,81771,627000
0,167000,0,180000,196000
0,0,0,0,141000
0,334000,0,32708,314000
0,156000,0,32708,86263
0,55663,0,114000,102000
0,390000,0,65417,627000
0,445000,0,16354,353000
0,0,114000,294000,31368
0,0,16354,164000,125000
0,0,0,32708,0
0,0,0,16354,54894
0,0,131000,131000,196000
0,0,0,0,149000
0,0,0,196000,196000
0,0,0,32708,23526
0,0,0,229000,157000
0,0,0,572000,7842.1
0,0,0,0,31368
0,0,0,278000,62737
0,0,0,0,78421
0,0,0,32708,39210
0,0,0,0,31368
0,0,65417,98125,314000
0,0,0,16354,47052
0,0,0,0,235000
0,0,0,16354,7842.1
0,0,0,0,15684
0,0,0,0,627000
0,0,0,0,15684
0,0,0,49063,31368
0,0,65417,245000,627000
0,0,0,114000,86263
0,0,0,65417,0
0,0,0,65417,39210
0,0,0,654000,157000
0,0,0,311000,23526
0,0,0,16354,274000
0,0,0,0,118000
0,0,32708,49063,353000
0,0,0,32708,102000
0,0,0,0,7842.1
0,0,0,196000,0
0,0,32708,213000,392000
0,0,0,0,54894
0,0,164000,81771,627000
0,0,16354,245000,392000
0,0,0,16354,102000
0,0,0,131000,118000
0,0,32708,32708,314000
0,0,0,180000,353000
0,0,0,0,235000
0,0,0,180000,7842.1
0,0,0,49063,251000
0,0,32708,114000,118000
537000,55663,213000,0,627000
268000,33398,180000,0,549000
268000,0,0,0,86263
358000,66796,0,0,78421
313000,334000,0,0,471000
107000,234000,0,0,31368
224000,44530,49063,0,267000
125000,66796,0,0,157000
268000,55663,65417,0,314000
179000,156000,131000,0,86263
134000,44530,278000,0,165000
358000,44530,114000,0,94105
179000,557000,32708,0,204000
179000,0,0,0,62737
224000,33398,49063,0,314000
179000,557000,16354,0,141000
116000,390000,0,0,392000
17886,0,0,0,125000
134000,0,49063,0,62737
537000,33398,164000,0,627000
224000,77928,16354,0,267000
152000,145000,16354,0,70579
17886,111000,49063,0,204000
537000,66796,32708,0,314000
89428,156000,0,0,31368
537000,122000,32708,0,78421
447000,77928,360000,0,180000
224000,445000,16354,0,78421
268000,44530,0,0,196000
224000,89061,81771,0,549000
53657,278000,0,0,23526
89428,55663,81771,0,78421
152000,1e+05,16354,0,180000
268000,55663,0,0,102000
224000,11133,0,0,322000
259000,445000,0,0,149000
268000,122000,16354,0,235000
447000,178000,327000,0,70579
179000,44530,98125,0,62737
268000,11133,0,0,39210
367000,557000,0,0,196000
0,0,0,0,62737
358000,33398,16354,0,180000
537000,33398,16354,0,235000
313000,1e+05,16354,0,173000
134000,445000,0,0,15684
447000,345000,16354,0,235000
224000,0,32708,0,94105
170000,55663,0,98125,235000
268000,167000,0,131000,314000
268000,145000,0,180000,274000
358000,11133,0,114000,196000
80485,189000,0,0,39210
224000,33398,0,32708,86263
537000,1e+05,0,213000,549000
313000,0,0,49063,314000
537000,1e+05,0,98125,212000
268000,22265,0,98125,549000
116000,22265,0,164000,47052
179000,145000,0,81771,39210
107000,33398,0,16354,471000
537000,234000,0,0,471000
537000,145000,0,327000,627000
358000,89061,0,409000,706000
179000,66796,0,180000,392000
71543,445000,0,16354,133000
447000,0,0,0,157000
206000,334000,0,0,314000
179000,11133,0,32708,94105
98371,445000,0,0,125000
17886,167000,0,0,31368
116000,11133,0,81771,196000
358000,89061,0,114000,314000
358000,223000,0,81771,118000
179000,89061,0,49063,549000
358000,44530,0,16354,471000
447000,89061,0,114000,118000
53657,289000,0,0,31368
313000,390000,0,0,274000
224000,77928,0,196000,94105
358000,11133,0,164000,196000
268000,445000,0,81771,173000
224000,22265,0,164000,235000
17886,0,0,32708,102000
161000,66796,0,196000,149000
402000,77928,0,147000,23526
537000,55663,0,491000,706000
26828,167000,0,16354,78421
179000,66796,0,180000,94105
313000,55663,0,180000,549000
17886,0,0,0,141000
313000,11133,0,98125,62737
80485,390000,0,0,15684
358000,134000,0,16354,94105
277000,445000,0,16354,361000
268000,66796,0,294000,392000
89428,0,0,98125,110000
80485,0,0,32708,47052
26828,0,0,98125,15684
71543,0,0,81771,180000
71543,0,0,0,39210
224000,0,0,65417,251000
358000,0,16354,0,471000
71543,0,0,0,110000
358000,0,0,0,110000
107000,0,0,49063,196000
268000,0,65417,131000,157000
447000,0,32708,65417,314000
134000,0,0,245000,157000
447000,0,0,196000,220000
340000,0,0,0,274000
358000,0,16354,0,102000
134000,0,16354,81771,54894
358000,0,0,32708,157000
0,0,0,16354,471000
268000,0,16354,294000,235000
268000,0,0,32708,94105
134000,0,0,32708,125000
286000,0,0,65417,227000
313000,0,0,98125,235000
179000,0,0,0,78421
215000,0,0,0,165000
80485,0,0,32708,157000
125000,0,0,65417,70579
537000,0,0,0,102000
537000,0,0,16354,196000
224000,0,0,0,157000
358000,0,0,0,165000
537000,0,0,131000,376000
313000,0,16354,0,102000
313000,0,0,147000,314000
143000,0,0,32708,314000
179000,0,16354,32708,15684
358000,0,114000,180000,392000
80485,0,0,49063,62737
17886,0,0,49063,0
62600,0,0,164000,353000
537000,0,147000,180000,314000
224000,0,16354,32708,39210
447000,0,0,16354,314000
224000,0,0,49063,0
224000,0,0,131000,180000
358000,0,180000,213000,471000
224000,0,0,16354,78421
71543,445000,0,0,15684
98371,0,49063,49063,180000
179000,44530,0,98125,141000
26828,0,16354,131000,392000
0,256000,0,245000,353000
358000,66796,49063,98125,235000
116000,11133,0,81771,125000
537000,334000,16354,0,471000
179000,11133,16354,164000,86263
134000,66796,262000,32708,125000
179000,0,49063,32708,133000
447000,11133,131000,164000,235000
537000,89061,81771,164000,314000
161000,11133,0,81771,196000
358000,77928,0,196000,157000
134000,178000,16354,131000,149000
268000,0,81771,131000,322000
224000,668000,0,0,7842.1
71543,334000,164000,409000,549000
98371,0,81771,164000,392000
268000,66796,32708,32708,267000
44714,0,49063,0,196000
8942.8,11133,0,16354,251000
170000,445000,65417,16354,157000
80485,11133,0,32708,70579
268000,66796,0,147000,196000
537000,445000,81771,0,180000
358000,89061,0,164000,471000
116000,66796,0,32708,86263
26828,256000,0,0,15684
134000,22265,32708,343000,314000
447000,278000,16354,0,235000
358000,66796,32708,0,549000
179000,1e+05,65417,81771,392000
35771,11133,32708,32708,141000
447000,33398,98125,229000,549000
8942.8,0,0,16354,39210
134000,33398,16354,81771,47052
197000,334000,0,32708,102000
62600,22265,16354,180000,15684
537000,55663,49063,327000,235000
71543,0,0,131000,78421
98371,245000,0,0,471000
268000,334000,49063,0,274000
537000,445000,16354,16354,235000
224000,1e+05,32708,81771,329000
268000,334000,572000,81771,314000
224000,0,16354,131000,86263
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
