"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","num_losses_mean","id_unwanted","name","num_train","name_nice","problem","id_wanted","n_sp"
0.7822265625,NA,NA,NA,1,0.7822265625,0.877808219178082,1,0.7822265625,0.7822265625,NA,2.76190476190476,4,"human_gut",21,"Human gut","removal","human_gut 4",12
0.845851742758959,0.909090909090909,0.999419953596288,0.0308641975308642,0.999419953596288,0.845851742758959,0.916245679340601,0.99462890625,0.84130859375,0.841796875,0.877471325924934,2.95238095238095,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.783996072655866,1,1,0.024390243902439,1,0.783996072655866,0.878921298844249,0.99462890625,0.77978515625,0.77978515625,0.891998036327933,2.95238095238095,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.974717722140403,0.545454545454545,0.997488068324542,0.104347826086956,0.997488068324542,0.974717722140403,0.985971446306642,0.99462890625,0.969482421875,0.971923828125,0.760086133797474,2.47619047619048,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.874079528718704,0.818181818181818,0.998877980364656,0.0338983050847458,0.998877980364656,0.874079528718704,0.932320984422045,0.99462890625,0.869384765625,0.870361328125,0.846130673450261,2.52380952380952,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.659548355424644,1,1,0.0156139105748758,1,0.659548355424644,0.794852832421239,0.99462890625,0.656005859375,0.656005859375,0.829774177712322,2.80952380952381,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.865243004418262,0,0.993797575415844,0,0.993797575415844,0.865243004418262,0.925075449416087,0.99462890625,0.860595703125,0.865966796875,0.432621502209131,2.66666666666667,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.770004909180167,0.909090909090909,0.999362854412233,0.0208986415882968,0.999362854412233,0.770004909180167,0.869818383474283,0.99462890625,0.765869140625,0.766357421875,0.839547909135538,3,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.790868924889543,1,1,0.0251716247139588,1,0.790868924889543,0.883223684210526,0.99462890625,0.78662109375,0.78662109375,0.895434462444772,2.47619047619048,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.832596956308297,1,1,0.03125,1,0.832596956308297,0.908652558264131,0.99462890625,0.828125,0.828125,0.916298478154148,2.80952380952381,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.68213058419244,0.0909090909090909,0.99285459092533,0.0015420200462606,0.99285459092533,0.68213058419244,0.808671613560308,0.99462890625,0.678466796875,0.683349609375,0.386519837550765,2.76190476190476,5,"human_gut",21,"Human gut","removal","human_gut 5",12
0.811567164179104,0.908898305084746,0.944010416666667,0.718191964285714,0.944010416666667,0.811567164179104,0.872792937399679,0.654296875,0.531005859375,0.5625,0.860232734631925,2.95238095238095,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.772761194029851,0.912429378531073,0.943507972665148,0.679642293529721,0.943507972665148,0.772761194029851,0.849641025641026,0.654296875,0.505615234375,0.535888671875,0.842595286280462,2.95238095238095,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.766417910447761,0.911723163841808,0.942634235888022,0.673448095983307,0.942634235888022,0.766417910447761,0.84544144885779,0.654296875,0.50146484375,0.531982421875,0.839070537144785,2.47619047619048,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.767910447761194,0.912429378531073,0.943171402383135,0.675026123301985,0.943171402383135,0.767910447761194,0.846565199506376,0.654296875,0.50244140625,0.53271484375,0.840169913146134,2.52380952380952,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.772761194029851,0.911723163841808,0.943078324225865,0.679473684210526,0.943078324225865,0.772761194029851,0.849466776045939,0.654296875,0.505615234375,0.5361328125,0.842242178935829,2.80952380952381,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.764179104477612,0.912429378531073,0.942909760589319,0.671517671517671,0.942909760589319,0.764179104477612,0.844187963726298,0.654296875,0.5,0.5302734375,0.838304241504343,2.66666666666667,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.861567164179105,0.910310734463277,0.947865353037767,0.776506024096386,0.947865353037767,0.861567164179105,0.902658326817827,0.654296875,0.563720703125,0.5947265625,0.885938949321191,3,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.777611940298507,0.912429378531073,0.943840579710145,0.684322033898305,0.943840579710145,0.777611940298507,0.852700490998363,0.654296875,0.5087890625,0.5390625,0.84502065941479,2.47619047619048,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.803731343283582,0.909604519774011,0.943908851884312,0.710033076074972,0.943908851884312,0.803731343283582,0.86819830713422,0.654296875,0.52587890625,0.55712890625,0.856667931528797,2.80952380952381,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.808208955223881,0.903954802259887,0.940920938314509,0.713489409141583,0.940920938314509,0.808208955223881,0.869530309112806,0.654296875,0.52880859375,0.56201171875,0.856081878741884,2.76190476190476,6,"human_gut",21,"Human gut","removal","human_gut 6",12
0.95556640625,NA,NA,NA,1,0.95556640625,0.977278401997503,1,0.95556640625,0.95556640625,NA,2.95238095238095,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.8193359375,NA,NA,NA,1,0.8193359375,0.900697799248524,1,0.8193359375,0.8193359375,NA,2.95238095238095,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.95703125,NA,NA,NA,1,0.95703125,0.978043912175649,1,0.95703125,0.95703125,NA,2.47619047619048,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.896484375,NA,NA,NA,1,0.896484375,0.945417095777549,1,0.896484375,0.896484375,NA,2.52380952380952,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.881591796875,NA,NA,NA,1,0.881591796875,0.937070195925782,1,0.881591796875,0.881591796875,NA,2.80952380952381,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.915283203125,NA,NA,NA,1,0.915283203125,0.955768005098789,1,0.915283203125,0.915283203125,NA,2.66666666666667,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.888671875,NA,NA,NA,1,0.888671875,0.94105480868666,1,0.888671875,0.888671875,NA,3,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.775390625,NA,NA,NA,1,0.775390625,0.873487348734873,1,0.775390625,0.775390625,NA,2.47619047619048,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.8173828125,NA,NA,NA,1,0.8173828125,0.899516389038152,1,0.8173828125,0.8173828125,NA,2.80952380952381,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.939208984375,NA,NA,NA,1,0.939208984375,0.968651642956062,1,0.939208984375,0.939208984375,NA,2.76190476190476,7,"human_gut",21,"Human gut","removal","human_gut 7",12
0.921121822962314,0.924476295479603,0.938811969629299,0.903069466882068,0.938811969629299,0.921121822962314,0.929882769298828,0.55712890625,0.51318359375,0.546630859375,0.922799059220958,2.95238095238095,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.897458369851008,0.932194046306505,0.943344081068632,0.878441558441558,0.943344081068632,0.897458369851008,0.919829328542556,0.55712890625,0.5,0.530029296875,0.914826208078756,2.95238095238095,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.897458369851008,0.932194046306505,0.943344081068632,0.878441558441558,0.943344081068632,0.897458369851008,0.919829328542556,0.55712890625,0.5,0.530029296875,0.914826208078756,2.47619047619048,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.898334794040315,0.931642778390298,0.94296228150874,0.879292403746098,0.94296228150874,0.898334794040315,0.920107719928187,0.55712890625,0.50048828125,0.53076171875,0.914988786215307,2.52380952380952,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.897458369851008,0.932194046306505,0.943344081068632,0.878441558441558,0.943344081068632,0.897458369851008,0.919829328542556,0.55712890625,0.5,0.530029296875,0.914826208078756,2.80952380952381,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.897896581945662,0.932194046306505,0.943370165745856,0.878898128898129,0.943370165745856,0.897896581945662,0.920071845532106,0.55712890625,0.500244140625,0.5302734375,0.915045314126083,2.66666666666667,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.897458369851008,0.932194046306505,0.943344081068632,0.878441558441558,0.943344081068632,0.897458369851008,0.919829328542556,0.55712890625,0.5,0.530029296875,0.914826208078756,3,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.899649430324277,0.932194046306505,0.943474264705882,0.880729166666667,0.943474264705882,0.899649430324277,0.921040825482279,0.55712890625,0.501220703125,0.53125,0.915921738315391,2.47619047619048,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.897458369851008,0.932194046306505,0.943344081068632,0.878441558441558,0.943344081068632,0.897458369851008,0.919829328542556,0.55712890625,0.5,0.530029296875,0.914826208078756,2.80952380952381,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.91148115687993,0.921719955898567,0.936093609360936,0.892209178228389,0.936093609360936,0.91148115687993,0.923623445825932,0.55712890625,0.5078125,0.54248046875,0.916600556389248,2.76190476190476,8,"human_gut",21,"Human gut","removal","human_gut 8",12
0.681640625,NA,NA,NA,1,0.681640625,0.81068524970964,1,0.681640625,0.681640625,NA,2.95238095238095,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.950439453125,NA,NA,NA,1,0.950439453125,0.974590061334335,1,0.950439453125,0.950439453125,NA,2.95238095238095,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.746826171875,NA,NA,NA,1,0.746826171875,0.855066387141859,1,0.746826171875,0.746826171875,NA,2.47619047619048,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.69677734375,NA,NA,NA,1,0.69677734375,0.821294964028777,1,0.69677734375,0.69677734375,NA,2.52380952380952,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.956298828125,NA,NA,NA,1,0.956298828125,0.977661300386871,1,0.956298828125,0.956298828125,NA,2.80952380952381,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.857666015625,NA,NA,NA,1,0.857666015625,0.923380207648837,1,0.857666015625,0.857666015625,NA,2.66666666666667,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.920166015625,NA,NA,NA,1,0.920166015625,0.958423394787031,1,0.920166015625,0.920166015625,NA,3,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.79150390625,NA,NA,NA,1,0.79150390625,0.883619514854184,1,0.79150390625,0.79150390625,NA,2.47619047619048,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.903564453125,NA,NA,NA,1,0.903564453125,0.949339489547262,1,0.903564453125,0.903564453125,NA,2.80952380952381,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.849609375,NA,NA,NA,1,0.849609375,0.918690601900739,1,0.849609375,0.849609375,NA,2.76190476190476,9,"human_gut",21,"Human gut","removal","human_gut 9",12
0.835552356962936,0.994684889901291,0.996994418205238,0.741369552914544,0.996994418205238,0.835552356962936,0.909162098668755,0.678466796875,0.56689453125,0.568603515625,0.915118623432114,2.95238095238095,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.852105073767542,0.962794229309036,0.97972693421597,0.755211435378201,0.97972693421597,0.852105073767542,0.911470361816782,0.678466796875,0.578125,0.590087890625,0.907449651538289,2.95238095238095,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.805325656711047,0.997722095671982,0.998661311914324,0.708355795148248,0.998661311914324,0.805325656711047,0.891633466135458,0.678466796875,0.54638671875,0.547119140625,0.901523876191515,2.47619047619048,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.83987045699892,0.993925588458618,0.996584116140051,0.746294184720639,0.996584116140051,0.83987045699892,0.911540714704159,0.678466796875,0.56982421875,0.57177734375,0.916898022728769,2.52380952380952,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.784094998200792,0.999240698557327,0.99954128440367,0.686847599164927,0.99954128440367,0.784094998200792,0.878806210929623,0.678466796875,0.531982421875,0.5322265625,0.891667848379059,2.80952380952381,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.85534364879453,0.956719817767654,0.97658175842235,0.75812274368231,0.97658175842235,0.85534364879453,0.911950892000767,0.678466796875,0.580322265625,0.59423828125,0.906031733281092,2.66666666666667,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.780496581504138,1,1,0.683445770627919,1,0.780496581504138,0.876717865804365,0.678466796875,0.529541015625,0.529541015625,0.890248290752069,3,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.840230298668586,0.948367501898254,0.971702039117769,0.737743650324867,0.971702039117769,0.840230298668586,0.901196449247395,0.678466796875,0.570068359375,0.586669921875,0.89429890028342,2.47619047619048,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.816120906801008,0.993925588458618,0.996485061511424,0.719230769230769,0.996485061511424,0.816120906801008,0.897329376854599,0.678466796875,0.5537109375,0.5556640625,0.905023247629813,2.80952380952381,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.78733357322778,0.996962794229309,0.998175182481752,0.689600840336134,0.998175182481752,0.78733357322778,0.88030577348622,0.678466796875,0.5341796875,0.53515625,0.892148183728544,2.76190476190476,10,"human_gut",21,"Human gut","removal","human_gut 10",12
0.945110701107011,0.935684647302905,0.942936033133916,0.938117524700988,0.942936033133916,0.945110701107011,0.944022114720111,0.529296875,0.500244140625,0.530517578125,0.940397674204958,2.95238095238095,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,2.95238095238095,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.946033210332103,0.934647302904564,0.942122186495177,0.939030745179781,0.942122186495177,0.946033210332103,0.944073647871116,0.529296875,0.500732421875,0.531494140625,0.940340256618334,2.47619047619048,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,2.52380952380952,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.964022140221402,0.921161825726141,0.932203389830508,0.957928802588997,0.932203389830508,0.964022140221402,0.947845804988662,0.529296875,0.51025390625,0.54736328125,0.942591982973772,2.80952380952381,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,2.66666666666667,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,3,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,2.47619047619048,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,2.80952380952381,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.944649446494465,0.935684647302905,0.942909760589319,0.937629937629938,0.942909760589319,0.944649446494465,0.943778801843318,0.529296875,0.5,0.5302734375,0.940167046898685,2.76190476190476,11,"human_gut",21,"Human gut","removal","human_gut 11",12
0.806274509803922,0.91849935316947,0.942254812098992,0.741901776384535,0.942254812098992,0.806274509803922,0.868977176669484,0.62255859375,0.501953125,0.53271484375,0.862386931486696,2.95238095238095,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.836862745098039,0.910737386804657,0.939260563380282,0.771929824561403,0.939260563380282,0.836862745098039,0.885109912899212,0.62255859375,0.52099609375,0.5546875,0.873800065951348,2.95238095238095,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.909019607843137,0.85640362225097,0.91259842519685,0.850899742930591,0.91259842519685,0.909019607843137,0.910805500982318,0.62255859375,0.56591796875,0.6201171875,0.882711615047054,2.47619047619048,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.845098039215686,0.915912031047865,0.943107221006565,0.781888459414688,0.943107221006565,0.845098039215686,0.891416752843847,0.62255859375,0.526123046875,0.557861328125,0.880505035131776,2.52380952380952,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.809411764705882,0.915912031047865,0.940747493163172,0.744479495268139,0.940747493163172,0.809411764705882,0.870151770657673,0.62255859375,0.50390625,0.53564453125,0.862661897876874,2.80952380952381,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.818823529411765,0.91849935316947,0.943089430894309,0.75451647183847,0.943089430894309,0.818823529411765,0.876574307304786,0.62255859375,0.509765625,0.54052734375,0.868661441290617,2.66666666666667,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.805882352941176,0.91849935316947,0.94222833562586,0.741514360313316,0.94222833562586,0.805882352941176,0.868738110336081,0.62255859375,0.501708984375,0.532470703125,0.862190853055323,3,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.826666666666667,0.915265200517464,0.94149173738276,0.7619816908993,0.94149173738276,0.826666666666667,0.880350803925663,0.62255859375,0.5146484375,0.546630859375,0.870965933592066,2.47619047619048,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.806666666666667,0.916558861578266,0.940988106129918,0.741884816753927,0.940988106129918,0.806666666666667,0.868665540540541,0.62255859375,0.502197265625,0.53369140625,0.861612764122467,2.80952380952381,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.804705882352941,0.91849935316947,0.942148760330578,0.740354535974974,0.942148760330578,0.804705882352941,0.868020304568528,0.62255859375,0.5009765625,0.53173828125,0.861602617761205,2.76190476190476,12,"human_gut",21,"Human gut","removal","human_gut 12",12
0.871356147021546,0.980851063829787,0.99349710982659,0.694277108433735,0.99349710982659,0.871356147021546,0.928426738690074,0.7705078125,0.67138671875,0.67578125,0.926103605425667,2.71428571428571,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.845373891001267,0.993617021276596,0.99775617053104,0.656821378340366,0.99775617053104,0.845373891001267,0.915265866209262,0.7705078125,0.6513671875,0.65283203125,0.919495456138932,2.57142857142857,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.913181242078581,0.968085106382979,0.989697802197802,0.768581081081081,0.989697802197802,0.913181242078581,0.949901120632828,0.7705078125,0.70361328125,0.7109375,0.94063317423078,2.76190476190476,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.811787072243346,0.997872340425532,0.999219968798752,0.612271540469974,0.999219968798752,0.811787072243346,0.895804195804196,0.7705078125,0.62548828125,0.6259765625,0.904829706334439,2.80952380952381,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.844106463878327,1,1,0.656424581005587,1,0.844106463878327,0.915463917525773,0.7705078125,0.650390625,0.650390625,0.922053231939163,2.71428571428571,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.812420785804816,1,1,0.613577023498694,1,0.812420785804816,0.896503496503496,0.7705078125,0.6259765625,0.6259765625,0.906210392902408,3.23809523809524,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.825728770595691,1,1,0.630872483221476,1,0.825728770595691,0.904547032280458,0.7705078125,0.63623046875,0.63623046875,0.912864385297845,2.19047619047619,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.854879594423321,0.985106382978723,0.994837758112094,0.669075144508671,0.994837758112094,0.854879594423321,0.919563735514656,0.7705078125,0.65869140625,0.662109375,0.919992988701022,2.42857142857143,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.832699619771863,1,1,0.640326975476839,1,0.832699619771863,0.908713692946058,0.7705078125,0.6416015625,0.6416015625,0.916349809885932,2.52380952380952,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.820025348542459,1,1,0.623342175066313,1,0.820025348542459,0.901114206128134,0.7705078125,0.6318359375,0.6318359375,0.910012674271229,2.76190476190476,1,"mouse_gut",21,"Mouse gut","removal","mouse_gut 1",11
0.772727272727273,0.8,0.894736842105263,0.615384615384615,0.894736842105263,0.772727272727273,0.829268292682927,0.6875,0.53125,0.59375,0.786363636363636,2.71428571428571,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.766335227272727,0.8,0.893951946975973,0.608799048751486,0.893951946975973,0.766335227272727,0.825239005736138,0.6875,0.52685546875,0.58935546875,0.783167613636364,2.57142857142857,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.824573863636364,0.796875,0.899302865995352,0.673712021136063,0.899302865995352,0.824573863636364,0.860318636532049,0.6875,0.56689453125,0.63037109375,0.810724431818182,2.76190476190476,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.769176136363636,0.7890625,0.889162561576355,0.608433734939759,0.889162561576355,0.769176136363636,0.824828636709825,0.6875,0.52880859375,0.5947265625,0.779119318181818,2.80952380952381,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.933948863636364,0.79375,0.908776779543884,0.845257903494176,0.908776779543884,0.933948863636364,0.921190893169877,0.6875,0.64208984375,0.70654296875,0.863849431818182,2.71428571428571,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.737215909090909,0.7984375,0.889460154241645,0.580022701475596,0.889460154241645,0.737215909090909,0.80621359223301,0.6875,0.5068359375,0.56982421875,0.767826704545455,3.23809523809524,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.807528409090909,0.74375,0.873943120676403,0.637215528781794,0.873943120676403,0.807528409090909,0.839424141749723,0.6875,0.55517578125,0.63525390625,0.775639204545455,2.19047619047619,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.794034090909091,0.7953125,0.895116092874299,0.637046307884856,0.895116092874299,0.794034090909091,0.841550621001129,0.6875,0.5458984375,0.60986328125,0.794673295454545,2.42857142857143,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.819602272727273,0.7984375,0.899454403741232,0.66797385620915,0.899454403741232,0.819602272727273,0.857673727238945,0.6875,0.5634765625,0.62646484375,0.809019886363636,2.52380952380952,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.814630681818182,0.78125,0.891219891219891,0.657030223390276,0.891219891219891,0.814630681818182,0.851205936920223,0.6875,0.56005859375,0.62841796875,0.797940340909091,2.76190476190476,2,"mouse_gut",21,"Mouse gut","removal","mouse_gut 2",11
0.839015151515151,1,1,0.645340751043115,1,0.839015151515151,0.912461380020597,0.7734375,0.64892578125,0.64892578125,0.919507575757576,2.71428571428571,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.944444444444444,1,1,0.840579710144927,1,0.944444444444444,0.971428571428571,0.7734375,0.73046875,0.73046875,0.972222222222222,2.57142857142857,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.881944444444444,1,1,0.712749615975422,1,0.881944444444444,0.937269372693727,0.7734375,0.68212890625,0.68212890625,0.940972222222222,2.76190476190476,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.836489898989899,0.997844827586207,0.999245852187029,0.641274238227147,0.999245852187029,0.836489898989899,0.910652920962199,0.7734375,0.64697265625,0.6474609375,0.917167363288053,2.80952380952381,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.83459595959596,1,1,0.639118457300275,1,0.83459595959596,0.909841706813489,0.7734375,0.6455078125,0.6455078125,0.91729797979798,2.71428571428571,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.84280303030303,1,1,0.650771388499299,1,0.84280303030303,0.91469681397739,0.7734375,0.65185546875,0.65185546875,0.921401515151515,3.23809523809524,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.808080808080808,1,1,0.604166666666667,1,0.808080808080808,0.893854748603352,0.7734375,0.625,0.625,0.904040404040404,2.19047619047619,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.960858585858586,0.963362068965517,0.988953866146849,0.87819253438114,0.988953866146849,0.960858585858586,0.974703810438681,0.7734375,0.7431640625,0.75146484375,0.962110327412051,2.42857142857143,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.85479797979798,1,1,0.668587896253602,1,0.85479797979798,0.921715452688904,0.7734375,0.6611328125,0.6611328125,0.92739898989899,2.52380952380952,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.839646464646465,1,1,0.646239554317549,1,0.839646464646465,0.91283459162663,0.7734375,0.6494140625,0.6494140625,0.919823232323232,2.76190476190476,3,"mouse_gut",21,"Mouse gut","removal","mouse_gut 3",11
0.791666666666667,0.829787234042553,0.889081455805893,0.697986577181208,0.889081455805893,0.791666666666667,0.837551020408163,0.6328125,0.5009765625,0.5634765625,0.81072695035461,2.71428571428571,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.824074074074074,0.819148936170213,0.887043189368771,0.729857819905213,0.887043189368771,0.824074074074074,0.8544,0.6328125,0.521484375,0.587890625,0.821611505122143,2.57142857142857,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.858796296296296,0.8125,0.88755980861244,0.769521410579345,0.88755980861244,0.858796296296296,0.872941176470588,0.6328125,0.54345703125,0.6123046875,0.835648148148148,2.76190476190476,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.79320987654321,0.82313829787234,0.885443583118002,0.697857948139797,0.885443583118002,0.79320987654321,0.836792836792837,0.6328125,0.501953125,0.56689453125,0.808174087207775,2.80952380952381,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.790895061728395,0.829787234042553,0.888985255854293,0.697206703910615,0.888985255854293,0.790895061728395,0.837076357697019,0.6328125,0.50048828125,0.56298828125,0.810341147885474,2.71428571428571,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.797839506172839,0.829787234042553,0.889845094664372,0.704288939051919,0.889845094664372,0.797839506172839,0.8413344182262,0.6328125,0.5048828125,0.5673828125,0.813813370107696,3.23809523809524,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.790123456790123,0.829787234042553,0.888888888888889,0.696428571428571,0.888888888888889,0.790123456790123,0.836601307189543,0.6328125,0.5,0.5625,0.809955345416338,2.19047619047619,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.844907407407407,0.819148936170213,0.889520714865963,0.753977968176255,0.889520714865963,0.844907407407407,0.866640284922834,0.6328125,0.53466796875,0.60107421875,0.83202817178881,2.42857142857143,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.797839506172839,0.829787234042553,0.889845094664372,0.704288939051919,0.889845094664372,0.797839506172839,0.8413344182262,0.6328125,0.5048828125,0.5673828125,0.813813370107696,2.52380952380952,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.790895061728395,0.829787234042553,0.888985255854293,0.697206703910615,0.888985255854293,0.790895061728395,0.837076357697019,0.6328125,0.50048828125,0.56298828125,0.810341147885474,2.76190476190476,4,"mouse_gut",21,"Mouse gut","removal","mouse_gut 4",11
0.844427244582043,0.829365079365079,0.894262295081967,0.757246376811594,0.894262295081967,0.844427244582043,0.868630573248408,0.630859375,0.53271484375,0.595703125,0.836896161973561,2.71428571428571,5,"mouse_gut",21,"Mouse gut","removal","mouse_gut 5",11
0.85061919504644,0.813492063492063,0.886290322580645,0.761138613861386,0.886290322580645,0.85061919504644,0.868088467614534,0.630859375,0.53662109375,0.60546875,0.832055629269252,2.57142857142857,5,"mouse_gut",21,"Mouse gut","removal","mouse_gut 5",11
