"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","state_idx"
0,0,0,1,0,0,1,1,0,0,0,0,0,212,0,0,1,17,0,200
0,0,0,1,0,0,1,1,0,0,0,0,0,192,0,0,19,26,0,200
0,0,0,1,0,0,1,1,1,0,0,0,0,168,0,0,20,29,6,456
0,0,0,1,0,0,1,1,1,0,0,0,0,237,0,0,2,15,2,456
0,0,0,1,0,0,1,1,1,0,0,0,0,201,0,0,65,16,20,456
0,0,0,1,0,1,0,0,0,0,0,0,0,194,0,18,0,0,0,40
0,0,0,1,0,1,0,0,0,0,0,0,0,202,0,3,0,0,0,40
0,0,0,1,0,1,0,1,1,0,0,0,0,227,0,0,0,8,12,424
0,0,0,1,0,1,0,1,1,0,0,0,0,203,0,2,0,8,3,424
0,0,0,1,0,1,0,1,1,0,0,0,0,161,0,0,0,6,3,424
0,0,0,1,0,1,1,0,1,0,0,0,0,152,0,0,9,0,4,360
0,0,0,1,0,1,1,0,1,0,0,0,0,155,0,1,6,0,0,360
0,0,0,1,0,1,1,0,1,0,0,0,0,164,0,0,21,0,5,360
0,0,0,1,1,0,0,0,0,0,0,0,0,94,136,0,0,0,0,24
0,0,0,1,1,0,0,0,0,0,0,0,0,43,134,0,0,0,0,24
0,0,0,1,1,0,0,0,0,0,0,0,0,101,109,0,0,0,0,24
0,0,0,1,1,0,0,0,1,0,0,0,0,137,86,0,0,0,0,280
0,0,0,1,1,0,0,0,1,0,0,0,0,144,138,0,0,0,0,280
0,0,0,1,1,0,0,0,1,0,0,0,0,140,84,0,0,0,1,280
0,0,0,1,1,0,0,1,0,0,0,0,0,82,56,0,0,18,0,152
0,0,0,1,1,0,0,1,0,0,0,0,0,125,138,0,0,14,0,152
0,0,0,1,1,0,0,1,0,0,0,0,0,163,94,0,0,5,0,152
0,0,0,1,1,0,1,0,0,0,0,0,0,114,119,0,27,0,0,88
0,0,0,1,1,0,1,0,0,0,0,0,0,157,137,0,6,0,0,88
0,0,0,1,1,0,1,0,0,0,0,0,0,148,116,0,25,0,0,88
0,0,0,1,1,0,1,1,0,0,0,0,0,116,37,0,2,11,0,216
0,0,0,1,1,0,1,1,0,0,0,0,0,84,149,0,6,23,0,216
0,0,0,1,1,0,1,1,0,0,0,0,0,125,55,0,37,4,0,216
0,0,0,1,1,1,0,0,0,0,0,0,0,216,134,0,0,0,0,56
0,0,0,1,1,1,0,0,0,0,0,0,0,123,177,0,0,0,0,56
0,0,0,1,1,1,0,0,0,0,0,0,0,150,105,0,0,0,0,56
0,0,0,1,1,1,0,1,0,0,0,0,0,81,80,1,0,40,0,184
0,0,0,1,1,1,0,1,0,0,0,0,0,73,114,0,0,15,0,184
0,0,0,1,1,1,0,1,0,0,0,0,0,99,80,0,0,30,0,184
0,0,0,1,1,1,1,0,0,0,0,0,0,99,144,0,9,0,0,120
0,0,0,1,1,1,1,0,0,0,0,0,0,156,107,0,1,0,0,120
0,0,0,1,1,1,1,0,0,0,0,0,0,172,119,1,3,0,0,120
0,0,0,1,1,1,1,0,1,0,0,0,0,107,80,0,2,0,0,376
0,0,0,1,1,1,1,0,1,0,0,0,0,98,111,0,2,0,1,376
0,0,0,1,1,1,1,0,1,0,0,0,0,191,78,0,0,0,0,376
0,0,0,1,1,1,1,1,0,0,0,0,0,121,138,0,0,0,0,248
0,0,0,1,1,1,1,1,0,0,0,0,0,194,95,0,2,13,0,248
0,0,0,1,1,1,1,1,0,0,0,0,0,117,135,0,0,0,0,248
0,0,0,1,1,1,1,1,1,0,0,0,0,81,129,0,0,6,0,504
0,0,0,1,1,1,1,1,1,0,0,0,0,107,45,0,20,20,9,504
0,0,0,1,1,1,1,1,1,0,0,0,0,177,94,0,1,9,3,504
0,0,1,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,4
0,0,1,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,4
0,0,1,0,0,0,0,1,1,0,0,0,130,0,0,0,0,92,11,388
0,0,1,0,0,0,0,1,1,0,0,0,187,0,0,0,0,126,29,388
0,0,1,0,0,0,0,1,1,0,0,0,149,0,0,0,0,56,73,388
0,0,1,0,0,0,1,0,1,0,0,0,305,0,0,0,24,0,30,324
0,0,1,0,0,0,1,0,1,0,0,0,139,0,0,0,53,0,13,324
0,0,1,0,0,0,1,0,1,0,0,0,182,0,0,0,88,0,54,324
0,0,1,0,0,1,0,0,1,0,0,0,176,0,0,0,0,0,0,292
0,0,1,0,0,1,0,0,1,0,0,0,249,0,0,0,0,0,1,292
0,0,1,0,0,1,0,0,1,0,0,0,149,0,0,0,0,0,25,292
0,0,1,0,0,1,0,1,0,0,0,0,96,0,0,0,0,131,0,164
0,0,1,0,0,1,0,1,0,0,0,0,160,0,0,0,0,57,0,164
0,0,1,0,0,1,0,1,0,0,0,0,130,0,0,1,0,89,0,164
0,0,1,0,0,1,0,1,1,0,0,0,97,0,0,0,0,63,3,420
0,0,1,0,0,1,0,1,1,0,0,0,204,0,0,0,0,66,42,420
0,0,1,0,0,1,0,1,1,0,0,0,167,0,0,0,0,40,1,420
0,0,1,0,0,1,1,1,1,0,0,0,207,0,0,1,31,38,18,484
0,0,1,0,0,1,1,1,1,0,0,0,234,0,0,0,20,15,0,484
0,0,1,0,0,1,1,1,1,0,0,0,165,0,0,0,22,119,28,484
0,0,1,0,1,0,0,0,0,0,0,0,79,0,256,0,0,0,0,20
0,0,1,0,1,0,0,1,0,0,0,0,13,0,182,0,0,33,0,148
0,0,1,0,1,0,0,1,0,0,0,0,34,0,230,0,0,15,0,148
0,0,1,0,1,0,0,1,0,0,0,0,65,0,185,0,0,51,0,148
0,0,1,0,1,0,1,1,0,0,0,0,17,0,246,0,7,45,0,212
0,0,1,0,1,0,1,1,0,0,0,0,30,0,188,0,25,49,0,212
0,0,1,0,1,0,1,1,0,0,0,0,40,0,242,0,4,36,0,212
0,0,1,0,1,0,1,1,1,0,0,0,43,0,179,0,10,25,1,468
0,0,1,0,1,0,1,1,1,0,0,0,37,0,209,0,13,33,1,468
0,0,1,0,1,0,1,1,1,0,0,0,30,0,119,0,20,24,29,468
0,0,1,0,1,1,0,1,0,0,0,0,19,0,225,0,0,17,0,180
0,0,1,0,1,1,0,1,0,0,0,0,53,0,164,0,0,2,0,180
0,0,1,0,1,1,0,1,0,0,0,0,3,0,216,0,0,52,0,180
0,0,1,0,1,1,0,1,1,0,0,0,51,0,153,0,0,17,0,436
0,0,1,0,1,1,0,1,1,0,0,0,10,0,287,0,0,29,26,436
0,0,1,0,1,1,1,0,0,0,0,0,4,0,216,0,50,0,0,116
0,0,1,0,1,1,1,0,0,0,0,0,38,0,220,2,36,0,0,116
0,0,1,0,1,1,1,0,0,0,0,0,46,0,159,0,17,0,0,116
0,0,1,0,1,1,1,1,0,0,0,0,29,0,215,0,2,50,0,244
0,0,1,0,1,1,1,1,0,0,0,0,44,0,154,0,6,22,0,244
0,0,1,0,1,1,1,1,0,0,0,0,43,0,156,0,33,8,0,244
0,0,1,0,1,1,1,1,1,0,0,0,5,0,118,0,19,29,4,500
0,0,1,0,1,1,1,1,1,0,0,0,78,0,183,0,5,16,8,500
0,0,1,0,1,1,1,1,1,0,0,0,69,0,122,0,0,8,1,500
0,0,1,1,0,0,0,0,0,0,0,0,63,210,0,0,0,0,0,12
0,0,1,1,0,0,0,0,0,0,0,0,15,173,0,0,0,0,0,12
0,0,1,1,0,0,0,0,0,0,0,0,2,209,0,0,0,0,0,12
0,0,1,1,0,0,0,1,0,0,0,0,13,192,0,0,0,26,0,140
0,0,1,1,0,0,0,1,0,0,0,0,17,243,0,0,0,14,0,140
0,0,1,1,0,0,0,1,0,0,0,0,1,219,0,0,0,13,0,140
0,0,1,1,0,0,1,0,0,0,0,0,12,279,0,0,2,0,0,76
0,0,1,1,0,0,1,0,0,0,0,0,95,132,0,0,13,0,0,76
0,0,1,1,0,0,1,0,0,0,0,0,12,253,0,0,1,0,0,76
0,0,1,1,0,0,1,0,1,0,0,0,30,210,0,0,10,0,0,332
0,0,1,1,0,0,1,0,1,0,0,0,36,157,0,0,0,0,0,332
0,0,1,1,0,0,1,0,1,0,0,0,33,141,0,0,5,0,0,332
0,0,1,1,0,1,1,0,1,0,0,0,47,197,0,0,1,0,0,364
0,0,1,1,0,1,1,0,1,0,0,0,18,191,0,0,0,0,2,364
0,0,1,1,0,1,1,0,1,0,0,0,31,212,0,0,11,0,0,364
0,0,1,1,0,1,1,1,0,0,0,0,2,167,0,0,1,14,0,236
0,0,1,1,0,1,1,1,0,0,0,0,64,244,0,0,2,7,0,236
0,0,1,1,0,1,1,1,0,0,0,0,38,164,0,0,17,30,0,236
0,0,1,1,0,1,1,1,1,0,0,0,42,217,0,0,0,1,0,492
0,0,1,1,0,1,1,1,1,0,0,0,32,160,0,0,0,21,2,492
0,0,1,1,0,1,1,1,1,0,0,0,6,125,0,0,7,11,0,492
0,0,1,1,1,0,0,0,0,0,0,0,29,92,172,0,0,0,0,28
0,0,1,1,1,0,0,0,0,0,0,0,9,114,124,0,0,0,0,28
0,0,1,1,1,0,0,0,0,0,0,0,23,136,99,0,0,0,0,28
0,0,1,1,1,0,0,0,1,0,0,0,3,99,87,0,0,0,0,284
0,0,1,1,1,0,0,0,1,0,0,0,2,150,143,0,0,0,1,284
0,0,1,1,1,0,0,0,1,0,0,0,18,52,188,0,0,0,1,284
0,0,1,1,1,0,0,1,1,0,0,0,0,95,121,0,0,2,4,412
0,0,1,1,1,0,0,1,1,0,0,0,6,113,190,0,0,10,0,412
0,0,1,1,1,0,0,1,1,0,0,0,0,136,79,0,0,4,1,412
0,0,1,1,1,0,1,0,0,0,0,0,6,216,98,0,0,0,0,92
0,0,1,1,1,0,1,0,0,0,0,0,0,246,115,0,0,0,0,92
0,0,1,1,1,0,1,0,0,0,0,0,5,154,64,0,0,0,0,92
0,0,1,1,1,1,0,0,0,0,0,0,9,125,48,0,0,0,0,60
0,0,1,1,1,1,0,0,0,0,0,0,10,135,175,0,0,0,0,60
0,0,1,1,1,1,0,0,0,0,0,0,25,57,158,0,0,0,0,60
0,0,1,1,1,1,0,0,1,0,0,0,24,108,108,0,0,0,0,316
0,0,1,1,1,1,0,0,1,0,0,0,0,171,105,0,0,0,5,316
0,0,1,1,1,1,0,0,1,0,0,0,4,218,109,0,0,0,1,316
0,0,1,1,1,1,0,1,0,0,0,0,2,144,103,0,0,28,0,188
0,0,1,1,1,1,0,1,0,0,0,0,67,162,91,0,0,2,0,188
0,0,1,1,1,1,0,1,0,0,0,0,34,150,133,0,0,5,0,188
0,0,1,1,1,1,1,0,0,0,0,0,11,139,60,0,10,0,0,124
0,0,1,1,1,1,1,0,0,0,0,0,2,144,103,0,5,0,0,124
0,0,1,1,1,1,1,0,0,0,0,0,1,170,56,0,0,0,0,124
0,0,1,1,1,1,1,0,1,0,0,0,0,222,55,0,8,0,3,380
0,0,1,1,1,1,1,0,1,0,0,0,4,148,47,0,1,0,0,380
0,0,1,1,1,1,1,0,1,0,0,0,15,174,40,0,16,0,2,380
0,1,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,218,25,386
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,181,37,386
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,121,70,386
0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,290,0,0,66
0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,197,0,171,322
0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,258,0,93,322
0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,182,0,97,322
0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,153,123,0,194
0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,121,133,0,194
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,79,158,0,194
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,51,167,24,450
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,47,209,42,450
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,108,222,28,450
0,1,0,0,0,1,0,0,0,0,0,42,0,0,0,204,0,0,0,34
0,1,0,0,0,1,0,0,0,0,0,42,0,0,0,141,0,0,0,34
0,1,0,0,0,1,0,0,0,0,0,33,0,0,0,209,0,0,0,34
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,64,0,248,0,162
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,159,0,162
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,182,0,162
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,269,37,418
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,238,5,418
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,107,133,0,226
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,118,180,0,226
0,1,0,0,0,1,1,1,0,0,0,14,0,0,0,0,109,212,0,226
0,1,0,0,1,0,0,0,0,0,0,0,0,0,263,0,0,0,0,18
0,1,0,0,1,0,0,0,0,0,0,0,0,0,270,0,0,0,0,18
0,1,0,0,1,0,0,1,1,0,0,0,0,0,255,0,0,120,6,402
0,1,0,0,1,0,0,1,1,0,0,0,0,0,249,0,0,53,4,402
0,1,0,0,1,0,0,1,1,0,0,0,0,0,260,0,0,26,0,402
0,1,0,0,1,0,1,0,1,0,0,0,0,0,193,0,154,0,2,338
0,1,0,0,1,0,1,0,1,0,0,0,0,0,275,0,30,0,5,338
0,1,0,0,1,0,1,0,1,0,0,6,0,0,195,0,120,0,11,338
0,1,0,0,1,0,1,1,0,0,0,0,0,0,227,0,13,58,0,210
0,1,0,0,1,0,1,1,0,0,0,0,0,0,170,0,1,14,0,210
0,1,0,0,1,0,1,1,0,0,0,0,0,0,289,0,4,42,0,210
0,1,0,0,1,1,1,0,0,0,0,3,0,0,292,0,34,0,0,114
0,1,0,0,1,1,1,0,0,0,0,0,0,0,222,0,32,0,0,114
0,1,0,0,1,1,1,0,0,0,0,12,0,0,239,0,36,0,0,114
0,1,0,0,1,1,1,1,0,0,0,0,0,0,264,0,2,40,0,242
0,1,0,0,1,1,1,1,0,0,0,0,0,0,171,0,15,96,0,242
0,1,0,0,1,1,1,1,0,0,0,0,0,0,231,0,21,102,0,242
0,1,0,0,1,1,1,1,1,0,0,0,0,0,156,0,18,46,1,498
0,1,0,0,1,1,1,1,1,0,0,0,0,0,212,0,4,15,0,498
0,1,0,0,1,1,1,1,1,0,0,0,0,0,214,4,19,62,4,498
0,1,0,1,0,0,0,0,1,0,0,0,0,238,0,0,0,0,13,266
0,1,0,1,0,0,0,0,1,0,0,0,0,155,0,0,0,0,7,266
0,1,0,1,0,0,0,0,1,0,0,0,0,287,0,0,0,0,0,266
0,1,0,1,0,0,0,1,0,0,0,0,0,196,0,0,0,13,0,138
0,1,0,1,0,0,0,1,0,0,0,0,0,273,0,0,0,39,0,138
0,1,0,1,0,0,0,1,0,0,0,0,0,277,0,0,0,6,0,138
0,1,0,1,0,0,1,0,0,0,0,1,0,239,0,0,67,0,0,74
0,1,0,1,0,0,1,0,0,0,0,0,0,283,0,0,5,0,0,74
0,1,0,1,0,0,1,0,0,0,0,0,0,214,0,0,13,0,0,74
0,1,0,1,0,1,0,1,0,0,0,0,0,232,0,0,0,27,0,170
0,1,0,1,0,1,0,1,0,0,0,0,0,230,0,0,0,15,0,170
0,1,0,1,0,1,0,1,0,0,0,0,0,215,0,0,0,8,0,170
0,1,0,1,0,1,0,1,1,0,0,0,0,288,0,0,0,3,0,426
0,1,0,1,0,1,0,1,1,0,0,0,0,183,0,0,0,26,3,426
0,1,0,1,0,1,0,1,1,0,0,0,0,246,0,0,0,3,0,426
0,1,0,1,0,1,1,0,0,0,0,0,0,298,0,0,5,0,0,106
0,1,0,1,0,1,1,0,0,0,0,0,0,225,0,0,49,0,0,106
0,1,0,1,0,1,1,0,0,0,0,1,0,182,0,0,4,0,0,106
0,1,0,1,1,0,0,1,1,0,0,0,0,132,85,0,0,9,0,410
0,1,0,1,1,0,0,1,1,0,0,0,0,151,148,0,0,6,2,410
0,1,0,1,1,0,0,1,1,0,0,0,0,132,60,0,0,27,0,410
0,1,0,1,1,0,1,1,0,0,0,0,0,172,116,0,5,4,0,218
0,1,0,1,1,0,1,1,0,0,0,0,0,71,72,0,3,23,0,218
0,1,0,1,1,0,1,1,0,0,0,0,0,188,130,0,0,15,0,218
0,1,0,1,1,1,1,0,1,0,0,0,0,114,179,0,6,0,0,378
0,1,0,1,1,1,1,0,1,0,0,0,0,132,102,6,29,0,2,378
0,1,0,1,1,1,1,0,1,0,0,0,0,112,53,0,58,0,2,378
0,1,0,1,1,1,1,1,0,0,0,0,0,81,97,2,6,10,0,250
0,1,0,1,1,1,1,1,0,0,0,0,0,150,193,14,0,3,0,250
0,1,0,1,1,1,1,1,0,0,0,0,0,65,82,0,0,10,0,250
0,1,0,1,1,1,1,1,1,0,0,0,0,75,122,0,15,35,0,506
0,1,0,1,1,1,1,1,1,0,0,0,0,126,111,0,0,0,0,506
0,1,0,1,1,1,1,1,1,0,0,0,0,123,94,0,0,0,0,506
0,1,1,0,0,0,0,0,1,0,0,3,241,0,0,0,0,0,4,262
0,1,1,0,0,0,0,0,1,0,0,3,174,0,0,0,0,0,123,262
0,1,1,0,0,0,0,0,1,0,0,0,232,0,0,0,0,0,28,262
0,1,1,0,0,0,0,1,0,0,0,5,194,0,0,0,0,107,0,134
0,1,1,0,0,0,0,1,0,0,0,0,194,0,0,0,0,67,0,134
0,1,1,0,0,0,0,1,0,0,0,0,203,0,0,0,0,93,0,134
0,1,1,0,0,0,1,0,0,0,0,0,200,0,0,0,80,0,0,70
0,1,1,0,0,0,1,0,0,0,0,2,159,0,0,0,130,0,0,70
0,1,1,0,0,0,1,0,0,0,0,0,130,0,0,0,212,0,0,70
0,1,1,0,0,0,1,0,1,0,0,0,254,0,0,0,121,0,2,326
0,1,1,0,0,0,1,0,1,0,0,1,230,0,0,0,37,0,9,326
0,1,1,0,0,0,1,0,1,0,0,0,214,0,0,0,105,0,0,326
0,1,1,0,0,1,0,0,1,0,0,4,241,0,0,1,0,0,54,294
0,1,1,0,0,1,0,0,1,0,0,6,147,0,0,0,0,0,39,294
0,1,1,0,0,1,1,1,0,0,0,0,196,0,0,0,0,157,0,230
0,1,1,0,0,1,1,1,0,0,0,0,198,0,0,0,112,34,0,230
0,1,1,0,0,1,1,1,0,0,0,0,171,0,0,0,10,32,0,230
0,1,1,0,1,0,0,0,0,0,0,0,81,0,172,0,0,0,0,22
0,1,1,0,1,0,0,0,0,0,0,0,23,0,273,0,0,0,0,22
0,1,1,0,1,0,0,0,0,0,0,0,102,0,213,0,0,0,0,22
0,1,1,0,1,1,0,0,1,0,0,2,97,0,223,0,0,0,35,310
0,1,1,0,1,1,0,0,1,0,0,0,43,0,239,0,0,0,19,310
0,1,1,0,1,1,0,0,1,0,0,0,45,0,171,0,0,0,11,310
0,1,1,0,1,1,0,1,1,0,0,0,65,0,226,3,0,27,0,438
0,1,1,0,1,1,0,1,1,0,0,0,53,0,146,0,0,36,4,438
0,1,1,0,1,1,0,1,1,0,0,1,74,0,142,0,0,16,0,438
0,1,1,0,1,1,1,0,1,0,0,1,98,0,208,0,9,0,1,374
0,1,1,0,1,1,1,0,1,0,0,0,33,0,143,0,22,0,8,374
0,1,1,0,1,1,1,0,1,0,0,0,62,0,220,0,20,0,0,374
0,1,1,1,0,0,0,0,0,0,0,0,21,163,0,0,0,0,0,14
0,1,1,1,0,0,0,0,0,0,0,0,73,231,0,0,0,0,0,14
0,1,1,1,0,0,0,0,0,0,0,0,41,237,0,0,0,0,0,14
0,1,1,1,0,1,0,0,0,0,0,0,23,270,0,0,0,0,0,46
0,1,1,1,0,1,0,0,0,0,0,0,46,242,0,0,0,0,0,46
0,1,1,1,0,1,0,0,0,0,0,0,36,188,0,0,0,0,0,46
0,1,1,1,0,1,0,0,1,0,0,0,30,189,0,0,0,0,0,302
0,1,1,1,0,1,0,0,1,0,0,0,28,205,0,0,0,0,1,302
0,1,1,1,0,1,0,0,1,0,0,0,2,199,0,0,0,0,3,302
0,1,1,1,0,1,0,1,0,0,0,0,5,265,0,0,0,19,0,174
0,1,1,1,0,1,0,1,0,0,0,0,15,147,0,1,0,0,0,174
0,1,1,1,0,1,0,1,0,0,0,0,4,215,0,0,0,22,0,174
0,1,1,1,0,1,0,1,1,0,0,0,22,189,0,0,0,6,3,430
0,1,1,1,0,1,0,1,1,0,0,1,12,174,0,1,0,8,1,430
0,1,1,1,0,1,0,1,1,0,0,0,25,184,0,0,0,20,1,430
0,1,1,1,0,1,1,0,0,0,0,0,75,204,0,0,2,0,0,110
0,1,1,1,0,1,1,0,0,0,0,0,107,196,0,0,4,0,0,110
0,1,1,1,0,1,1,0,0,0,0,0,17,238,0,0,19,0,0,110
0,1,1,1,0,1,1,0,1,0,0,0,40,226,0,0,1,0,0,366
0,1,1,1,0,1,1,0,1,0,0,0,64,163,0,0,16,0,0,366
0,1,1,1,0,1,1,0,1,0,0,0,37,197,0,0,0,0,0,366
0,1,1,1,0,1,1,1,0,0,0,0,22,305,0,0,0,13,0,238
0,1,1,1,0,1,1,1,0,0,0,1,42,171,0,0,0,5,0,238
0,1,1,1,0,1,1,1,0,0,0,0,0,285,0,0,4,15,0,238
0,1,1,1,1,0,0,0,0,0,0,0,41,144,109,0,0,0,0,30
0,1,1,1,1,0,0,0,0,0,0,0,0,144,73,0,0,0,0,30
0,1,1,1,1,0,0,0,0,0,0,0,24,109,154,0,0,0,0,30
0,1,1,1,1,0,0,0,1,0,0,0,14,112,164,0,0,0,1,286
0,1,1,1,1,0,0,0,1,0,0,0,39,87,71,0,0,0,0,286
0,1,1,1,1,0,0,1,0,0,0,0,10,180,73,0,0,4,0,158
0,1,1,1,1,0,0,1,0,0,0,0,1,149,174,0,0,18,0,158
0,1,1,1,1,0,0,1,0,0,0,0,5,115,74,0,0,6,0,158
0,1,1,1,1,0,0,1,1,0,0,0,5,146,84,0,0,12,0,414
0,1,1,1,1,0,0,1,1,0,0,0,3,131,79,0,0,3,0,414
0,1,1,1,1,0,0,1,1,0,0,0,33,112,153,0,0,0,1,414
0,1,1,1,1,0,1,0,1,0,0,0,21,97,112,0,0,0,0,350
0,1,1,1,1,0,1,0,1,0,0,0,2,94,93,0,1,0,4,350
0,1,1,1,1,0,1,0,1,0,0,0,1,125,113,0,0,0,0,350
0,1,1,1,1,0,1,1,0,0,0,0,16,91,61,0,0,2,0,222
0,1,1,1,1,0,1,1,0,0,0,0,0,111,87,0,6,4,0,222
0,1,1,1,1,0,1,1,0,0,0,0,6,165,84,0,0,0,0,222
0,1,1,1,1,0,1,1,1,0,0,0,5,93,127,0,2,10,1,478
0,1,1,1,1,0,1,1,1,0,0,0,23,136,81,0,1,3,1,478
