"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","state_idx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,140,157,9,448
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,182,99,46,448
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,169,149,79,448
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,62,0,0,243,288
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,266,288
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,166,45,416
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,103,141,416
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,200,25,416
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,118,131,0,224
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,128,150,0,224
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,106,119,0,224
0,0,0,0,1,0,0,0,1,0,0,0,0,0,247,0,0,0,97,272
0,0,0,0,1,0,0,0,1,0,0,0,0,0,226,0,0,0,103,272
0,0,0,0,1,0,0,0,1,0,0,0,0,0,190,0,0,0,29,272
0,0,0,0,1,0,0,1,0,0,0,0,0,0,180,0,0,92,0,144
0,0,0,0,1,0,0,1,0,0,0,0,0,0,209,0,0,51,0,144
0,0,0,0,1,0,0,1,0,0,0,0,0,0,197,0,0,58,0,144
0,0,0,0,1,0,1,0,1,0,0,0,0,0,184,0,75,0,34,336
0,0,0,0,1,0,1,0,1,0,0,0,0,0,218,0,39,0,20,336
0,0,0,0,1,0,1,0,1,0,0,0,0,0,143,0,32,0,4,336
0,0,0,0,1,1,0,0,1,0,0,0,0,0,270,0,0,0,26,304
