"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","state_idx"
0,0,0,1,1,1,1,0,0,0,0,0,0,99,144,0,9,0,0,120
0,0,1,0,0,0,0,1,1,0,0,0,149,0,0,0,0,56,73,388
0,0,1,0,0,0,0,1,1,0,0,0,187,0,0,0,0,126,29,388
0,0,1,0,0,0,0,1,1,0,0,0,130,0,0,0,0,92,11,388
0,0,1,0,0,0,1,1,1,0,0,0,98,0,0,0,7,97,0,452
0,0,1,0,0,0,1,1,1,0,0,0,151,0,0,0,47,81,2,452
0,0,1,0,0,0,1,1,1,0,0,0,155,0,0,0,58,116,3,452
0,0,1,0,1,0,1,0,0,0,0,0,92,0,151,0,6,0,0,84
0,0,1,0,1,0,1,0,0,0,0,0,36,0,191,0,4,0,0,84
0,0,1,0,1,0,1,0,0,0,0,0,61,0,159,0,75,0,0,84
0,0,1,0,1,0,1,1,1,0,0,0,37,0,209,0,13,33,1,468
0,0,1,0,1,0,1,1,1,0,0,0,43,0,179,0,10,25,1,468
0,0,1,0,1,0,1,1,1,0,0,0,30,0,119,0,20,24,29,468
0,0,1,0,1,1,1,1,1,0,0,0,5,0,118,0,19,29,4,500
0,0,1,0,1,1,1,1,1,0,0,0,78,0,183,0,5,16,8,500
0,0,1,0,1,1,1,1,1,0,0,0,69,0,122,0,0,8,1,500
0,0,1,1,0,0,0,0,1,0,0,0,47,122,0,0,0,0,0,268
0,0,1,1,0,0,0,0,1,0,0,0,23,287,0,0,0,0,0,268
0,0,1,1,0,0,0,0,1,0,0,0,6,226,0,0,0,0,7,268
0,0,1,1,0,0,0,1,0,0,0,0,1,219,0,0,0,13,0,140
0,0,1,1,0,0,0,1,0,0,0,0,17,243,0,0,0,14,0,140
0,0,1,1,0,0,0,1,0,0,0,0,13,192,0,0,0,26,0,140
0,0,1,1,0,0,0,1,1,0,0,0,11,234,0,0,0,15,0,396
0,0,1,1,0,0,0,1,1,0,0,0,22,251,0,0,0,1,0,396
0,0,1,1,0,0,0,1,1,0,0,0,62,239,0,0,0,8,0,396
0,0,1,1,0,0,1,1,0,0,0,0,56,215,0,0,5,7,0,204
0,0,1,1,0,0,1,1,0,0,0,0,8,202,0,0,1,0,0,204
0,0,1,1,0,0,1,1,0,0,0,0,46,227,0,0,10,0,0,204
0,0,1,1,0,1,1,1,0,0,0,0,38,164,0,0,17,30,0,236
0,0,1,1,0,1,1,1,0,0,0,0,2,167,0,0,1,14,0,236
0,0,1,1,0,1,1,1,0,0,0,0,64,244,0,0,2,7,0,236
0,0,1,1,1,0,0,0,1,0,0,0,2,150,143,0,0,0,1,284
0,0,1,1,1,0,0,0,1,0,0,0,3,99,87,0,0,0,0,284
0,0,1,1,1,0,0,0,1,0,0,0,18,52,188,0,0,0,1,284
0,0,1,1,1,0,1,1,1,0,0,0,9,99,64,0,3,8,0,476
0,0,1,1,1,0,1,1,1,0,0,0,5,96,99,0,0,4,3,476
0,0,1,1,1,0,1,1,1,0,0,0,13,142,132,0,0,0,0,476
0,0,1,1,1,1,0,0,0,0,0,0,25,57,158,0,0,0,0,60
0,0,1,1,1,1,0,0,0,0,0,0,10,135,175,0,0,0,0,60
0,0,1,1,1,1,0,0,0,0,0,0,9,125,48,0,0,0,0,60
0,0,1,1,1,1,0,1,0,0,0,0,34,150,133,0,0,5,0,188
0,0,1,1,1,1,0,1,0,0,0,0,67,162,91,0,0,2,0,188
0,0,1,1,1,1,0,1,0,0,0,0,2,144,103,0,0,28,0,188
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,182,0,162
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,159,0,162
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,64,0,248,0,162
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,238,5,418
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,269,37,418
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,118,180,0,226
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,107,133,0,226
0,1,0,0,0,1,1,1,0,0,0,14,0,0,0,0,109,212,0,226
0,1,0,0,1,0,0,0,1,0,0,0,0,0,282,0,0,0,48,274
0,1,0,0,1,0,0,0,1,0,0,0,0,0,236,0,0,0,34,274
0,1,0,0,1,0,0,0,1,0,0,0,0,0,169,0,0,0,29,274
0,1,0,0,1,0,0,1,1,0,0,0,0,0,255,0,0,120,6,402
0,1,0,0,1,0,0,1,1,0,0,0,0,0,249,0,0,53,4,402
0,1,0,0,1,0,0,1,1,0,0,0,0,0,260,0,0,26,0,402
0,1,0,0,1,0,1,1,0,0,0,0,0,0,227,0,13,58,0,210
0,1,0,0,1,0,1,1,0,0,0,0,0,0,289,0,4,42,0,210
0,1,0,0,1,0,1,1,0,0,0,0,0,0,170,0,1,14,0,210
0,1,0,1,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,10
0,1,0,1,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,10
0,1,0,1,0,0,0,0,0,0,0,1,0,200,0,0,0,0,0,10
0,1,0,1,0,0,0,1,1,0,0,0,0,216,0,0,0,13,0,394
0,1,0,1,0,0,0,1,1,0,0,0,0,284,0,0,0,2,0,394
0,1,0,1,0,0,0,1,1,0,0,1,0,160,0,0,0,7,0,394
0,1,0,1,0,0,1,1,0,0,0,0,0,196,0,0,2,14,0,202
0,1,0,1,0,0,1,1,0,0,0,0,0,197,0,0,4,10,0,202
0,1,0,1,0,0,1,1,0,0,0,0,0,190,0,0,0,24,0,202
0,1,0,1,0,1,1,1,0,0,0,0,0,270,0,0,0,2,0,234
0,1,0,1,0,1,1,1,0,0,0,0,0,178,0,1,4,15,0,234
0,1,0,1,0,1,1,1,0,0,0,0,0,260,0,0,81,26,0,234
0,1,0,1,1,0,0,0,0,0,0,0,0,66,117,0,0,0,0,26
0,1,0,1,1,0,0,0,0,0,0,1,0,206,119,0,0,0,0,26
0,1,0,1,1,0,0,0,0,0,0,0,0,159,104,0,0,0,0,26
0,1,0,1,1,0,0,0,1,0,0,0,0,100,122,0,0,0,10,282
0,1,0,1,1,0,0,0,1,0,0,0,0,130,86,0,0,0,1,282
0,1,0,1,1,0,0,0,1,0,0,0,0,116,152,0,0,0,0,282
0,1,0,1,1,1,1,0,0,0,0,0,0,111,91,0,23,0,0,122
0,1,0,1,1,1,1,0,0,0,0,0,0,136,115,0,37,0,0,122
0,1,0,1,1,1,1,0,0,0,0,0,0,106,88,0,11,0,0,122
0,1,0,1,1,1,1,0,1,0,0,0,0,132,102,6,29,0,2,378
0,1,0,1,1,1,1,0,1,0,0,0,0,112,53,0,58,0,2,378
0,1,0,1,1,1,1,0,1,0,0,0,0,114,179,0,6,0,0,378
0,1,1,0,0,0,1,0,0,0,0,0,200,0,0,0,80,0,0,70
0,1,1,0,0,0,1,0,0,0,0,2,159,0,0,0,130,0,0,70
0,1,1,0,0,0,1,0,0,0,0,0,130,0,0,0,212,0,0,70
0,1,1,0,0,0,1,1,0,0,0,0,234,0,0,0,17,61,0,198
0,1,1,0,0,0,1,1,0,0,0,0,136,0,0,0,67,77,0,198
0,1,1,0,0,0,1,1,0,0,0,0,225,0,0,0,6,97,0,198
0,1,1,0,0,1,0,1,1,0,0,9,118,0,0,0,0,72,12,422
0,1,1,0,0,1,0,1,1,0,0,0,117,0,0,0,0,91,1,422
0,1,1,0,0,1,0,1,1,0,0,0,216,0,0,0,0,54,6,422
0,1,1,0,0,1,1,0,0,0,0,0,289,0,0,0,6,0,0,102
0,1,1,0,0,1,1,0,0,0,0,4,223,0,0,6,164,0,0,102
0,1,1,0,0,1,1,0,0,0,0,3,190,0,0,0,95,0,0,102
0,1,1,1,0,0,1,1,0,0,0,0,10,170,0,0,8,11,0,206
0,1,1,1,0,0,1,1,0,0,0,0,2,259,0,0,17,13,0,206
0,1,1,1,0,0,1,1,0,0,0,0,14,190,0,0,0,6,0,206
0,1,1,1,0,1,0,0,0,0,0,0,23,270,0,0,0,0,0,46
0,1,1,1,0,1,0,0,0,0,0,0,46,242,0,0,0,0,0,46
0,1,1,1,0,1,0,0,0,0,0,0,36,188,0,0,0,0,0,46
0,1,1,1,1,0,0,1,1,0,0,0,33,112,153,0,0,0,1,414
0,1,1,1,1,0,0,1,1,0,0,0,3,131,79,0,0,3,0,414
0,1,1,1,1,0,0,1,1,0,0,0,5,146,84,0,0,12,0,414
0,1,1,1,1,0,1,0,0,0,0,0,17,112,82,0,4,0,0,94
0,1,1,1,1,0,1,0,0,0,0,0,12,155,135,0,8,0,0,94
0,1,1,1,1,0,1,0,0,0,0,0,18,133,42,0,0,0,0,94
0,1,1,1,1,1,1,1,1,0,0,0,1,121,140,0,0,4,0,510
0,1,1,1,1,1,1,1,1,0,0,0,26,69,109,0,7,13,0,510
0,1,1,1,1,1,1,1,1,0,0,0,9,138,82,0,0,7,0,510
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,202,189,385
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,136,42,385
1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,209,17,385
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,121,152,0,193
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,55,210,0,193
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,170,118,0,193
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,53,139,51,449
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,129,103,18,449
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,62,145,14,449
1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,261,136,417
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,307,37,417
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,184,52,417
1,0,0,0,1,0,0,1,0,0,0,0,0,0,239,0,0,94,0,145
1,0,0,0,1,0,0,1,0,0,0,0,0,0,204,0,0,98,0,145
1,0,0,1,0,0,0,0,1,0,0,0,0,133,0,0,0,0,7,265
1,0,0,1,0,0,0,0,1,0,24,0,0,213,0,0,0,0,74,265
1,0,0,1,0,0,1,0,1,0,0,0,0,273,0,0,5,0,1,329
1,0,0,1,0,0,1,0,1,0,0,0,0,219,0,0,17,0,11,329
1,0,0,1,0,0,1,0,1,0,0,0,0,159,0,0,28,0,8,329
1,0,0,1,0,1,0,1,0,0,0,0,0,205,0,0,0,11,0,169
1,0,0,1,0,1,0,1,0,0,0,0,0,238,0,0,0,100,0,169
1,0,0,1,0,1,0,1,0,0,0,0,0,169,0,0,0,25,0,169
1,0,0,1,0,1,1,1,0,0,0,0,0,186,0,0,3,5,0,233
1,0,0,1,0,1,1,1,0,0,0,0,0,232,0,0,20,11,0,233
1,0,0,1,0,1,1,1,0,0,0,0,0,149,0,5,50,30,0,233
1,0,0,1,1,0,0,0,1,0,1,0,0,133,67,0,0,0,8,281
1,0,0,1,1,0,0,0,1,0,0,0,0,130,87,0,0,0,51,281
1,0,0,1,1,0,0,0,1,0,0,0,0,69,146,0,0,0,21,281
1,0,0,1,1,0,0,1,0,0,0,0,0,151,152,0,0,4,0,153
1,0,0,1,1,0,0,1,0,0,0,0,0,139,113,0,0,16,0,153
1,0,0,1,1,0,0,1,0,0,0,0,0,110,56,0,0,16,0,153
1,0,0,1,1,1,0,0,1,0,0,0,0,171,136,0,0,0,1,313
1,0,0,1,1,1,0,0,1,0,0,0,0,78,138,0,0,0,16,313
1,0,0,1,1,1,0,0,1,0,0,0,0,97,68,0,0,0,11,313
1,0,0,1,1,1,0,1,1,0,0,0,0,148,83,0,0,11,0,441
1,0,0,1,1,1,0,1,1,0,0,0,0,123,57,0,0,43,7,441
1,0,0,1,1,1,0,1,1,0,0,0,0,76,118,0,0,21,3,441
1,0,1,0,0,1,0,1,1,0,0,0,224,0,0,0,0,37,0,421
1,0,1,0,0,1,0,1,1,0,0,0,172,0,0,0,0,109,20,421
1,0,1,0,0,1,0,1,1,0,0,0,238,0,0,1,0,43,71,421
1,0,1,0,1,0,0,0,0,0,2,0,102,0,216,0,0,0,0,21
1,0,1,0,1,0,0,0,0,0,0,0,74,0,165,0,0,0,0,21
1,0,1,0,1,0,0,0,0,0,1,0,89,0,135,0,0,0,0,21
1,0,1,0,1,0,0,0,1,0,0,0,108,0,211,0,0,0,6,277
1,0,1,0,1,0,0,0,1,0,0,0,125,0,134,0,0,0,1,277
1,0,1,0,1,0,0,0,1,0,0,0,35,0,284,0,0,0,10,277
1,0,1,0,1,0,0,1,1,0,0,0,5,0,218,0,0,24,0,405
1,0,1,0,1,0,0,1,1,0,0,0,26,0,306,0,0,37,8,405
1,0,1,0,1,0,0,1,1,0,0,0,56,0,160,0,0,8,0,405
1,0,1,0,1,0,1,0,1,0,0,0,12,0,300,0,12,0,0,341
1,0,1,0,1,0,1,0,1,0,0,0,22,0,172,0,12,0,15,341
1,0,1,0,1,0,1,0,1,0,0,0,19,0,114,0,28,0,10,341
1,0,1,0,1,0,1,1,1,0,0,0,12,0,206,0,6,14,7,469
1,0,1,0,1,0,1,1,1,0,0,0,27,0,158,0,39,40,11,469
1,0,1,0,1,0,1,1,1,0,0,0,11,0,243,0,0,45,0,469
1,0,1,0,1,1,0,0,1,0,0,0,65,0,217,0,0,0,41,309
1,0,1,0,1,1,0,0,1,0,0,0,37,0,173,0,0,0,2,309
1,0,1,0,1,1,0,0,1,0,2,0,41,0,186,3,0,0,0,309
1,0,1,0,1,1,1,0,1,0,0,0,67,0,208,0,18,0,0,373
1,0,1,0,1,1,1,0,1,0,0,0,37,0,206,0,8,0,2,373
1,0,1,0,1,1,1,0,1,0,0,0,73,0,235,0,1,0,1,373
1,0,1,1,0,0,1,1,1,0,0,0,9,172,0,0,3,1,0,461
1,0,1,1,0,0,1,1,1,0,0,0,3,187,0,0,4,14,0,461
1,0,1,1,0,0,1,1,1,0,0,0,12,176,0,0,0,11,1,461
1,0,1,1,0,1,0,1,0,0,0,0,95,176,0,0,0,15,0,173
1,0,1,1,0,1,0,1,0,0,0,0,20,210,0,0,0,22,0,173
1,0,1,1,0,1,0,1,0,0,0,0,11,174,0,0,0,8,0,173
1,0,1,1,1,0,1,0,1,0,0,0,4,91,117,0,10,0,2,349
1,0,1,1,1,0,1,0,1,0,0,0,28,183,105,0,0,0,0,349
1,0,1,1,1,0,1,0,1,0,0,0,0,150,125,0,0,0,0,349
1,0,1,1,1,1,0,1,1,0,0,0,6,168,113,0,0,10,4,445
1,0,1,1,1,1,0,1,1,0,0,0,7,141,132,0,0,34,1,445
1,0,1,1,1,1,0,1,1,0,0,0,6,184,68,0,0,12,2,445
1,1,0,0,1,0,0,0,0,0,0,16,0,0,273,0,0,0,0,19
1,1,0,0,1,0,0,0,0,0,0,2,0,0,170,0,0,0,0,19
1,1,0,0,1,0,0,1,0,0,3,0,0,0,194,0,0,51,0,147
1,1,0,0,1,0,0,1,1,0,0,0,0,0,206,0,0,43,5,403
1,1,0,0,1,0,0,1,1,0,0,0,0,0,250,0,0,69,32,403
1,1,0,0,1,0,0,1,1,0,0,0,0,0,259,0,0,17,0,403
1,1,0,0,1,1,0,1,1,0,0,0,0,0,113,0,0,96,5,435
1,1,0,0,1,1,0,1,1,0,0,0,0,0,270,0,0,46,33,435
1,1,0,0,1,1,0,1,1,0,0,0,0,0,252,0,0,82,35,435
1,1,0,0,1,1,1,0,0,0,1,0,0,0,178,0,95,0,0,115
1,1,0,0,1,1,1,0,0,0,2,0,0,0,243,0,110,0,0,115
1,1,0,0,1,1,1,0,0,0,0,0,0,0,219,0,12,0,0,115
1,1,0,1,0,1,0,0,0,0,0,0,0,212,0,6,0,0,0,43
1,1,0,1,0,1,0,0,0,0,0,0,0,257,0,21,0,0,0,43
1,1,0,1,0,1,0,0,0,0,24,0,0,180,0,31,0,0,0,43
1,1,0,1,0,1,1,1,1,0,0,0,0,166,0,0,10,9,1,491
1,1,0,1,0,1,1,1,1,0,0,0,0,268,0,0,3,11,2,491
1,1,0,1,0,1,1,1,1,0,1,0,0,180,0,0,12,26,0,491
1,1,0,1,1,0,1,1,0,0,0,1,0,197,71,0,5,6,0,219
1,1,0,1,1,0,1,1,0,0,0,0,0,105,64,0,0,13,0,219
1,1,0,1,1,0,1,1,0,0,0,0,0,168,135,0,0,44,0,219
1,1,0,1,1,1,1,1,1,0,0,0,0,154,76,0,0,0,0,507
1,1,0,1,1,1,1,1,1,0,0,0,0,171,58,0,2,8,0,507
1,1,0,1,1,1,1,1,1,0,0,0,0,151,139,0,0,1,0,507
1,1,1,0,0,0,0,0,1,0,0,0,278,0,0,0,0,0,12,263
1,1,1,0,0,0,0,0,1,0,0,0,225,0,0,0,0,0,27,263
1,1,1,0,0,0,0,0,1,0,0,1,159,0,0,0,0,0,42,263
1,1,1,0,1,0,0,1,1,0,0,0,47,0,210,0,0,45,2,407
1,1,1,0,1,0,0,1,1,0,0,0,35,0,194,0,0,30,0,407
1,1,1,0,1,1,1,1,0,0,0,0,54,0,136,0,32,7,0,247
1,1,1,0,1,1,1,1,0,0,0,0,15,0,223,0,1,24,0,247
1,1,1,0,1,1,1,1,0,0,0,0,44,0,192,0,4,4,0,247
1,1,1,1,0,0,0,0,1,0,0,0,20,155,0,0,0,0,0,271
1,1,1,1,0,0,0,0,1,0,0,0,55,152,0,0,0,0,0,271
1,1,1,1,0,0,0,0,1,0,0,0,112,183,0,0,0,0,0,271
1,1,1,1,0,0,0,1,1,0,0,0,32,215,0,0,0,37,0,399
1,1,1,1,0,0,0,1,1,0,0,0,39,291,0,0,0,16,0,399
1,1,1,1,0,0,0,1,1,0,0,0,5,159,0,0,0,2,0,399
1,1,1,1,0,0,1,1,1,0,0,0,20,160,0,0,0,7,0,463
1,1,1,1,0,0,1,1,1,0,0,1,42,212,0,0,0,15,0,463
1,1,1,1,0,0,1,1,1,0,0,0,12,149,0,0,3,2,0,463
1,1,1,1,0,1,1,1,1,0,0,0,41,161,0,0,0,16,12,495
1,1,1,1,0,1,1,1,1,0,0,0,15,193,0,0,0,3,2,495
1,1,1,1,0,1,1,1,1,0,0,0,21,140,0,0,0,8,1,495
1,1,1,1,1,0,1,0,1,0,0,0,1,128,108,0,20,0,2,351
1,1,1,1,1,0,1,0,1,0,0,0,18,78,136,0,2,0,0,351
1,1,1,1,1,0,1,0,1,0,0,0,4,124,142,0,0,0,0,351
1,1,1,1,1,0,1,1,0,0,0,0,3,186,235,0,0,12,0,223
1,1,1,1,1,0,1,1,0,0,0,0,0,85,73,0,0,4,0,223
1,1,1,1,1,0,1,1,0,0,0,0,12,126,108,0,1,1,0,223
