"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","state_idx"
0,0,1,1,1,0,0,0,1,0,0,0,18,52,188,0,0,0,1,284
0,0,1,1,1,0,0,0,1,0,0,0,3,99,87,0,0,0,0,284
0,0,1,1,1,0,0,0,1,0,0,0,2,150,143,0,0,0,1,284
0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,260,258
0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,280,258
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,292,0,130
0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,209,0,130
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,254,0,130
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,47,209,42,450
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,108,222,28,450
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,51,167,24,450
0,1,0,0,1,1,0,0,0,0,0,0,0,0,155,20,0,0,0,50
0,1,0,0,1,1,0,0,0,0,0,0,0,0,277,5,0,0,0,50
0,1,0,0,1,1,0,0,0,0,0,0,0,0,210,0,0,0,0,50
0,1,0,0,1,1,1,0,0,0,0,3,0,0,292,0,34,0,0,114
0,1,0,0,1,1,1,0,0,0,0,12,0,0,239,0,36,0,0,114
0,1,0,0,1,1,1,0,0,0,0,0,0,0,222,0,32,0,0,114
0,1,0,1,0,0,0,1,1,0,0,0,0,284,0,0,0,2,0,394
0,1,0,1,0,0,0,1,1,0,0,0,0,216,0,0,0,13,0,394
0,1,0,1,0,0,0,1,1,0,0,1,0,160,0,0,0,7,0,394
0,1,0,1,0,0,1,0,0,0,0,0,0,214,0,0,13,0,0,74
0,1,0,1,0,0,1,0,0,0,0,1,0,239,0,0,67,0,0,74
0,1,0,1,0,0,1,0,0,0,0,0,0,283,0,0,5,0,0,74
0,1,0,1,0,0,1,0,1,0,0,0,0,263,0,0,27,0,0,330
0,1,0,1,0,0,1,0,1,0,0,0,0,239,0,0,14,0,0,330
0,1,0,1,0,0,1,0,1,0,0,0,0,243,0,0,45,0,0,330
0,1,0,1,1,0,0,0,1,0,0,0,0,116,152,0,0,0,0,282
0,1,0,1,1,0,0,0,1,0,0,0,0,130,86,0,0,0,1,282
0,1,0,1,1,0,0,0,1,0,0,0,0,100,122,0,0,0,10,282
0,1,0,1,1,0,0,1,0,0,0,0,0,139,92,0,0,6,0,154
0,1,0,1,1,0,0,1,0,0,0,0,0,112,56,0,0,1,0,154
0,1,0,1,1,0,0,1,0,0,0,0,0,91,54,0,0,16,0,154
0,1,0,1,1,0,1,1,0,0,0,0,0,188,130,0,0,15,0,218
0,1,0,1,1,0,1,1,0,0,0,0,0,71,72,0,3,23,0,218
0,1,0,1,1,0,1,1,0,0,0,0,0,172,116,0,5,4,0,218
0,1,0,1,1,1,1,1,1,0,0,0,0,126,111,0,0,0,0,506
0,1,0,1,1,1,1,1,1,0,0,0,0,75,122,0,15,35,0,506
0,1,0,1,1,1,1,1,1,0,0,0,0,123,94,0,0,0,0,506
0,1,1,0,0,1,0,0,1,0,0,6,147,0,0,0,0,0,39,294
0,1,1,0,0,1,0,0,1,0,0,4,241,0,0,1,0,0,54,294
0,1,1,0,0,1,1,1,0,0,0,0,198,0,0,0,112,34,0,230
0,1,1,0,0,1,1,1,0,0,0,0,196,0,0,0,0,157,0,230
0,1,1,0,0,1,1,1,0,0,0,0,171,0,0,0,10,32,0,230
0,1,1,0,1,0,0,1,0,0,0,1,38,0,166,0,0,40,0,150
0,1,1,0,1,0,0,1,0,0,0,0,58,0,271,0,0,35,0,150
0,1,1,0,1,0,0,1,0,0,0,0,41,0,150,0,0,39,0,150
0,1,1,0,1,0,1,1,1,0,0,0,44,0,215,0,9,52,9,470
0,1,1,0,1,0,1,1,1,0,0,0,33,0,195,0,12,43,7,470
0,1,1,0,1,0,1,1,1,0,0,0,25,0,228,0,9,47,0,470
0,1,1,0,1,1,0,0,1,0,0,2,97,0,223,0,0,0,35,310
0,1,1,0,1,1,0,0,1,0,0,0,43,0,239,0,0,0,19,310
0,1,1,0,1,1,0,0,1,0,0,0,45,0,171,0,0,0,11,310
0,1,1,1,0,0,0,0,0,0,0,0,41,237,0,0,0,0,0,14
0,1,1,1,0,0,0,0,0,0,0,0,21,163,0,0,0,0,0,14
0,1,1,1,0,0,0,0,0,0,0,0,73,231,0,0,0,0,0,14
0,1,1,1,0,0,0,0,1,0,0,0,1,258,0,0,0,0,1,270
0,1,1,1,0,0,0,0,1,0,0,0,9,201,0,0,0,0,0,270
0,1,1,1,0,0,0,0,1,0,0,0,9,213,0,0,0,0,1,270
0,1,1,1,0,0,0,1,1,0,0,0,22,197,0,0,0,9,0,398
0,1,1,1,0,0,0,1,1,0,0,0,33,201,0,0,0,11,0,398
0,1,1,1,0,0,0,1,1,0,0,2,18,209,0,0,0,32,11,398
0,1,1,1,0,1,1,0,1,0,0,0,64,163,0,0,16,0,0,366
0,1,1,1,0,1,1,0,1,0,0,0,37,197,0,0,0,0,0,366
0,1,1,1,0,1,1,0,1,0,0,0,40,226,0,0,1,0,0,366
0,1,1,1,0,1,1,1,0,0,0,0,22,305,0,0,0,13,0,238
0,1,1,1,0,1,1,1,0,0,0,1,42,171,0,0,0,5,0,238
0,1,1,1,0,1,1,1,0,0,0,0,0,285,0,0,4,15,0,238
0,1,1,1,1,0,0,0,0,0,0,0,24,109,154,0,0,0,0,30
0,1,1,1,1,0,0,0,0,0,0,0,0,144,73,0,0,0,0,30
0,1,1,1,1,0,0,0,0,0,0,0,41,144,109,0,0,0,0,30
0,1,1,1,1,0,1,0,1,0,0,0,21,97,112,0,0,0,0,350
0,1,1,1,1,0,1,0,1,0,0,0,1,125,113,0,0,0,0,350
0,1,1,1,1,0,1,0,1,0,0,0,2,94,93,0,1,0,4,350
0,1,1,1,1,1,1,0,0,0,0,0,3,110,140,0,0,0,0,126
0,1,1,1,1,1,1,0,0,0,0,0,23,144,73,0,12,0,0,126
0,1,1,1,1,1,1,0,0,0,0,0,13,139,73,0,0,0,0,126
1,0,0,0,0,1,0,0,0,0,46,0,0,0,0,194,0,0,0,33
1,0,0,0,0,1,0,0,0,0,49,0,0,0,0,225,0,0,0,33
1,0,0,0,0,1,0,0,0,0,17,0,0,0,0,279,0,0,0,33
1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,261,136,417
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,184,52,417
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,307,37,417
1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,214,0,0,97
1,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,64,88,65,481
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,60,127,60,481
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,180,146,7,481
1,0,0,0,1,1,0,0,1,0,1,0,0,0,250,1,0,0,28,305
1,0,0,0,1,1,0,1,0,0,0,0,0,0,211,0,0,55,0,177
1,0,0,0,1,1,0,1,0,0,0,0,0,0,188,2,0,29,0,177
1,0,0,0,1,1,0,1,0,0,2,0,0,0,275,0,0,10,0,177
1,0,0,0,1,1,1,0,1,0,0,0,0,0,213,2,6,0,3,369
1,0,0,0,1,1,1,0,1,0,3,0,0,0,200,0,33,0,11,369
1,0,0,0,1,1,1,0,1,0,0,0,0,0,251,0,135,0,8,369
1,0,0,1,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,9
1,0,0,1,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,9
1,0,0,1,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,9
1,0,0,1,0,0,0,1,1,0,0,0,0,195,0,0,0,31,1,393
1,0,0,1,0,0,0,1,1,0,0,0,0,150,0,0,0,24,29,393
1,0,0,1,0,0,0,1,1,0,1,0,0,198,0,0,0,27,0,393
1,0,0,1,0,1,0,0,0,0,3,0,0,171,0,54,0,0,0,41
1,0,0,1,0,1,0,0,0,0,0,0,0,212,0,1,0,0,0,41
1,0,0,1,0,1,0,0,0,0,1,0,0,195,0,20,0,0,0,41
1,0,0,1,1,0,0,1,0,0,0,0,0,110,56,0,0,16,0,153
1,0,0,1,1,0,0,1,0,0,0,0,0,151,152,0,0,4,0,153
1,0,0,1,1,0,0,1,0,0,0,0,0,139,113,0,0,16,0,153
1,0,0,1,1,0,1,1,0,0,0,0,0,89,40,0,0,4,0,217
1,0,0,1,1,0,1,1,0,0,0,0,0,159,91,0,0,0,0,217
1,0,0,1,1,0,1,1,0,0,0,0,0,94,91,0,0,42,0,217
1,0,0,1,1,1,1,0,0,0,0,0,0,112,113,0,2,0,0,121
1,0,0,1,1,1,1,0,0,0,0,0,0,153,58,0,10,0,0,121
1,0,0,1,1,1,1,0,0,0,0,0,0,130,143,0,4,0,0,121
1,0,0,1,1,1,1,1,0,0,0,0,0,163,62,0,0,2,0,249
1,0,0,1,1,1,1,1,0,0,0,0,0,139,165,1,0,1,0,249
1,0,0,1,1,1,1,1,0,0,0,0,0,145,80,0,0,2,0,249
1,0,1,0,0,0,0,1,0,0,0,0,119,0,0,0,0,98,0,133
1,0,1,0,0,0,0,1,0,0,0,0,213,0,0,0,0,105,0,133
1,0,1,0,0,0,0,1,0,0,0,0,245,0,0,0,0,106,0,133
1,0,1,0,0,0,1,0,1,0,0,0,238,0,0,0,97,0,10,325
1,0,1,0,0,0,1,0,1,0,0,0,221,0,0,0,35,0,5,325
1,0,1,0,0,0,1,0,1,0,0,0,176,0,0,0,98,0,17,325
1,0,1,0,0,1,0,0,0,0,0,0,218,0,0,2,0,0,0,37
1,0,1,0,0,1,0,0,0,0,3,0,217,0,0,6,0,0,0,37
1,0,1,0,0,1,0,0,0,0,7,0,249,0,0,1,0,0,0,37
1,0,1,0,0,1,0,0,1,0,0,0,227,0,0,0,0,0,0,293
1,0,1,0,0,1,0,0,1,0,0,0,225,0,0,0,0,0,183,293
1,0,1,0,0,1,0,0,1,0,0,0,216,0,0,2,0,0,86,293
1,0,1,0,0,1,0,1,0,0,0,0,155,0,0,0,0,133,0,165
1,0,1,0,0,1,0,1,0,0,1,0,235,0,0,0,0,26,0,165
1,0,1,0,0,1,0,1,0,0,0,0,192,0,0,0,0,23,0,165
1,0,1,0,1,0,1,0,1,0,0,0,22,0,172,0,12,0,15,341
1,0,1,0,1,0,1,0,1,0,0,0,12,0,300,0,12,0,0,341
1,0,1,0,1,0,1,0,1,0,0,0,19,0,114,0,28,0,10,341
1,0,1,0,1,1,0,0,0,0,4,0,64,0,190,9,0,0,0,53
1,0,1,0,1,1,0,0,0,0,0,0,118,0,239,0,0,0,0,53
1,0,1,0,1,1,0,0,0,0,0,0,41,0,277,0,0,0,0,53
1,0,1,0,1,1,0,0,1,0,0,0,65,0,217,0,0,0,41,309
1,0,1,0,1,1,0,0,1,0,0,0,37,0,173,0,0,0,2,309
1,0,1,0,1,1,0,0,1,0,2,0,41,0,186,3,0,0,0,309
1,0,1,0,1,1,0,1,0,0,0,0,18,0,239,1,0,53,0,181
1,0,1,0,1,1,0,1,0,0,0,0,6,0,235,0,0,81,0,181
1,0,1,0,1,1,0,1,0,0,0,0,70,0,283,0,0,28,0,181
1,0,1,1,0,0,0,1,0,0,0,0,55,183,0,0,0,8,0,141
1,0,1,1,0,0,0,1,0,0,1,0,43,160,0,0,0,2,0,141
1,0,1,1,0,0,0,1,0,0,0,0,44,228,0,0,0,24,0,141
1,0,1,1,0,1,0,0,0,0,0,0,26,223,0,0,0,0,0,45
1,0,1,1,0,1,0,0,0,0,0,0,33,176,0,0,0,0,0,45
1,0,1,1,0,1,0,0,0,0,0,0,13,218,0,0,0,0,0,45
1,0,1,1,1,0,0,0,0,0,0,0,55,161,128,0,0,0,0,29
1,0,1,1,1,0,0,0,0,0,0,0,9,133,58,0,0,0,0,29
1,0,1,1,1,0,0,0,0,0,0,0,18,242,71,0,0,0,0,29
1,0,1,1,1,0,0,1,0,0,0,0,23,152,99,0,0,3,0,157
1,0,1,1,1,0,0,1,0,0,0,0,9,169,153,0,0,11,0,157
1,0,1,1,1,0,0,1,0,0,2,0,0,132,89,0,0,7,0,157
1,1,0,0,1,0,0,0,1,0,2,0,0,0,206,0,0,0,95,275
1,1,0,0,1,0,0,0,1,0,1,6,0,0,238,0,0,0,23,275
1,1,0,0,1,0,0,0,1,0,0,0,0,0,215,0,0,0,84,275
1,1,0,0,1,0,0,1,0,0,3,0,0,0,194,0,0,51,0,147
1,1,0,0,1,0,1,0,1,0,0,2,0,0,228,0,98,0,37,339
1,1,0,0,1,0,1,0,1,0,0,0,0,0,165,0,41,0,5,339
1,1,0,0,1,0,1,0,1,0,0,0,0,0,266,0,19,0,14,339
1,1,0,0,1,0,1,1,0,0,0,0,0,0,200,0,9,37,0,211
1,1,0,0,1,0,1,1,0,0,0,2,0,0,256,0,8,22,0,211
1,1,0,0,1,1,0,1,0,0,0,0,0,0,182,1,0,96,0,179
1,1,0,0,1,1,0,1,0,0,0,0,0,0,113,4,0,124,0,179
1,1,0,0,1,1,0,1,0,0,0,0,0,0,160,1,0,85,0,179
1,1,0,0,1,1,0,1,1,0,0,0,0,0,113,0,0,96,5,435
1,1,0,0,1,1,0,1,1,0,0,0,0,0,252,0,0,82,35,435
1,1,0,0,1,1,0,1,1,0,0,0,0,0,270,0,0,46,33,435
1,1,0,0,1,1,1,0,0,0,1,0,0,0,178,0,95,0,0,115
1,1,0,0,1,1,1,0,0,0,0,0,0,0,219,0,12,0,0,115
1,1,0,0,1,1,1,0,0,0,2,0,0,0,243,0,110,0,0,115
1,1,0,1,0,0,0,1,1,0,0,0,0,123,0,0,0,63,0,395
1,1,0,1,0,0,0,1,1,0,1,0,0,159,0,0,0,3,14,395
1,1,0,1,0,0,0,1,1,0,0,0,0,251,0,0,0,5,0,395
1,1,0,1,1,0,0,0,0,0,0,0,0,89,129,0,0,0,0,27
1,1,0,1,1,0,0,0,0,0,0,0,0,146,147,0,0,0,0,27
1,1,0,1,1,0,0,0,0,0,0,0,0,92,93,0,0,0,0,27
1,1,0,1,1,0,1,0,1,0,0,0,0,134,52,0,0,0,0,347
1,1,0,1,1,0,1,0,1,0,0,0,0,167,80,0,0,0,0,347
1,1,0,1,1,0,1,0,1,0,0,0,0,130,121,0,23,0,1,347
1,1,1,0,0,1,0,0,1,0,0,0,201,0,0,0,0,0,92,295
1,1,1,0,0,1,0,0,1,0,5,5,282,0,0,0,0,0,18,295
1,1,1,0,0,1,0,0,1,0,0,0,215,0,0,2,0,0,25,295
1,1,1,0,0,1,1,0,0,0,0,0,239,0,0,0,96,0,0,103
1,1,1,0,0,1,1,0,0,0,0,7,307,0,0,0,36,0,0,103
1,1,1,0,0,1,1,0,0,0,0,0,228,0,0,0,22,0,0,103
1,1,1,0,1,0,0,0,1,0,0,1,23,0,201,0,0,0,32,279
1,1,1,0,1,0,0,0,1,0,0,0,102,0,128,0,0,0,4,279
1,1,1,0,1,0,0,0,1,0,2,0,26,0,198,0,0,0,27,279
1,1,1,0,1,0,1,0,1,0,0,0,4,0,245,0,61,0,4,343
1,1,1,0,1,0,1,0,1,0,0,0,26,0,122,0,49,0,33,343
1,1,1,0,1,0,1,0,1,0,0,5,44,0,144,0,8,0,14,343
1,1,1,0,1,0,1,1,1,0,0,0,55,0,204,0,24,40,0,471
1,1,1,0,1,0,1,1,1,0,0,0,22,0,275,0,2,12,0,471
1,1,1,0,1,0,1,1,1,0,0,0,43,0,231,0,4,34,0,471
1,1,1,0,1,1,1,0,1,0,0,0,20,0,173,0,5,0,13,375
1,1,1,0,1,1,1,0,1,0,0,0,66,0,144,0,17,0,10,375
1,1,1,0,1,1,1,0,1,0,0,0,54,0,158,0,36,0,14,375
1,1,1,1,0,0,0,1,1,0,0,0,39,291,0,0,0,16,0,399
1,1,1,1,0,0,0,1,1,0,0,0,5,159,0,0,0,2,0,399
1,1,1,1,0,0,0,1,1,0,0,0,32,215,0,0,0,37,0,399
1,1,1,1,0,0,1,0,0,0,0,0,30,209,0,0,2,0,0,79
1,1,1,1,0,0,1,0,0,0,0,0,53,265,0,0,1,0,0,79
1,1,1,1,0,0,1,0,0,0,0,0,1,180,0,0,4,0,0,79
1,1,1,1,0,1,0,0,0,0,0,0,20,226,0,0,0,0,0,47
1,1,1,1,0,1,0,0,0,0,0,0,118,171,0,0,0,0,0,47
1,1,1,1,1,0,1,0,0,0,0,0,15,134,85,0,3,0,0,95
1,1,1,1,1,0,1,0,0,0,0,0,25,179,133,0,1,0,0,95
1,1,1,1,1,0,1,0,0,0,0,0,0,79,125,0,32,0,0,95
