"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
9.24,0,0,0,0,0,0.63,0,9.24,0,4.58,16.53,0,0,0,0,51.94,0
0,0,0,0,0,0,0,0,0,0,0,0,51.94,0,0,0,0,0
0.63,0,0,0,0,0,0.63,2.035,0,29.49,0,2.035,16.53,9.24,0,0,112.155,112.155
4.58,0,0,0,0,0,0.63,29.49,29.49,16.53,0,0,0,9.24,0,0,112.155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,51.94,0,0,16.53,16.53,0,0,0,0,0,2.035,0,0,51.94,0
0,0,0,112.155,0,0,2.035,4.58,0,4.58,0,2.035,16.53,9.24,0,0,29.49,51.94
0,0,0,51.94,0,0,0,0,0,0,0,0,51.94,9.24,0,0,112.155,0
0,0,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.24,0,0,0,29.49,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0
4.58,0,0,112.155,0,0,0.63,2.035,0,0.63,0,0,29.49,4.58,0,0,29.49,29.49
0,0,0,51.94,0,0,0.63,0,112.155,9.24,2.035,0.63,16.53,4.58,0,4.58,29.49,29.49
2.035,0,0,112.155,0,0,0,0.63,112.155,4.58,0,2.035,51.94,4.58,0,0,9.24,16.53
0,0,0,0,0,0,0,112.155,0,0,0,0,0,0,0,0,112.155,0
0.63,0,0,51.94,0,0,0,0,0,0,0,0,16.53,0,0,0,112.155,16.53
4.58,0,0,9.24,2.035,0,0,0,0,0,0,16.53,0,0,0,0,29.49,16.53
0,0,0,0,0,0,0,0,0,0,2.035,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.035,0,112.155,0,0,0,0,0,0
0.63,0,0,51.94,2.035,0,0.63,51.94,51.94,0.63,0,4.58,0,4.58,0,0,16.53,51.94
0,0,0,0,0,0,0,0,29.49,0.63,0,0,0,0,0,0,0,0
2.035,51.94,0,0,0,0,0.63,0,112.155,4.58,51.94,0,0,29.49,0,0,0,0
0,0,0,0,9.24,0,0,0,0,0,0,9.24,9.24,0,0,0,112.155,0
0,0,0,0,0,0,2.035,0,0,0,0,9.24,0,0,0,0,0,0
16.53,0,0,0,0,0,4.58,112.155,112.155,4.58,0,0,0.63,0,0,0,0,0
0,0,0,0,0,0,16.53,0,0,0,0,29.49,51.94,0,0,0,0,0
0.63,0,0,112.155,0,0,0,9.24,112.155,2.035,0,2.035,16.53,0,0,0,9.24,0
0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0
2.035,0,0,112.155,0,0,0.63,16.53,29.49,16.53,9.24,0.63,0,0,0,0,16.53,112.155
0.63,0,0,112.155,0,0,0,16.53,112.155,0,9.24,0.63,16.53,4.58,0,0,4.58,0
