"a","b","c","d","e","f","g","h","i","j","k","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
1,0,0,1,1,1,0,1,1,0,0,FALSE,FALSE,4,-0.964810746586877,0,0,0.210896724370402,0.870027087542357,1.66576450137769,0,-0.378183399229278,7.92677977701655,0,0
0,1,0,1,1,1,0,1,1,0,0,FALSE,FALSE,4,0,-0.614663447721353,0,0.0958016322521082,0.807974136639899,1.63751489454729,0,-0.429026142132524,8.55987457857613,0,0
1,1,0,1,1,1,0,1,1,0,0,FALSE,FALSE,4,-1.09728019077972,-0.860653870215182,0,0.416112184961093,1.11824712927842,1.6998186976025,0,-0.230841759395596,6.87904254896812,0,0
0,0,1,1,1,1,0,1,1,0,0,FALSE,FALSE,4,0,0,-1.27401101811239,0.150932601850219,0.895997417989282,1.7004668415926,0,-0.224372165385554,7.91663677665364,0,0
1,0,1,1,1,1,0,1,1,0,0,FALSE,FALSE,5,-2.31057155826093,0,-2.55158534183027,0.900424880147461,1.66257334385984,1.89793134374103,0,0.412789991735587,3.63219245337182,0,0
0,1,1,1,1,1,0,1,1,0,0,FALSE,FALSE,3,0,27.9012905934995,-18.690687836975,-3.00338282727254,-2.84619211726037,1.93848074352427,0,-0.322549722301315,18.9467481430175,0,0
1,1,1,1,1,1,0,1,1,0,0,FALSE,FALSE,6,4.1547647093963,-26.1241402350137,17.3306005744682,1.75663350217008,3.02140921583276,1.12254135589466,0,-1.27816396712684,5.29317247907152,0,0
0,0,0,0,0,0,1,1,1,0,0,FALSE,FALSE,1,0,0,0,0,0,0,-0.661456754310312,-0.529851218955257,7.31362077807826,0,0
1,0,0,0,0,0,1,1,1,0,0,FALSE,FALSE,2,0.840726088207361,0,0,0,0,0,-1.47587572687788,-1.22841616153778,12.5222711703,0,0
0,1,0,0,0,0,1,1,1,0,0,FALSE,FALSE,2,0,1.49293387661856,0,0,0,0,-1.90335789678842,-1.61688406923484,15.1869485046868,0,0
1,1,0,0,0,0,1,1,1,0,0,FALSE,FALSE,3,1.01349721561234,2.06400198022794,0,0,0,0,-3.3601863937636,-2.87481097962018,24.4776464788732,0,0
0,0,1,0,0,0,1,1,1,0,0,FALSE,FALSE,2,0,0,0.0993943069580476,0,0,0,-0.736601170399761,-0.602949304236648,7.76520584691549,0,0
1,0,1,0,0,0,1,1,1,0,0,FALSE,FALSE,2,0.775424211657984,0,-0.137654576602528,0,0,0,-1.30854713490069,-1.07292035510975,11.492283069332,0,0
0,1,1,0,0,0,1,1,1,0,0,FALSE,FALSE,2,0,-3.07913336445708,2.84449812295193,0,0,0,-0.250578190991948,-0.379821522310549,3.9987140159092,0,0
1,1,1,0,0,0,1,1,1,0,0,FALSE,FALSE,3,6.06535848280083,-17.855935225059,14.1640943479326,0,0,0,-2.39190164485171,-2.98513601751823,15.0764211634522,0,0
0,0,0,1,0,0,1,1,1,0,0,FALSE,FALSE,1,0,0,0,-0.0878362154573034,0,0,-0.573440206129051,-0.424739921162949,6.50073205928998,0,0
1,0,0,1,0,0,1,1,1,0,0,FALSE,FALSE,2,0.695404175424826,0,0,-0.418516413538564,0,0,-0.915725422962358,-0.606839582773221,7.74874055644684,0,0
0,1,0,1,0,0,1,1,1,0,0,FALSE,FALSE,2,0,1.41351982005785,0,-0.667352892312071,0,0,-1.16857409030612,-0.760457499414444,8.59205870233954,0,0
1,1,0,1,0,0,1,1,1,0,0,FALSE,FALSE,3,0.609421656901536,1.70805190303692,0,-1.07789912761146,0,0,-1.59254457788995,-0.989994389028031,10.1215237323326,0,0
0,0,1,1,0,0,1,1,1,0,0,FALSE,FALSE,2,0,0,0.452143859924498,-0.239209191394434,0,0,-0.763587764796932,-0.576118417115676,7.15409291968537,0,0
1,0,1,1,0,0,1,1,1,0,0,FALSE,FALSE,3,1.09806673499952,0,1.30995828731746,-1.04855160464149,0,0,-1.66481864244553,-1.15085760593448,10.3643070651635,0,0
0,1,1,1,0,0,1,1,1,0,0,FALSE,FALSE,2,0,6.39971006319618,-3.17479784776471,-1.64870889468296,0,0,-1.93275806837135,-0.881773580864807,11.3815380206268,0,0
1,1,1,1,0,0,1,1,1,0,0,FALSE,FALSE,4,0.793647874765513,1.03016097058392,0.488316368742286,-1.05106335481611,0,0,-1.60317019137511,-1.04072300298003,10.1548256801158,0,0
0,0,0,0,1,0,1,1,1,0,0,FALSE,FALSE,1,0,0,0,0,-0.026884856040613,0,-0.636432721077437,-0.515873206902796,7.17856286347516,0,0
1,0,0,0,1,0,1,1,1,0,0,FALSE,FALSE,2,1.62124214881722,0,0,0,-0.933961028123453,0,-1.36265135073146,-1.39136586115821,12.6660780578061,0,0
0,1,0,0,1,0,1,1,1,0,0,FALSE,FALSE,2,0,1.85351693587189,0,0,-0.989692785223787,0,-1.28211824485115,-1.3648688229738,12.1167761592774,0,0
1,1,0,0,1,0,1,1,1,0,0,FALSE,FALSE,3,43.0386224967193,42.5863025145556,0,0,-46.2281819450998,0,-34.7503727767295,-43.2637868431836,266.314075945835,0,0
0,0,1,0,1,0,1,1,1,0,0,FALSE,FALSE,2,0,0,0.155372069317028,0,-0.0923809163890398,0,-0.692934851133653,-0.596086512971314,7.55545165154358,0,0
1,0,1,0,1,0,1,1,1,0,0,FALSE,FALSE,3,2.00155756654198,0,0.24494546679094,0,-1.25000056671876,0,-1.62208582022008,-1.72319832219686,14.5475229508704,0,0
0,1,1,0,1,0,1,1,1,0,0,FALSE,FALSE,3,0,-4.04878423398261,3.29166003917012,0,0.688675609552992,0,-0.42304554774528,-0.360716598263118,4.37626962887066,0,0
1,1,1,0,1,0,1,1,1,0,0,FALSE,FALSE,3,6.68552613071759,-18.9358795675336,15.1227603233921,0,-0.306071326951893,0,-2.53419610646257,-3.26001376206505,16.0412900445938,0,0
0,0,0,1,1,0,1,1,1,0,0,FALSE,FALSE,2,0,0,0,-0.109836663706936,0.0528652851692906,0,-0.60060082875532,-0.425898354335095,6.56269916997139,0,0
1,0,0,1,1,0,1,1,1,0,0,FALSE,FALSE,2,0.877580834862691,0,0,-0.415029006433076,-0.216542543413792,0,-0.894141517140536,-0.649799576232304,7.82185955195432,0,0
0,1,0,1,1,0,1,1,1,0,0,FALSE,FALSE,2,0,1.59234859958789,0,-0.55207383806032,-0.45317964349411,0,-1.0110360047881,-0.792999679428184,8.32543526374229,0,0
1,1,0,1,1,0,1,1,1,0,0,FALSE,FALSE,3,1.68401163257537,2.75618139137948,0,-1.46094203535366,-1.34001654353828,0,-1.87430176854758,-1.49096023462657,12.0300367821091,0,0
0,0,1,1,1,0,1,1,1,0,0,FALSE,FALSE,2,0,0,0.451187426324984,-0.212871267567378,-0.062518461940242,0,-0.73106540007499,-0.574428239062002,7.07942856906417,0,0
1,0,1,1,1,0,1,1,1,0,0,FALSE,FALSE,3,2.62675655864264,0,2.48293560454911,-1.59034310303217,-1.38849043314614,0,-2.1971820040371,-1.91345160794172,13.1752121481205,0,0
0,1,1,1,1,0,1,1,1,0,0,FALSE,FALSE,2,0,19.2874513104596,-10.5305003483431,-3.06169149362326,-3.38364299275579,0,-2.52704896040931,-1.40582586949542,15.8537639168314,0,0
1,1,1,1,1,0,1,1,1,0,0,FALSE,FALSE,3,0.837334373936078,7.50434125185098,-3.17389326166807,-1.76038560974277,-1.7773797916248,0,-1.8972005610418,-1.32474965716247,12.4364980538537,0,0
0,0,0,0,0,1,1,1,1,0,0,FALSE,FALSE,2,0,0,0,0,0,2.02477859114824,-1.32551000689204,-1.26645671968233,11.9558978471889,0,0
1,0,0,0,0,1,1,1,1,0,0,FALSE,FALSE,2,-0.142127949267817,0,0,0,0,1.93121381272433,-1.15714355378006,-1.11432320108852,10.8608365754305,0,0
0,1,0,0,0,1,1,1,1,0,0,FALSE,FALSE,3,0,0.519828288866038,0,0,0,2.32735890972844,-1.85716586290605,-1.75503072220905,15.3910669748391,0,0
1,1,0,0,0,1,1,1,1,0,0,FALSE,FALSE,3,-0.21687867405173,0.469556329596488,0,0,0,2.15532253064693,-1.54883302646668,-1.47563475774993,13.3878585411453,0,0
0,0,1,0,0,1,1,1,1,0,0,FALSE,FALSE,2,0,0,-0.741585492006403,0,0,1.69768539396098,-0.657579470999988,-0.602073486892822,7.83666346749969,0,0
1,0,1,0,0,1,1,1,1,0,0,FALSE,FALSE,2,-0.256092559003698,0,-0.608797057908474,0,0,1.58766551764402,-0.473808954717841,-0.446917024534254,6.60112346630506,0,0
0,1,1,0,0,1,1,1,1,0,0,FALSE,FALSE,3,0,-4.01788247668473,3.14890971505125,0,0,1.07495831099352,-0.0523664075344991,-0.311241001728982,2.89565315300104,0,0
1,1,1,0,0,1,1,1,1,0,0,FALSE,FALSE,4,4.27931018492676,-14.6146177837539,11.1907781619302,0,0,1.27101587948048,-1.52698953794617,-2.13686804860996,10.5101573268023,0,0
0,0,0,1,0,1,1,1,1,0,0,FALSE,FALSE,2,0,0,0,-0.231127114630702,0,1.71564907546414,-0.992525211015597,-0.877413005698867,9.1081581970066,0,0
1,0,0,1,0,1,1,1,1,0,0,FALSE,FALSE,2,-0.0958192958292717,0,0,-0.185402308061835,0,1.71372625402354,-0.944892258859424,-0.851814274584099,8.93327362109942,0,0
0,1,0,1,0,1,1,1,1,0,0,FALSE,FALSE,3,0,0.70456500935345,0,-0.521771139573464,0,1.73702786033908,-1.29439027285458,-1.05039127650811,10.1830653869456,0,0
1,1,0,1,0,1,1,1,1,0,0,FALSE,FALSE,3,-0.136652266682366,0.640434714328583,0,-0.4301061639334,0,1.73233971610525,-1.19898265246405,-0.998139083245535,9.83581526491308,0,0
0,0,1,1,0,1,1,1,1,0,0,FALSE,FALSE,3,0,0,-0.812708433753665,0.0405497563507949,0,1.72054977091831,-0.651940552805273,-0.606609952826004,7.94121920167693,0,0
1,0,1,1,0,1,1,1,1,0,0,FALSE,FALSE,3,-0.452687264983168,0,-1.16121642821359,0.373072622712573,0,1.71356715220323,-0.280853633884448,-0.369545133094232,6.6145869218844,0,0
0,1,1,1,0,1,1,1,1,0,0,FALSE,FALSE,3,0,23.4954012284826,-14.7141105770741,-5.00462766119197,0,2.51730290208434,-4.89264044943296,-1.74288875005018,23.8260374982161,0,0
1,1,1,1,0,1,1,1,1,0,0,FALSE,FALSE,5,4.49063674990273,-15.3660461969723,11.7360235961736,0.0414958701451908,0,1.26873865392743,-1.55967819890531,-2.21515307483799,10.7126425786045,0,0
0,0,0,0,1,1,1,1,1,0,0,FALSE,FALSE,3,0,0,0,0,0.0972227487098394,2.09012393663183,-1.43743440934905,-1.3407772553455,12.5941224223879,0,0
1,0,0,0,1,1,1,1,1,0,0,FALSE,FALSE,3,-0.436740502976879,0,0,0,0.333952447547333,1.9617224179878,-1.1925934957677,-1.05425557579593,10.7831694297076,0,0
0,1,0,0,1,1,1,1,1,0,0,FALSE,FALSE,3,0,0.636115419009415,0,0,-0.224042513847776,2.24446358941605,-1.71817748546959,-1.69306008980369,14.6887839551804,0,0
1,1,0,0,1,1,1,1,1,0,0,FALSE,FALSE,3,-0.141764796134497,0.537526924813772,0,0,-0.097409317958573,2.17886443427067,-1.59519175138926,-1.54545728499477,13.7763118715189,0,0
0,0,1,0,1,1,1,1,1,0,0,FALSE,FALSE,3,0,0,-1.19597922228724,0,0.589711893091054,1.8936217810305,-0.927202425166704,-0.6457809081941,9.18387274223983,0,0
1,0,1,0,1,1,1,1,1,0,0,FALSE,FALSE,4,-1.46940326671774,0,-0.978898469096025,0,1.29679234664466,1.49728472769541,-0.196052459774724,0.192066667329697,3.70995383491524,0,0
0,1,1,0,1,1,1,1,1,0,0,FALSE,FALSE,4,0,-6.38768690380328,4.22273997745165,0,1.58440450968848,1.23409577584604,-0.419810785492028,-0.257134474992466,3.60098031815529,0,0
1,1,1,0,1,1,1,1,1,0,0,FALSE,FALSE,5,1.41114291349271,-9.61902463803901,6.75543251673443,0,1.4085440106603,1.28108419432621,-0.865297299918247,-0.865157758066556,6.03364734548755,0,0
0,0,0,1,1,1,1,1,1,0,0,FALSE,FALSE,3,0,0,0,-0.381634660692805,0.354269920437129,1.75245905465309,-1.18353028268439,-0.89488839003796,9.57936626701006,0,0
1,0,0,1,1,1,1,1,1,0,0,FALSE,FALSE,3,-0.560639400433938,0,0,-0.187710995855195,0.527541624725984,1.75921219509768,-0.998249187930548,-0.753657153074874,8.78658092234044,0,0
0,1,0,1,1,1,1,1,1,0,0,FALSE,FALSE,4,0,0.6394949853545,0,-0.558968914468561,0.150739994026968,1.75071587819496,-1.34778321497394,-1.04185157174838,10.2842890152294,0,0
1,1,0,1,1,1,1,1,1,0,0,FALSE,FALSE,4,-0.467483986649078,0.31286400491333,0,-0.306691514652522,0.399176752308704,1.75723727367228,-1.10939380975558,-0.849023714840922,9.2631831542015,0,0
0,0,1,1,1,1,1,1,1,0,0,FALSE,FALSE,3,0,0,-0.848049709230314,-0.192337397899882,0.575986328255684,1.78061003069246,-0.947673707723827,-0.623246050573177,8.65658301647641,0,0
1,0,1,1,1,1,1,1,1,0,0,FALSE,FALSE,6,-2.91253090250986,0,-3.18299208718354,1.33629297064841,2.08658932615654,1.89320102479042,0.664250511885676,0.858367679190861,1.99734325294411,0,0
0,1,1,1,1,1,1,1,1,0,0,FALSE,FALSE,3,0,64.1113945213548,-38.1265337272274,-9.6495470310142,-10.0823447997516,2.84330885825159,-7.04678992338995,-3.41594305122596,38.7637041363943,0,0
1,1,1,1,1,1,1,1,1,0,0,FALSE,FALSE,6,4.35600082275123,-22.4652255907238,15.7068314076949,0.835326456152158,2.051496119881,1.23983868422655,-1.22129168964003,-1.86057065991946,8.06637313804533,0,0
0,0,0,0,0,0,0,0,0,1,0,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,1.51329828761776,0
1,0,0,0,0,0,0,0,0,1,0,TRUE,TRUE,2,1.46843422292451,0,0,0,0,0,0,0,0,1.58120792484751,0
0,1,0,0,0,0,0,0,0,1,0,TRUE,TRUE,2,0,2.72940607637992,0,0,0,0,0,0,0,1.82698181217168,0
1,1,0,0,0,0,0,0,0,1,0,TRUE,TRUE,3,2.98061625236872,5.46898194785881,0,0,0,0,0,0,0,2.27967657303827,0
0,0,1,0,0,0,0,0,0,1,0,TRUE,TRUE,2,0,0,3.83327975277871,0,0,0,0,0,0,1.39440735935664,0
1,0,1,0,0,0,0,0,0,1,0,FALSE,FALSE,1,-27.1892800335769,0,-40.9224671480359,0,0,0,0,0,0,1.52512398819968,0
0,1,1,0,0,0,0,0,0,1,0,FALSE,FALSE,1,0,-14.3092571749094,9.46046449408798,0,0,0,0,0,0,-0.424647975846789,0
1,1,1,0,0,0,0,0,0,1,0,FALSE,FALSE,2,-28.5369442354777,185.781434093999,-116.200280515414,0,0,0,0,0,0,25.1489512684404,0
0,0,0,1,0,0,0,0,0,1,0,TRUE,TRUE,2,0,0,0,0.44805606966616,0,0,0,0,0,1.42238112771558,0
1,0,0,1,0,0,0,0,0,1,0,TRUE,TRUE,3,1.5944416167634,0,0,0.112199185491557,0,0,0,0,0,1.56426843622471,0
0,1,0,1,0,0,0,0,0,1,0,FALSE,FALSE,2,0,2.60431402438452,0,-0.094533598383051,0,0,0,0,0,1.83178756487272,0
1,1,0,1,0,0,0,0,0,1,0,FALSE,FALSE,3,1.71356691522645,3.46452541725924,0,-0.634702027477228,0,0,0,0,0,2.11950364385359,0
0,0,1,1,0,0,0,0,0,1,0,FALSE,FALSE,2,0,0,3.84186393519566,-0.199386494169189,0,0,0,0,0,1.43459956629287,0
1,0,1,1,0,0,0,0,0,1,0,FALSE,FALSE,3,10.2324994230677,0,20.9019573131394,-5.22980261496185,0,0,0,0,0,2.39943344736214,0
0,1,1,1,0,0,0,0,0,1,0,FALSE,FALSE,3,0,-9.04874747993671,7.3445761888672,1.09556578141867,0,0,0,0,0,0.0232475398515037,0
1,1,1,1,0,0,0,0,0,1,0,FALSE,FALSE,2,-11.1689087819068,52.9947547938069,-35.2933846770967,-2.29261811084315,0,0,0,0,0,8.64717308261242,0
0,0,0,0,1,0,0,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0.193288579020924,0,0,0,0,1.73903134003391,0
1,0,0,0,1,0,0,0,0,1,0,FALSE,FALSE,2,1.4946755922379,0,0,0,-0.0236815164319325,0,0,0,0,1.55476491116803,0
0,1,0,0,1,0,0,0,0,1,0,FALSE,FALSE,2,0,2.99420879423548,0,0,-0.423250492204038,0,0,0,0,1.36311965307225,0
1,1,0,0,1,0,0,0,0,1,0,FALSE,FALSE,2,10.8835617166437,15.6114957610352,0,0,-4.60116209924423,0,0,0,0,-1.5626794514553,0
0,0,1,0,1,0,0,0,0,1,0,FALSE,FALSE,2,0,0,3.74099131769771,0,-0.337937252595323,0,0,0,0,1.00260798417999,0
1,0,1,0,1,0,0,0,0,1,0,FALSE,FALSE,2,-9.16042284995677,0,-10.4252951340454,0,3.00343988584902,0,0,0,0,4.92059059044323,0
0,1,1,0,1,0,0,0,0,1,0,FALSE,FALSE,3,0,-29.140603799012,16.350346674623,0,3.87187391684434,0,0,0,0,2.17891886296502,0
1,1,1,0,1,0,0,0,0,1,0,FALSE,FALSE,4,0.478801827517473,-35.1595594336867,19.6952443659373,0,4.56675633366719,0,0,0,0,2.21709723101248,0
0,0,0,1,1,0,0,0,0,1,0,TRUE,TRUE,3,0,0,0,0.416347526480313,0.133447614328455,0,0,0,0,1.5846627337514,0
1,0,0,1,1,0,0,0,0,1,0,FALSE,FALSE,3,1.66646773456109,0,0,0.112419133753976,-0.0647770295243424,0,0,0,0,1.49190456216463,0
0,1,0,1,1,0,0,0,0,1,0,FALSE,FALSE,2,0,2.89458795625453,0,-0.0614127370836888,-0.39391075970226,0,0,0,0,1.39839659276536,0
1,1,0,1,1,0,0,0,0,1,0,FALSE,FALSE,3,3.0182924614169,4.9503299936418,0,-0.951191582204523,-1.12746453172334,0,0,0,0,1.09810718780396,0
0,0,1,1,1,0,0,0,0,1,0,FALSE,FALSE,2,0,0,3.74945969883701,-0.106881249682077,-0.32377790295198,0,0,0,0,1.0405691781105,0
1,0,1,1,1,0,0,0,0,1,0,FALSE,FALSE,2,2429.67783640382,0,3838.67521801546,-978.383994735673,-756.979110364607,0,0,0,0,-690.694808250668,0
0,1,1,1,1,0,0,0,0,1,0,FALSE,FALSE,4,0,-13.4672923157903,9.46392203654637,1.31849446185019,1.43295081569136,0,0,0,0,1.07794662933635,0
1,1,1,1,1,0,0,0,0,1,0,FALSE,FALSE,4,105.427500192969,-823.829858863369,519.721614715206,44.6381521762216,74.3075083490947,0,0,0,0,-26.6884272396694,0
0,0,0,0,0,1,0,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0,1.16956601068974,0,0,0,1.14173752063457,0
1,0,0,0,0,1,0,0,0,1,0,TRUE,TRUE,3,0.893523213152897,0,0,0,0,1.21294731179468,0,0,0,1.16927780038778,0
0,1,0,0,0,1,0,0,0,1,0,TRUE,TRUE,3,0,2.31682582325147,0,0,0,1.32833220811124,0,0,0,1.35756565702661,0
1,1,0,0,0,1,0,0,0,1,0,TRUE,TRUE,4,1.83325263036389,3.93963832429271,0,0,0,1.52854538496677,0,0,0,1.56524644890271,0
0,0,1,0,0,1,0,0,0,1,0,TRUE,TRUE,3,0,0,3.21187032618371,0,0,1.26689445223122,0,0,0,1.01119950632895,0
1,0,1,0,0,1,0,0,0,1,0,FALSE,FALSE,1,-42.43857329687,0,-64.6264952292779,0,0,-2.84922158335139,0,0,0,2.46026449154838,0
0,1,1,0,0,1,0,0,0,1,0,FALSE,FALSE,2,0,-13.2757917649875,8.79587611290032,0,0,0.526348738017783,0,0,0,-0.452478311510913,0
1,1,1,0,0,1,0,0,0,1,0,FALSE,FALSE,3,-8.95040300196979,55.2859374062248,-34.3495439538165,0,0,3.48273652782311,0,0,0,7.41217627808762,0
0,0,0,1,0,1,0,0,0,1,0,TRUE,TRUE,3,0,0,0,0.590648713233666,0,1.46686381943169,0,0,0,0.927437336466981,0
1,0,0,1,0,1,0,0,0,1,0,TRUE,TRUE,4,1.18278089605023,0,0,0.33455681789204,0,1.39538723176223,0,0,0,1.05680885411457,0
0,1,0,1,0,1,0,0,0,1,0,TRUE,TRUE,4,0,2.40820234797618,0,0.0799726414638874,0,1.37484753174848,0,0,0,1.33706219227964,0
1,1,0,1,0,1,0,0,0,1,0,FALSE,FALSE,4,1.3263834032094,3.08919249478099,0,-0.351620305530802,0,1.26867259073508,0,0,0,1.59797431722236,0
0,0,1,1,0,1,0,0,0,1,0,TRUE,TRUE,4,0,0,3.20240717893781,0.0331233089862175,0,1.28328001781197,0,0,0,0.999566254980305,0
1,0,1,1,0,1,0,0,0,1,0,FALSE,FALSE,3,11.0148183853679,0,22.448279491042,-5.70239367532411,0,-0.485660603969481,0,0,0,2.6378386513489,0
0,1,1,1,0,1,0,0,0,1,0,FALSE,FALSE,3,0,-6.70782080541916,5.74384478629702,1.01310997847449,0,1.3938901981589,0,0,0,-0.08416352377054,0
1,1,1,1,0,1,0,0,0,1,0,FALSE,FALSE,3,-7.65634872040857,36.6865982225598,-24.0750091428472,-1.33991574504367,0,1.90791012341911,0,0,0,5.78797552007567,0
0,0,0,0,1,1,0,0,0,1,0,TRUE,TRUE,3,0,0,0,0,0.603895797632299,1.22644338659068,0,0,0,1.82893086786037,0
1,0,0,0,1,1,0,0,0,1,0,TRUE,TRUE,4,0.250641749089973,0,0,0,0.57053424870169,1.23547012652745,0,0,0,1.79869294890903,0
0,1,0,0,1,1,0,0,0,1,0,TRUE,TRUE,4,0,2.19556760527353,0,0,0.189097941164311,1.33783270741459,0,0,0,1.56145053627919,0
1,1,0,0,1,1,0,0,0,1,0,FALSE,FALSE,4,3.42579809076723,5.97885250951656,0,0,-0.98164878427934,1.65315128116685,0,0,0,0.687247613189345,0
0,0,1,0,1,1,0,0,0,1,0,TRUE,TRUE,4,0,0,3.24801777542459,0,0.161680589915274,1.28321755781496,0,0,0,1.19371217169377,0
1,0,1,0,1,1,0,0,0,1,0,FALSE,FALSE,3,-7.1457367664687,0,-7.63070581124708,0,2.5939405665449,0.835711207305287,0,0,0,4.18335296251477,0
0,1,1,0,1,1,0,0,0,1,0,FALSE,FALSE,4,0,-29.103399545676,16.3207253765473,0,3.88020418807354,0.0351999005592494,0,0,0,2.18265922189501,0
1,1,1,0,1,1,0,0,0,1,0,FALSE,FALSE,4,0.790174334157584,-39.4533779410243,22.1727111897625,0,4.93365572405586,-0.359144717481302,0,0,0,2.20376233979605,0
0,0,0,1,1,1,0,0,0,1,0,TRUE,TRUE,4,0,0,0,0.442865284688814,0.615230850381491,1.45042329453594,0,0,0,1.68114825986486,0
1,0,0,1,1,1,0,0,0,1,0,TRUE,TRUE,5,0.581255168247927,0,0,0.336253597041295,0.535134456136482,1.41743786371398,0,0,0,1.64660043072249,0
0,1,0,1,1,1,0,0,0,1,0,TRUE,TRUE,5,0,2.27923638960531,0,0.0652934870901813,0.174961981071681,1.37509983402345,0,0,0,1.52946917438671,0
1,1,0,1,1,1,0,0,0,1,0,FALSE,FALSE,4,1.66455889686831,3.47288166600677,0,-0.437749661807807,-0.284983188441898,1.24119120792274,0,0,0,1.35109851026335,0
0,0,1,1,1,1,0,0,0,1,0,FALSE,FALSE,4,0,0,3.25185137284589,-0.014109578464325,0.160797516495892,1.27614862322139,0,0,0,1.19767074783939,0
1,0,1,1,1,1,0,0,0,1,0,FALSE,FALSE,4,-19.01051606671,0,-27.8238000990926,7.83971610509587,7.12312711576234,4.02038944060425,0,0,0,6.94784492723072,0
0,1,1,1,1,1,0,0,0,1,0,FALSE,FALSE,5,0,-12.2717104064866,8.40862861988975,1.2941174350414,1.81062421316405,1.40533579494399,0,0,0,1.2476336696189,0
1,1,1,1,1,1,0,0,0,1,0,FALSE,FALSE,3,-99.568167411052,758.379274462783,-478.191447998148,-39.7265584917352,-65.3314042342523,7.66555862947033,0,0,0,28.2267283599017,0
0,0,0,0,0,0,1,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0,0,0.269999504157216,0,0,1.78296052075537,0
1,0,0,0,0,0,1,0,0,1,0,FALSE,FALSE,2,1.9540976619265,0,0,0,0,0,-0.595590654158905,0,0,1.00882138827337,0
0,1,0,0,0,0,1,0,0,1,0,FALSE,FALSE,1,0,8.27480123813314,0,0,0,0,-2.96712403243947,0,0,-0.499118016164013,0
1,1,0,0,0,0,1,0,0,1,0,FALSE,FALSE,2,-1.91168959355073,-4.14684141124743,0,0,0,0,2.73905954863274,0,0,3.68394210190916,0
0,0,1,0,0,0,1,0,0,1,0,FALSE,FALSE,1,0,0,6.15646620716204,0,0,0,-2.41996732067377,0,0,-1.09459174149049,0
1,0,1,0,0,0,1,0,0,1,0,FALSE,FALSE,2,-2.47622000616617,0,-2.67850901040243,0,0,0,2.53720032621274,0,0,4.01588845140874,0
0,1,1,0,0,0,1,0,0,1,0,FALSE,FALSE,3,0,-16.0593836239745,6.64602867613509,0,0,0,3.64859859351763,0,0,3.1055465019936,0
1,1,1,0,0,0,1,0,0,1,0,FALSE,FALSE,3,-1.25254857610131,-6.80169365905256,1.89480911672595,0,0,0,2.65776471043863,0,0,3.26934802066688,0
0,0,0,1,0,0,1,0,0,1,0,TRUE,TRUE,3,0,0,0,0.505288156051654,0,0,0.175548649805594,0,0,1.58609725893596,0
1,0,0,1,0,0,1,0,0,1,0,FALSE,FALSE,2,1.77614939343831,0,0,-0.0891204312226499,0,0,-0.500107597742677,0,0,1.1140395690747,0
0,1,0,1,0,0,1,0,0,1,0,FALSE,FALSE,2,0,3.84515422218281,0,-0.712044120600444,0,0,-1.10113606358383,0,0,0.999935477149045,0
1,1,0,1,0,0,1,0,0,1,0,FALSE,FALSE,2,3.36903108850099,8.85505611719477,0,-3.42560687432206,0,0,-4.04614186235529,0,0,-0.659189644046227,0
0,0,1,1,0,0,1,0,0,1,0,FALSE,FALSE,1,0,0,5.87088341694697,-1.21552108394635,0,0,-2.06797565379559,0,0,-0.487535197572948,0
1,0,1,1,0,0,1,0,0,1,0,FALSE,FALSE,3,-5.07350161237659,0,-10.6915182994599,5.33697424825038,0,0,6.19123659877772,0,0,6.71082228994535,0
0,1,1,1,0,0,1,0,0,1,0,FALSE,FALSE,4,0,-8.54780630561894,6.70950596501592,1.24480969629628,0,0,0.449629137268022,0,0,0.519300094991165,0
1,1,1,1,0,0,1,0,0,1,0,FALSE,FALSE,3,-10.2614527499693,48.3839969386607,-32.374477986492,-1.88917198163436,0,0,0.386114134535777,0,0,8.37247262143776,0
0,0,0,0,1,0,1,0,0,1,0,TRUE,TRUE,3,0,0,0,0,0.205843619329425,0,0.191125759175026,0,0,1.94458082149187,0
1,0,0,0,1,0,1,0,0,1,0,FALSE,FALSE,2,2.15368698295522,0,0,0,-0.16024348887064,0,-0.622600052113188,0,0,0.803934819741103,0
0,1,0,0,1,0,1,0,0,1,0,FALSE,FALSE,1,0,7.75445614150383,0,0,-1.54605855696778,0,-2.17115558721893,0,0,-1.56951813138669,0
1,1,0,0,1,0,1,0,0,1,0,FALSE,FALSE,3,-1.7154323353906,-2.51310791758541,0,0,1.06520185790128,0,1.60484764435655,0,0,3.99198532500713,0
0,0,1,0,1,0,1,0,0,1,0,FALSE,FALSE,1,0,0,5.39240376626002,0,-0.692057818072113,0,-1.82094481853302,0,0,-1.28084301509637,0
1,0,1,0,1,0,1,0,0,1,0,FALSE,FALSE,3,-2.59244187317749,0,-2.00990823632178,0,0.981185375265003,0,1.92058413950518,0,0,4.51981306634106,0
0,1,1,0,1,0,1,0,0,1,0,FALSE,FALSE,4,0,-59.3865719465588,19.4340649088683,0,10.3865658083361,0,11.0309307051587,0,0,17.2325531730778,0
