"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,0,0.651857688316755,0,1.45323591777205,0,0,0,0,0
0,1.89697264101329,0,0.780396096170105,0,1.56196178896087,0,0,0,0,0
0,0,2.98033722594457,0,0.766949391678483,1.23955848560402,5.36491185235778e-12,0,0,0,0
0,0,0.501051358282508,0.0163480947410439,0,2.17299435457945,0,0.00546487690495336,13.2348726551559,0,0
0,2.77142636601153,0,0.0185680138069025,0,0,0,0,0,1.9191168107052,0
0,0,0,0,0,0,0,0,11.9171606086583,2.40900005975504,0
0,0.0389276126934842,0,0,0,2.63227960524824,0,0,18.62180504336,2.05633132773602,0
0,0.0104516097290302,0,0,0,2.65304624309572,0,0,18.963747396571,2.07071923063138,0
0,0.0657505502652984,0,0,0.150884959591987,2.6288172957049,0,0,18.8959154282815,2.07782997622855,0
0.246760723505929,0,0,0,0.103895568717792,0,0,0.0117089041231991,11.831843766863,2.40914030617686,0
0,0,0,0,0,2.6751794365512,0,0,19.0978977786292,2.09081460288815,0
0,0,0,0.0321636388078581,0,2.60685050047021,0,0,18.7308826451792,2.00799526502138,0
0,0.0789824166472245,0.144785625724449,0,0.165157932487762,0,0,0,11.9225556791863,2.4386256013646,0
0,0,3.7340573362682,0.0593415875635678,0.18816997691567,0,0,0,0,0,0.140293013401702
2.13044340238937,0,0,0.253942829635457,0,0,1.70637703772205e-11,0,0,0,0
0.00296136153388019,0,0,0,1.14487651637408,0,0,0,0,0,1.1655871598197
0,0,2.75198204893776,0,0.748941894130378,1.23166538836022,8.3948212739842e-12,0,0,0,0
1.74580422314571,0,0,0,0,0,0,0.027300946488127,0,0,0.0225532019546754
0,0,2.89563980150494,0.213428307156233,0,1.31827055351255,0,0.000343962904972654,0,0,0
1.5832554810643,0,0,0.268316888826163,0.562367193843661,0,8.75555547169801e-12,0.0567867965164404,0,0,0.00544483676925106
0,0,2.91525526714518,0.210373452538102,0,1.31600527863097,4.77176897277444e-12,0.000734509535943073,0,0,0
2.38039981458863,4.45967889430609,0,0,0,1.47765974387274,0,0.00640348163766052,0,0,0
0,0,3.10380194008548,0,0,2.15719039176432,0,0,13.9456636930735,0,0.0972234956465488
0.198031131562711,0.348573103908271,0.0593779724232071,0,0,2.1510311648668,0,0,13.3773846013783,0,0
0,0,0,0,0,2.149995082567,0,0,13.5148902769956,0,0.0190675031942629
0,0.225130970872226,0.177905910139129,0,0,2.14817039248446,0,0.00105462251283736,13.2811681181272,0,0
2.16080938340483,4.54219644885882,0,0,0.101108861582639,1.52778019749329,1.33750217028895e-11,0,0,1.57136598132467,0.105245688494865
1.38241908589952,0,0,0.372477163067157,0,1.42560684895237,0,0.0157282763077164,0,1.0785411713292,0
0,0.00550871284161364,3.65721291540633e-14,0,0,0,0,0,15.9012109705873,2.56816776948182,0.66521919977631
0,0,0,0.00240964854080762,0,0,4.90200417209333e-11,4.52856851347854e-05,15.8766775324098,2.56347799915254,0.665674299360424
0,0,0,0.00118190146356763,0,0,0,0,15.9308001380621,2.57058156756872,0.670122954289421
0,0,0,0,0.00743163578364121,0,2.3033295483346e-11,0,15.884533643867,2.56796214161733,0.664638496006408
