"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
0,0,3.64404033757109,0.118980417952047,0.118980417952047,0,0,0,0,0,0
0,0,0,0,0,1.39895437518039,0,0,0,0,0
0,0,3.64404033757109,0,0.118980417952047,0,0,0,0,0,0
0,0,3.64404033757109,0.118980417952047,0.571464590121161,1.39895437518039,0,0,0,0,0
0,0,3.64404033757109,0.118980417952047,0.118980417952047,0,0,0,0,0,0
0.118980417952047,0.118980417952047,0,0,0,0,0,0,8.96664832641859,0,0
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0.118980417952047,0,0,0,0,0,0,0,8.96664832641859,0,0
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0.118980417952047,0,0,0,0,0,0,0,8.96664832641859,0,0
0,0,3.64404033757109,0,0.118980417952047,1.39895437518039,0,0,0,1.39895437518039,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
0,0,0,0,0,0,0,0,8.96664832641859,2.40316910587547,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
3.64404033757109,8.96664832641859,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.96664832641859,0,0.571464590121161
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0,0,0,0,0,2.01204939252537,0,0,8.96664832641859,0,0
0,3.64404033757109,0,0,0,0,0,0,0,1.39895437518039,0
3.64404033757109,8.96664832641859,0,0,0,0,0,0,0,2.40316910587547,0
0.571464590121161,0,0,0.571464590121161,0.571464590121161,1.39895437518039,0,0,0,1.39895437518039,0
0,0,0,0.571464590121161,0.571464590121161,0,0,0,0,1.39895437518039,0.571464590121161
1.39895437518039,0,0,0.571464590121161,0,1.39895437518039,0,0,0,1.39895437518039,0
0,0,0,0,0,0,0,0,16.2091465964374,2.40316910587547,0.571464590121161
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
0,0,0,0,0,2.40316910587547,0,0,16.2091465964374,2.01204939252537,0
