"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0,0.171086390653482,1.30115429557395,0.155890617051505,0.253959687619753,0,0.158909284040806,0.0480307185535011,0,0,0.200399463690188
1.62855545586444,0,0,0.853400689350704,0.0628059664278318,0,0.129500780466355,0.180607681231105,0,0,0.142867656251365
0,1.68204891351675,0,0.814928091378346,0.11736934630555,0,0.128432695509332,0.197648546558413,0,0,0.157477702245714
0,0,0,0.105671605249432,1.23636140511818,0,0.0998134702467151,0.164524191410631,0,0,0.0976431782205095
0,1.36206347935294,0,0.124762171114798,0.750817124576565,0,0.118402460993984,0.19237012522948,0,0,0.160325070783831
0.00102534857121545,0.171146022509095,1.22366683784386,0.149871682831392,0.753777783845818,0,0.156089583139386,0.165929593860217,0,0,0.218775546534093
0,0.505599687358236,0.858233526004192,0.632493649270539,0.753404856973273,0,0.181870128362728,0.19362983828867,0,0,0.23710495687487
0,0.42859517097565,1.3696090760306,0.164480330442402,0.196758513492864,0.998048055784649,0.171192933833948,0.191897682831355,0,0,0.205128097881852
0,1.852432805367,0,0.874267300772419,0.0956235059139705,1.18452819513549,0.15768700992282,0.227655029458891,0,0,0.144246905815052
0,0,0,0.754225462497967,0,0,0.979132573031648,0.106090131379303,0,0,0.135126859266826
0,0,0,0.112163926647425,0.830275364768599,0,0.860567329497294,0.132542109130238,0,0,0.102717311830467
0,0,0,0.134973574234064,6.41769179910015,0,1.18048880371191,0.135032521706738,0,0,0.179480751580351
0,1.51536906368401,0,0.725899915431887,0.639266943809797,0,0.846264616719456,0.124461689736887,0,0,0.143164897975171
0,0.0335165227949061,1.39079911897062,0.639999333507218,0.677977489861434,0,0.783067488663433,0.165118651962381,0,0,0.225606973208829
0,0,0,0.12413802876816,0,0.862233960405672,0.997895654319955,0.133051174082383,0,0,0.115457422521354
0,1.70853802753744,0,0.128951163957361,0,1.04546969392837,0.908791218046242,0.145452388603148,0,0,0.157021613828443
0,0.0602482150369367,1.50966343893387,0.201029347570148,0.129877297876099,1.00180006813867,0.808570552399969,0.173422254514389,0,0,0.18726600383621
0,0,0,0.843109519354723,0.0503218161668268,0.98117291595423,0.948672992091581,0.112777773831088,0,0,0.150227765883425
0,0.500683983609995,1.19568916978455,0.774009553323322,0.150398083063942,1.03667612776138,0.808041724652882,0.154521365460816,0,0,0.212215210268517
0,0,0,0.105394478414489,1.11940124526776,0.938611594413747,0.866087399260846,0.138965849264486,0,0,0.127367869060594
0,1.61530491256827,0,0.913749583700726,0.738242651349826,1.21626528941412,0.841248104517646,0.133396651726419,0,0,0.155926330523178
0,0,0,0.103161381630718,0.0820538902753583,0,0.0899266775636761,0.937121716344669,0,0,0.0962779642867284
