"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,0,0,0,0,0,0,0,0,0
1.74194901646125,0,0,0,0,0,0,0,0,0,0
2.74034033573735,4.94705512400303,0,0,0,0,0,0,0,0,0
0,0,3.0364852439874,0,0,0,0,0,0,0,0
0,0,0,0.475523291963746,0,0,0,0,0,0,0
2.78175133643493,5.00794653046772,0,0,0,0,0,0,0,0,0
0,0,2.76721297752951,0.115022955143388,0,0,0,0,0,0,0
0,0.375754059956136,2.74430110012974,0.0779618472206564,0,0,0,0,0,0,0
0,0,0,0,1.41784262299519,0,0,0,0,0,0
0.290197844617314,0,0,0,1.43813808266763,0,0,0,0,0,0
0,0.209903414983984,2.70214193378543,0,0.40299673328941,0,0,0,0,0,0
0.61798517189752,0,0,0.414411453654879,0.976764889104999,0,0,0,0,0,0
0,2.10327868869084,0,0.226877358919924,0.438049211438073,0,0,0,0,0,0
0,0.383805739409089,2.50251447990055,0.0914545843977076,0.306735701922682,0,0,0,0,0,0
1.69698951267091,0,0,0,0,1.19334180791295,0,0,0,0,0
2.73783315666485,5.22897683447642,0,0,0,1.5767172993975,0,0,0,0,0
0,0,3.64386210303736,0,0,1.23120797275329,0,0,0,0,0
0,0,3.6565542828868,0,0,1.22854947134275,0,0,0,0,0
0,0,0,0.539900268089909,0,1.39488911185068,0,0,0,0,0
1.51155305345917,0,0,0.526957561901601,0,1.45924414040205,0,0,0,0,0
0,2.58423716793197,0,0.265513445702895,0,1.41716547942338,0,0,0,0,0
0,0,3.47028635085458,0.0819651147527831,0,1.26831811616784,0,0,0,0,0
0,0.0794098390699329,3.46591216962205,0.0741108200164409,0,1.26916217500952,0,0,0,0,0
0,0,0,0,1.51996641322379,1.17177025500198,0,0,0,0,0
0,2.20967417927,0,0,0.77900109778393,1.28469209888646,0,0,0,0,0
2.82338152809334,5.34361219593026,0,0,0,1.5856904262383,0,0,0,0,0
0,0,3.42261128085608,0,0.330532281281652,1.23672935378324,0,0,0,0,0
0,0,0,0.485966929583818,0.972289753664815,1.404043640211,0,0,0,0,0
2.73547468768107,5.22497793404281,0,0,0.0151966341147407,1.55653602056129,0,0,0,0,0
0,0.0839613789605834,3.26627217989946,0.0855319858883074,0.260315905609244,1.27893382221598,0,0,0,0,0
0,0,0,0,0,0,0.226897979263572,0,0,0,0
0,0,0,0,0,0,0.275963357658499,0,0,0,0
0,2.39657789673174,0,0,0,0,0.126740521795324,0,0,0,0
0,0,0,0,0,0,0.330078098717349,0,0,0,0
