"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0,0.0750499182622971,3.00839362330249,0.138661983137144,0.154194940078052,0,0.295,0.497666666666667,0,0,0.0382245107496698
1.94621403915278,0.0750499182622971,0,0.380738324345953,0.154194940078052,0,0.295,0.497666666666667,0,0,0.0382245107496698
0,2.90972542603458,0,0.138661983137144,0.405865527654656,0,0.295,0.497666666666667,0,0,0.0382245107496698
0,0.0750499182622971,3.00839362330249,0.138661983137144,0.154194940078052,0,0.295,0.497666666666667,0,0,0.0382245107496698
0,0.0750499182622971,0,0.138661983137144,0.154194940078052,2.0229445857058,0.295,0.497666666666667,10.4534374647274,0,0.0382245107496698
0,0.341829440800496,0,0.138661983137144,0.154194940078052,0,0.295,0.497666666666667,5.60055160200597,0,0.0382245107496698
0,0.0750499182622971,0,0.586718052803283,0.154194940078052,0,0.295,0.497666666666667,0,1.2568002584604,0.0382245107496698
0,0.0750499182622971,0,0.138661983137144,0.154194940078052,0,0.295,0.497666666666667,0,1.34771741836257,0.0382245107496698
0,0.0750499182622971,0,0.138661983137144,0.347483519098975,0,0.295,0.497666666666667,0,1.57345047077872,0.0382245107496698
0,0.0750499182622971,0,0.138661983137144,0.154194940078052,0,0.295,0.497666666666667,7.71981118164517,0,0.669499326669255
