"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
5.37218619394355,5.37218619394355,0,0,0,0,0,0,0,0,0
0,0,5.37218619394355,0,0,0,0,0,0,0,0
0,0,0,0,0.868324393818862,0,0,0,0,0,0
0,0,5.37218619394355,0,0.125530593022067,0,0,0,0,0,0
0,0,5.37218619394355,0.125530593022067,0.125530593022067,0,0,0,0,0,0
0,0,0,0.868324393818862,0,1.39426129704016,0,0,0,0,0
1.39426129704016,0,0,0.430504793012272,0,1.39426129704016,0,0,0,0,0
0,0,0,0,1.39426129704016,1.19368778542671,0,0,0,0,0
1.19368778542671,0,0,0,0,1.19368778542671,0,0,0,0,0
0,2.06617350631258,0,0,0,1.19368778542671,0,0,0,0,0
0,0.430504793012272,0,0,0,0,0,0,10.7235837270402,0,0
0,0,0.125530593022067,0,0,0,0,0,5.37218619394355,0,0
0.125530593022067,0,0,0,0,0,0,0,10.7235837270402,0,0
0,0,0,0,0,2.06617350631258,0,0,10.7235837270402,0,0
0,0,0,0,0,2.06617350631258,0,0,10.7235837270402,0,0
0,0,0,0,0,2.06617350631258,0,0,10.7235837270402,0,0
0.125530593022067,0,0,0,0,0,0,0,10.7235837270402,0,0
0.125530593022067,0,0,0,0,0,0,0,10.7235837270402,0,0
0,5.37218619394355,0,0,0,0,0,0,0,2.06617350631258,0
1.39426129704016,0,0,0,0,0,0,0,0,2.06617350631258,0
0,0,0,0,0,1.19368778542671,0,0,0,1.19368778542671,0
0,0,0,0,0,0,0,0,10.7235837270402,2.06617350631258,0
0,0,5.37218619394355,0,0,0,0,0,0,0,0
0,0,0,0,1.19368778542671,0,0,0,0,0,1.19368778542671
0,0,0,0.430504793012272,0.868324393818862,0,0,0,0,0,0.430504793012272
0,0,0,0,0,0,0,0.125530593022067,0,0,0.868324393818862
0,0,0,0,0,1.19368778542671,0,0.125530593022067,0,0,0
0,0,0,0,0,0,0,0,10.7235837270402,0,0.868324393818862
0,0,0,0,0,0,0,0,0,1.39426129704016,0.868324393818862
0,0,0,0.430504793012272,0,0,0,0,0,1.39426129704016,0.430504793012272
0,0,0,0,0.430504793012272,0,0,0,0,2.06617350631258,0.868324393818862
0,0,0,0,0,0,0,0,0,1.39426129704016,0.868324393818862
