"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,0,0,0,0,0,0,0,0,0,0
1.53399882827484,0,0,0,0,0,0,0,0,0,0
0,2.39445977087344,0,0,0,0,0,0,0,0,0
0,0,3.11760901776837,0,0,0,0,0,0,0,0
0,0,0,0.420265987812867,0,0,0,0,0,0,0
0,0.199612402307426,2.96970155708393,0.0616998403973321,0,0,0,0,0,0,0
0,0,0,0,1.55989617259781,0,0,0,0,0,0
0,0,0,0,0,1.11351914331688,0,0,0,0,0
0,0.024170916047759,3.80613812209062,0,0,1.23799497458331,0,0,0,0,0
1.62848798028043,0,0,0.454553000567996,0,1.42701073936734,0,0,0,0,0
0.305662156862112,0,0,0.495485772674104,1.05263254337163,1.42646113090292,0,0,0,0,0
0,0.018889413505331,3.48387306425214,0.0779893917277106,0.273646130500016,1.27838024490851,0,0,0,0,0
0,0,0,0,0,0,0.23417250973146,0,0,0,0
0,0,0,0,0,0,0.362881263874599,0,0,0,0
2.6176268473542,4.83474247607103,0,0,0,0,0.00750981636977044,0,0,0,0
0,0,0,0,0,0.971069931032207,0.371118216206349,0,0,0,0
0,2.67457029716984,0,0.244740169140815,0,1.41211665990168,0.087263007630845,0,0,0,0
0,0.00450753114602344,3.41345482718079,0,0.418865350091702,1.24010716830376,0,0,0,0,0
0,0,0,0.498741601327704,0.990714273435991,1.41140728175214,0.00247837135638709,0,0,0,0
0,2.49548756600463,0,0.26218962079828,0.232624892731487,1.41867243308843,0.0680551906130864,0,0,0,0
0,0,0,0,0,0,0,0.392335834028188,0,0,0
2.61562379395252,4.78189046370983,0,0,0,0,0,0,0,0,0
0,0,3.11760901776838,0,0,0,0,0.0659012122685725,0,0,0
0,0.189506599262746,3.04077516554945,0,0,0,0,0.060136816796198,0,0,0
0,0.171375269136713,2.67219581118771,0,0.391851235608322,0,0,0.0456260260053442,0,0,0
0,0,2.55776413201264,0.137198792063809,0.428315308797212,0,0,0,0,0,0
2.48300278946152,5.14864510736825,0,0,0,1.54985066611176,0,0,0,0,0
2.25511946590439,0,0,0.44555147340192,0,1.47471058010268,0,0.0573141571698771,0,0,0
0,2.62613616934177,0,0,0.269803835989116,1.36042139110841,0,0.171597912928229,0,0,0
0,0,0,0.502635432683402,1.13928720809953,1.38173589901856,0,0,0,0,0
0,0,0,0.574469875969367,0,0,0.351311904591632,0,0,0,0
0,0,3.03552452013519,0.0756178038500284,0,0,0.0123006725530023,0.0144243637868395,0,0,0
0,0.200270558197922,2.96507277955259,0.0657181369364218,0,0,0.0163463072155096,0.0106830313956482,0,0,0
0,0,0,0,1.20558895568965,0,0.0198125286088047,0.209516563972191,0,0,0
0,0,0,0,1.38866680486224,1.24442142191203,0.0162143029550456,0.194292736706868,0,0,0
0,0,3.26281254294172,0.112958870388724,0.461621094335874,1.25990519096798,0.0097125943837541,0,0,0,0
0,0,0,0,0,0,0,0,7.02609163458741,0,0
0.478325586553828,0.357900089884265,0,0,0,0,0,0,11.9306619560603,0,0
0,0,0.359060729663235,0,0,0,0,0,8.91000395239313,0,0
0,0,0.320657930797032,0.0928447526076842,0,0,0,0,8.70851295144393,0,0
1.31418105328432,4.12044021374228,0,0.0930957853595524,0,0,0,0,13.2763430146897,0,0
0,0.168913653705786,0,0,0.43700231714752,0,0,0,9.20075808650909,0,0
0.210150989755391,0,0,0.11133084387496,0.363025541548449,0,0,0,9.37969823427289,0,0
0.13173116508741,0,0,0,0,2.16565835245487,0,0,13.7318516982519,0,0
0,0,0,0,0.315731078577603,2.10679536456067,0,0,12.9619012429056,0,0
0,0,0.0917110555156662,0,0.217855263699151,2.16222272679241,0,0,13.6640479443038,0,0
0,0.234597430262021,0,0.0562986550443674,0.162169292819226,2.22166857159383,0,0,13.9537135734171,0,0
0,0.419420350684221,0.0269286570218145,0,0,0,0.07654855924226,0,9.43352132669389,0,0
6.04441151302195,0,0,0,0,0,0,0,39.2993831452898,0,0
1.88950488570916,0.438593897011119,0,0,0,0,0,0,19.6081956408331,0,0
0,0.387609063976602,0,0,0.465933403202502,0,0.0653500024083495,0,9.01287035687853,0,0
0,0,0,0.162630999866662,0.38845798886168,0,0.0276984008575958,0,8.14792108272285,0,0
1.04519596045976,0,0,0,0,2.83509476663956,0,0,21.8910379084424,0,0
0,0,0.0694037945552977,0,0,2.16997944441629,0.0233047991473105,0,13.7991972949707,0,0
