"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,3.99680288865056e-15,2.98453181705834,0,0.761027374919093,1.23907860988409,0,0,0,0,0
0,0,0,0,9.85322934354826e-14,2.13115877519999,0,0,13.3203954142461,0,0
2.98061625236873,5.46898194785881,0,0,0,0,0,0,0,2.27967657303828,0
0,0,0,0,0,2.675179436551,7.09865686662376e-13,0,19.0978977786287,2.09081460288818,0
0,0,0,0,0,2.67517943655101,8.31964589821562e-13,0,19.0978977786287,2.09081460288816,0
0,0.396925859321195,0,0,0,0,0,0,11.4844947099955,0,0.410215190721116
0,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,3.5527136788005e-15
0,0,0,0,0,0,2.95069412475724e-13,0,10.5867691311637,0,0.631274815919587
0,0,3.19987092378682e-14,0,0,0,0,6.5953009290271e-16,16.0063315379649,2.57192209591756,0.68252834063949
0,0,7.43849426498855e-15,4.73436726845176e-13,0,0,0,8.49307192123088e-13,16.006331537965,2.5719220959175,0.682528340639548
