"Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome"
0,2.95766993993707,0,0,0,0,0,0,0,0,0
0,0,0,0,1.43148872821817,1.16837944073174,0,0,0,0,0
0,0,0,0,0,0,0.189458924447378,0,0,0,0
0,0,0,0,1.00056450930029,0,0,0,0,0,0
0,2.95766993993707,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.14433603045501,0,0.077075960897765,0,0,0
0,0,0,0,0,0,0,0,7.02609163453778,0,0
0,0,0.0149554236230867,0,0,0,0,0,7.10455950476387,0,0
0,0,0,0,0,1.16956601068974,0,0,0,1.14173752063456,0
0,0,0,0,0,0,0,0,0,1.32668475363234,0.924931851321289
