"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0,0,0,0.0696655623750286,0.0349198098534761,0,0.184577948169962,0.102438964743056,0,0,0.08172907802866
1.30253355715391,0,0,0.0453652371745572,0.02177841614848,0,0.189402589384443,0.139630354454585,0,0,0.0558983956194904
2.77409127098177,4.57034877445314,0,0.022999062395991,0.0118683015324442,0,0.0977010479140774,0.0858980594337712,0,0,0.028584206761757
0,0,1.83474815835959,0.16248818264274,0.116106863529371,0,0.165930352004784,0.0303567681541094,0,0,0.0284050405956814
0,0,0,0.897255949013085,0.0260828332255622,0,0.0931686208041242,0.0601116688111667,0,0,0.202787864572522
0,0,1.94893736128932,0.337563373080105,0.0989348562289,0,0.115255856790018,0.0159255188805774,0,0,0.103376082625176
0,0,1.88583844949453,0.138611360261612,0.415549952472108,0,0.13124461419709,0.0185784411259007,0,0,0.0104151695942945
0,0,0,0.0348334814328776,0.0149905506204294,1.0210239711115,0.147584540377198,0.0450901131913848,0,0,0.166185965821564
0.823084591434255,0,0,0.0217537063357355,0.00881789745632679,1.08351470507645,0.153332240316231,0.0785047378614256,0,0,0.126901071345111
0,1.0507119360897,0,0.0178374235207086,0.00854579559481713,1.15393661023885,0.0737026504636986,0.0217086291289741,0,0,0.103122373072821
0,0,1.55252919777587,0.124532791116544,0.0879698135567094,1.13022540760494,0.138601290883566,0.0116393701983481,0,0,0.0842105631566161
0,0,0,0.0218669674210095,0.0117094915367594,0,0.788573058412481,0.105912827214492,0,0,0.0440791041753041
1.39919087896424,0,0,0.0135784591540617,0.00645102340196133,0,0.549281116893676,0.137580643735537,0,0,0.0303348681691248
0,0,2.00585744271814,0.116007971975679,0.0938870664445398,0,0.443743302765559,0.0407657503070908,0,0,0.0133495843068059
0,0,0,0.00707111063112891,0.00183897281938723,1.03314382461511,0.509467586799909,0.0526845919745011,0,0,0.120890939044597
1.32152227418765,0,0,0.0234363091442945,0.00974329680244327,0,0.192664323444787,0.470318902729051,0,0,0.0554244861113846
0,0,0,0.012209106681226,0.0064992305698461,0,0.598086015923899,0.606004729001105,0,0,0.0487226153688307
0,0.0507158450611377,0,0.143690717173487,0.12482852659437,0,0.15096153986734,0.0214186670333164,1.60651786132567,0,0.0715321295211546
0,0,0,0.109332460505532,0.0951661935073959,0,0.111145804633637,0.0118266372437751,3.7959879654643,0,0.0505071127388679
0,0.0630053399958351,0,0.261710899417907,0.107582582078386,0,0.106723508566549,0.0110699203590544,2.22352652043726,0,0.136084863092231
0,0.0511484363035411,0,0.120245437589189,0.23706154909876,0,0.116518464812158,0.0138279803550887,2.11090984716708,0,0.0529302726624483
0,0.0553154962472354,0,0.0985467280229678,0.0965357658005923,0,0.419229472190979,0.0383630296312512,2.5246754595117,0,0.0503191831457394
0,0,0,0.0249408557816032,0.474491037278803,0,0.108396879676467,0.140652960397284,0,1.40103056815897,0.0280784183233798
0,0,0,0.00953398005030136,0.10842302516555,0,0.738903551573107,0.161969194570277,0,1.48163637394046,0.0303177545182237
0,0,0,0.0171101946333681,0.116978008808365,0,0.145438072306709,0.457007552372869,0,1.21098257403131,0.051563983558088
0,0,0,0.855511716399974,0.0246418552265161,0,0.0892847994717401,0.0591266962749897,0,0,0.423300111224905
0,0,0,0.0538461366681563,1.31298169930129,0,0.130912948604585,0.0731195789432365,0,0,1.21604915627241
0,0,0,0.0355661064800052,0.0130258273582141,1.02865923585283,0.142812803336141,0.0456244992400553,0,0,0.252776248079537
0,0,0,0.0236953501490875,0.010616627289271,0,0.620764649450612,0.105423403623872,0,0,0.892367045200569
0,0,0,0.0415680530469468,0.0184663210036965,0,0.184719454538129,0.552987459889915,0,0,0.868338521523753
0,0.0528008324745411,0,0.142893126912748,0.123181087652984,0,0.147528187983737,0.0215419441498879,5.18144470405027,0,0.71131570800286
0,0,0,0.0373726354138134,0.142198952154213,0,0.143758539769993,0.173459424409951,0,1.02343604327331,0.986525800490377
