"Bar.action.outcome","undLac.action.outcome","uncLac.action.outcome","Oth.action.outcome","Bla.action.outcome","undMol.action.outcome","Akk.action.outcome","Cop.action.outcome","Clodif.action.outcome","Ent.action.outcome","undEnt.action.outcome"
0,0,0,0.0708564423114113,0.0525983352958129,0,0.148536074505599,0.155061820746228,0,0,0.100978471129069
0,1.76630100111773,0,0.14556979805474,0.119949222975448,0,0.0665827220336109,0.137217757243929,0,0,0.157620002086431
0,0.0828845648639753,1.50902942507475,0.0139543707096125,0.143853567009873,0,0.158505715991464,0.0268011516228871,0,0,0.20256109693248
0,0,1.78359224520086,0.0526895815651114,0.156102851969686,0,0.118978237465232,0.0375170867189506,0,0,0.203033567986399
0,0,0,0.839170145536708,0.0311981159415788,0,0.153698730825002,0.151349742798413,0,0,0.0639180586573969
0,1.9677356018336,0,0.31684109989795,0.0954085733531008,0,0.0796465882610703,0.132890475182306,0,0,0.120891842724718
1.0529641606576,0,0,0.0440394206509062,0.892433905739681,0,0.11615714111103,0.0893782855796931,0,0,0.0623054523811317
0,1.6756457727147,0,0.129336205444181,0.417297661013922,0,0.0758666825834859,0.112494373369565,0,0,0.140891944885009
0,0.0419464785416445,1.56497713486918,0.0104855249260742,0.363987187705614,0,0.16086525539287,0.018919592707432,0,0,0.188549537601226
1.09744718421107,0,0,0.0331493227595156,0,1.05881047693159,0.0555026039651488,0.112225545633475,0,0,0.14369600566952
0,0,0,0.870426002334125,0,1.35018716371611,0.0931085551148715,0.134351627401898,0,0,0.127571755332907
0,0,0,0.0381095184689465,1.41419009726832,1.06092377819342,0.0768083730692192,0.129839381547156,0,0,0.170143603081066
0,0,0,0.067699022275594,0.0235674251390982,0,0.722989310647934,0.0767545696781481,0,0,0.0686621716207557
0,0.108270303009436,1.68416582671905,0.0197622055018678,0.109224963604813,0,0.403612757975281,0.00632345493841444,0,0,0.161877479395718
0,0,0,0.847387060924304,0.0115649900358601,0,0.568932968564438,0.0794875401198976,0,0,0.0441760675422423
0,0,0,0.0587988767985309,1.0567062362947,0,0.519017645210341,0.0633070228879294,0,0,0.0612291016305339
0,0,0,0.0589307752725013,0.0157674603362205,0,0.0641431914184665,0.806589618451612,0,0,0.060747402303833
0,1.91768861987006,0,0.124196278228008,0.0746268558324305,0,0.0213754938515743,0.496699248339062,0,0,0.107828336970587
0,0,0,0.775771535756297,0.00777230660455124,0,0.0767509351220717,0.605741974786224,0,0,0.0378053319855335
0,0,0,0.040361395483975,0,1.06172521629185,0.0226262684245361,0.613345046974232,0,0,0.117353373030119
0,0,0,0.0385870601759725,0.0333062657080151,0,0.0877949708516783,0.185550932627016,3.35341228039142,0,0.0610186512467027
0,0,0,0.0351881630881297,0.00633364123418243,0,0.029325528424102,0.56359373909559,3.68579413399399,0,0.0353116190431099
1.35644900755458,0,0,0.0187282012857805,0.155278090145905,0,0.0382597916542483,0.122823576071029,0,1.1493493211006,0.0352210977148938
0,0,0,0.021561430157106,0.385279416535726,0,0.0574165743923588,0.124222045337513,0,1.3009677731597,0.0381064114560195
0,0,0,0.0290630764748249,0.0998342833823936,0,0.0170696963884589,0.486031895026465,0,1.15746494400965,0.0313234948226161
0,0,0,0.0135427905385724,0.10735687673158,0,0.0288684891245765,0.164016326558881,7.92955844024545,1.83051622847107,0.0239642354681079
0,1.76969410033984,0,0.136967117351383,0.114044318705732,0,0.0663812359121797,0.136212481511512,0,0,0.197927221463245
0,0.0692134719093806,1.52858785487069,0.011909364752707,0.13878853821483,0,0.159106858151093,0.0280028860475034,0,0,0.231011732044568
0,0,0,0.0403773224392829,0,1.01299673204978,0.0778495919628181,0.140907478685746,0,0,0.291958188074623
0,0,0,0.0622731773921123,0.0194756736681914,0,0.561896947712397,0.078460555760575,0,0,0.937964858475166
0,0,0,0.054096765601841,0.0142117476147012,0,0.0747904646527349,0.722074426944421,0,0,0.863841124643904
0,0,0,0.025233468633222,0.145189268689597,0,0.0615475632816259,0.145663282222796,0,0.905975281650569,0.993656883314798
