"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
1.79406317020861,0,0,0,0,0,0,0,0,0,0
0,2.61566203593393,0,0,0,0,0,0,0,0,0
0,0,3.50423145050186,0,0,0,0,0,0,0,0
0,0,0,0.649696240601504,0,0,0,0,0,0,0
0,0,0,0,1.00056450930029,0,0,0,0,0,0
0,0,0,0,0,1.11351914068045,0,0,0,0,0
0,0,0,0,0,0,0.189458924447378,0,0,0,0
0,0,0,0,0,0,0,0.190781005792038,0,0,0
0,0,0,0,0,0,0,0,7.02609163453776,0,0
0,0,0,0,0,0,0,0,0,1.51329828761776,0
0,1.51476053922295e-14,3.83327975277867,8.00054467120503e-15,0,0,1.45196354939259e-15,6.83264209100365e-16,0,1.39440735935664,0
0,0.0176445080961148,0,0,0,2.68056619183293,0.00195707273189869,0,19.2326122760344,2.10258073974124,0
0,0.0335619734093769,0,0.0139450158898011,0.00179267440769961,2.68371809711959,0.000316647822359478,0.00277048612707429,19.3464779684603,2.11188197345692,0
0,0,0,0,0,0,0,0,0,0,0.835332017446403
0,0,2.94869453739773,0.170837263001769,0.747654518719693,1.32644078206037,0,0,0,0,0
0,0,0,0.327881876908291,0.0418764954248176,0,0,0,9.7628789830541,0,0.861083519237678
0,0,0,5.70605905136166,0,0,0,0,0,0,8.09390912750452
0,0,0,0.359295380951826,0.0456544382682065,1.74236004775763,0,0,12.0825861393472,0,0.497496658188368
0,2.35969888999149,0,0,0,0,0,0,0,1.76875449310856,0.138853940046525
0,0,0,0,0,0,0.0785651797652631,0,0,1.40810947594355,0.910272384999555
1.18278089605026,0,0,0.334556817892053,0,1.39538723176224,0,2.33146835171283e-15,0,1.05680885411458,0
0,0,0,0.387691463461077,0,0,0.0915448869491646,0,0,1.42438149855822,0.503962223820873
0,0,0,0,0.0105262866247621,2.65239296413869,0,0,19.0412875787711,2.08920047868175,0.057379536334456
0.206944905843198,0.0992688702370157,0.341441693742119,0,0,2.74988501548968,0.00118205589225717,0,19.3456669578665,2.09871847708954,0
0.191831160104247,0.0956041837350368,0.317056338626358,0,0,2.74603110501744,0,0.00277619387458627,19.3470494642351,2.09962510125773,0
0.653779864923804,0.51326786469039,1.07764016721818,0,0,0,0.00580555885191414,0.0209528986135581,17.520450926169,2.73903587907621,0.400203430654795
7.13455827470892,3.96180033529475,12.5765398767203,0,0,5.56053560335172,0,0.12541225763079,30.8578050667688,2.56424711773813,0
0,0,0,0,0.00565951516150831,2.6638789449994,0.00494472117520217,0.00561593016218989,19.1806143370906,2.10169276035239,0.0253609211023433
0.00481937310920882,0,0,0.00591349914026912,0.0038266262695166,2.6614412784598,9.1489079814714e-05,0,18.9103891963948,2.07735557033098,0.00444486766249197
0.0351712751978335,0,0.0581176657054865,0,0,2.68039221000769,2.58774219331686e-05,0,19.0465106137065,2.08507911780356,0
0,0.0890968695516068,0.165164705485477,0,0,2.71198462210221,0,0.00518658850156631,19.4353596406566,2.11655105919388,0
