"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,4.24289766534745,0,4.5994310178349e-14,1.14594994691301e-13,0,0,0,15.4612680856087,0.157189943898547,0
2.07934115216682e-14,0,0,3.25828560144968e-15,1.03238033681093e-14,0,0,0,1.29573110500158,4.10024994307051,0
0,4.24289766534745,0,9.79981015902238e-14,0,0,0,0,15.4612680856087,0.157189943898548,0
0,4.24289766534746,0,0,1.21063406837537e-13,0,0,0,15.4612680856086,0.157189943898545,0
5.63460254278519e-15,0,0,5.74835760035043e-15,1.29733936154568e-13,2.67517943655101,0,0,19.0978977786287,2.0908146028882,0
2.66634600964073e-14,0,0,6.6047247038647e-14,1.33360769809727e-13,4.91397736122167,0,0,11.9895249993065,0,0
8.74660400878579e-15,0,0,5.08039311234209e-15,1.11900594059357e-14,0,0,0,0.707864728751313,0,1.18013429580777
2.36020669639105e-14,0,0,0,1.46733935968677e-13,4.91397736122163,0,0,11.9895249993065,0,0
1.27574600301541e-14,0,0,4.15541887796495e-14,6.33202035360568e-14,4.91397736122135,0,0,11.9895249993067,0,0
1.36834696514172e-15,0,0,3.74609467619832e-15,1.53134261189395e-13,2.13115877520007,0,0,13.3203954142462,0,0
0,0,0,2.56562626466362e-14,2.1898120182636e-14,4.9139773612212,2.79800731272584e-14,0,11.9895249993069,0,0
2.57180637093247e-14,0,0,6.2530679828315e-14,1.20114643516836e-13,4.91397736122165,0,0,11.9895249993065,0,0
1.8338020052516,3.90964368824697,0,2.7826178525446e-15,2.94478599634035e-15,1.58973641565055,0,0,0,1.57726181717078,0
0,1.87736316362258,0,1.64934899693804e-13,3.03203178191286e-13,0,0,0,18.7532538829274,1.35776831889925,0.340139191015766
4.13197006825708e-14,0,0,4.55512167199989e-14,8.67581040708979e-14,0,0,0,5.12416741933129,6.4394394191042,2.35527019084161
0,1.87736316362259,0,3.97137318764331e-13,0,0,0,0,18.7532538829274,1.35776831889925,0.340139191015766
7.78462162436801e-15,0,0,0,2.95699715810683e-13,2.67517943655101,0,0,19.0978977786287,2.09081460288821,0
0,1.8773631636226,0,1.35316104448439e-13,2.62647623623881e-13,0,0,0,18.7532538829274,1.35776831889924,0.340139191015766
0,1.87736316362291,0,1.09226109723743e-13,1.76439682169393e-13,0,0,0,18.7532538829272,1.35776831889913,0.340139191015816
4.74168321876912e-15,0,0,0,2.92481135816625e-13,2.67517943655101,0,0,19.0978977786288,2.0908146028882,0
0,1.87736316362313,0,4.1345017400387e-14,3.49485570020319e-14,0,0,0,18.7532538829271,1.35776831889904,0.340139191015849
0,1.87736316362261,0,1.24784610413741e-13,2.60181610253496e-13,0,0,0,18.7532538829274,1.35776831889924,0.340139191015769
2.48659198969276e-14,0,0,1.02119307421399e-13,0,0,0,0,5.12416741933132,6.43943941910421,2.35527019084162
0,0,0,2.01633579795639e-15,2.48581548392655e-13,0,0,0,16.0063315379647,2.57192209591733,0.6825283406395
3.17388815659219e-14,0,0,3.94399650184608e-14,7.70198081796923e-14,0,0,0,5.1241674193313,6.4394394191042,2.35527019084161
0,1.87736316362265,0,0,0,0,0,0,18.7532538829274,1.35776831889922,0.340139191015775
4.01927942662583e-15,0,0,2.23605443990539e-13,0,2.67517943655101,0,0,19.0978977786288,2.09081460288821,0
0,1.87736316362261,0,3.23509036769581e-13,0,0,0,0,18.7532538829274,1.35776831889923,0.34013919101577
0,1.87736316362297,0,0,1.98407347706511e-13,0,0,0,18.7532538829272,1.3577683188991,0.340139191015824
0,1.87736316362321,0,4.0609209667311e-14,1.41470778391143e-14,0,4.33445617170962e-14,0,18.7532538829271,1.35776831889902,0.340139191015865
0,1.87736316362313,0,3.45252460618133e-14,3.19975299488278e-14,0,3.80358760231646e-14,0,18.7532538829271,1.35776831889904,0.340139191015849
0,1.87736316362262,0,1.17285699578898e-13,2.306984793383e-13,0,0,0,18.7532538829274,1.35776831889924,0.34013919101577
